"code.source","code.target","Relationship","adjustment","group.id"
300390,300390,"n:1","2002 to 1996",27
300410,300410,"n:1","2002 to 1996",27
300420,300420,"n:1","2002 to 1996",27
300431,300431,"n:1","2002 to 1996",27
300432,300432,"n:n","2002 to 1996",27
300432,300439,"n:n","2002 to 1996",27
300439,300439,"n:1","2002 to 1996",27
300440,300440,"n:1","2002 to 1996",27
300450,300450,"n:1","2002 to 1996",27
300490,300490,"n:1","2002 to 1996",27
300510,300510,"n:1","2002 to 1996",27
300590,300590,"n:1","2002 to 1996",27
300610,300610,"n:1","2002 to 1996",27
300620,300620,"n:1","2002 to 1996",27
300630,300630,"n:1","2002 to 1996",27
300640,300640,"n:1","2002 to 1996",27
300650,300650,"n:1","2002 to 1996",27
300660,300660,"n:1","2002 to 1996",27
300670,382490,"n:1","2002 to 1996",27
300680,300110,"n:n","2002 to 1996",27
300680,300120,"n:n","2002 to 1996",27
300680,300190,"n:n","2002 to 1996",27
300680,300210,"n:n","2002 to 1996",27
300680,300220,"n:n","2002 to 1996",27
300680,300230,"n:n","2002 to 1996",27
300680,300290,"n:n","2002 to 1996",27
300680,300310,"n:n","2002 to 1996",27
300680,300320,"n:n","2002 to 1996",27
300680,300331,"n:n","2002 to 1996",27
300680,300339,"n:n","2002 to 1996",27
300680,300340,"n:n","2002 to 1996",27
300680,300390,"n:n","2002 to 1996",27
300680,300410,"n:n","2002 to 1996",27
300680,300420,"n:n","2002 to 1996",27
300680,300431,"n:n","2002 to 1996",27
300680,300432,"n:n","2002 to 1996",27
300680,300439,"n:n","2002 to 1996",27
300680,300440,"n:n","2002 to 1996",27
300680,300450,"n:n","2002 to 1996",27
300680,300490,"n:n","2002 to 1996",27
300680,300510,"n:n","2002 to 1996",27
300680,300590,"n:n","2002 to 1996",27
300680,300610,"n:n","2002 to 1996",27
300680,300620,"n:n","2002 to 1996",27
300680,300630,"n:n","2002 to 1996",27
300680,300640,"n:n","2002 to 1996",27
300680,300650,"n:n","2002 to 1996",27
300680,300660,"n:n","2002 to 1996",27
300680,382490,"n:n","2002 to 1996",27
310100,310100,"1:1","2002 to 1996",NA
310210,310210,"1:1","2002 to 1996",NA
310221,310221,"1:1","2002 to 1996",NA
310229,310229,"1:1","2002 to 1996",NA
310230,310230,"1:1","2002 to 1996",NA
310240,310240,"1:1","2002 to 1996",NA
310250,310250,"1:1","2002 to 1996",NA
310260,310260,"1:1","2002 to 1996",NA
310270,310270,"1:1","2002 to 1996",NA
310280,310280,"1:1","2002 to 1996",NA
310290,310290,"1:1","2002 to 1996",NA
310310,310310,"1:1","2002 to 1996",NA
310320,310320,"1:1","2002 to 1996",NA
310390,310390,"1:1","2002 to 1996",NA
310410,310410,"1:1","2002 to 1996",NA
310420,310420,"1:1","2002 to 1996",NA
310430,310430,"1:1","2002 to 1996",NA
310490,310490,"1:1","2002 to 1996",NA
310510,310510,"1:1","2002 to 1996",NA
310520,310520,"1:1","2002 to 1996",NA
310530,310530,"1:1","2002 to 1996",NA
310540,310540,"1:1","2002 to 1996",NA
310551,310551,"1:1","2002 to 1996",NA
310559,310559,"1:1","2002 to 1996",NA
310560,310560,"1:1","2002 to 1996",NA
310590,310590,"1:1","2002 to 1996",NA
320110,320110,"1:1","2002 to 1996",NA
320120,320120,"1:1","2002 to 1996",NA
320190,320190,"1:1","2002 to 1996",NA
320210,320210,"1:1","2002 to 1996",NA
320290,320290,"1:1","2002 to 1996",NA
320300,320300,"1:1","2002 to 1996",NA
320411,320411,"1:1","2002 to 1996",NA
320412,320412,"1:1","2002 to 1996",NA
320413,320413,"1:1","2002 to 1996",NA
320414,320414,"1:1","2002 to 1996",NA
320415,320415,"1:1","2002 to 1996",NA
320416,320416,"1:1","2002 to 1996",NA
320417,320417,"1:1","2002 to 1996",NA
320419,320419,"1:1","2002 to 1996",NA
320420,320420,"1:1","2002 to 1996",NA
320490,320490,"1:1","2002 to 1996",NA
320500,320500,"1:1","2002 to 1996",NA
320611,320611,"1:1","2002 to 1996",NA
320619,320619,"1:1","2002 to 1996",NA
320620,320620,"1:1","2002 to 1996",NA
320630,320630,"1:1","2002 to 1996",NA
320641,320641,"1:1","2002 to 1996",NA
320642,320642,"1:1","2002 to 1996",NA
320643,320643,"1:1","2002 to 1996",NA
320649,320649,"1:1","2002 to 1996",NA
320650,320650,"1:1","2002 to 1996",NA
320710,320710,"1:1","2002 to 1996",NA
320720,320720,"1:1","2002 to 1996",NA
320730,320730,"1:1","2002 to 1996",NA
320740,320740,"1:1","2002 to 1996",NA
320810,320810,"1:1","2002 to 1996",NA
320820,320820,"1:1","2002 to 1996",NA
320890,320890,"1:1","2002 to 1996",NA
320910,320910,"1:1","2002 to 1996",NA
320990,320990,"1:1","2002 to 1996",NA
321000,321000,"1:1","2002 to 1996",NA
321100,321100,"1:1","2002 to 1996",NA
321210,321210,"1:1","2002 to 1996",NA
321290,321290,"1:1","2002 to 1996",NA
321310,321310,"1:1","2002 to 1996",NA
321390,321390,"1:1","2002 to 1996",NA
321410,321410,"1:1","2002 to 1996",NA
321490,321490,"1:1","2002 to 1996",NA
321511,321511,"1:1","2002 to 1996",NA
321519,321519,"1:1","2002 to 1996",NA
321590,321590,"1:1","2002 to 1996",NA
330111,330111,"1:1","2002 to 1996",NA
330112,330112,"1:1","2002 to 1996",NA
330113,330113,"1:1","2002 to 1996",NA
330114,330114,"1:1","2002 to 1996",NA
330119,330119,"1:1","2002 to 1996",NA
330121,330121,"1:1","2002 to 1996",NA
330122,330122,"1:1","2002 to 1996",NA
330123,330123,"1:1","2002 to 1996",NA
330124,330124,"1:1","2002 to 1996",NA
330125,330125,"1:1","2002 to 1996",NA
330126,330126,"1:1","2002 to 1996",NA
330129,330129,"1:1","2002 to 1996",NA
330130,330130,"1:1","2002 to 1996",NA
330190,330190,"1:1","2002 to 1996",NA
330210,330210,"1:1","2002 to 1996",NA
330290,330290,"1:1","2002 to 1996",NA
330300,330300,"1:1","2002 to 1996",NA
330410,330410,"1:1","2002 to 1996",NA
330420,330420,"1:1","2002 to 1996",NA
330430,330430,"1:1","2002 to 1996",NA
330491,330491,"1:1","2002 to 1996",NA
330499,330499,"1:1","2002 to 1996",NA
330510,330510,"1:1","2002 to 1996",NA
330520,330520,"1:1","2002 to 1996",NA
330530,330530,"1:1","2002 to 1996",NA
330590,330590,"1:1","2002 to 1996",NA
330610,330610,"1:1","2002 to 1996",NA
330620,330620,"1:1","2002 to 1996",NA
330690,330690,"1:1","2002 to 1996",NA
330710,330710,"1:1","2002 to 1996",NA
330720,330720,"1:1","2002 to 1996",NA
330730,330730,"1:1","2002 to 1996",NA
330741,330741,"1:1","2002 to 1996",NA
330749,330749,"1:1","2002 to 1996",NA
330790,330790,"1:1","2002 to 1996",NA
340111,340111,"1:1","2002 to 1996",NA
340119,340119,"1:1","2002 to 1996",NA
340120,340120,"1:1","2002 to 1996",NA
340130,340220,"n:1","2002 to 1996",NA
340211,340211,"1:1","2002 to 1996",NA
340212,340212,"1:1","2002 to 1996",NA
340213,340213,"1:1","2002 to 1996",NA
340219,340219,"1:1","2002 to 1996",NA
340220,340220,"n:1","2002 to 1996",NA
340290,340290,"1:1","2002 to 1996",NA
340311,340311,"1:1","2002 to 1996",NA
340319,340319,"1:1","2002 to 1996",NA
340391,340391,"1:1","2002 to 1996",NA
340399,340399,"1:1","2002 to 1996",NA
340410,340410,"1:1","2002 to 1996",NA
340420,340420,"1:1","2002 to 1996",NA
340490,340490,"1:1","2002 to 1996",NA
340510,340510,"1:1","2002 to 1996",NA
340520,340520,"1:1","2002 to 1996",NA
340530,340530,"1:1","2002 to 1996",NA
340540,340540,"1:1","2002 to 1996",NA
340590,340590,"1:1","2002 to 1996",NA
340600,340600,"1:1","2002 to 1996",NA
340700,340700,"1:1","2002 to 1996",NA
350110,350110,"1:1","2002 to 1996",NA
350190,350190,"1:1","2002 to 1996",NA
350211,350211,"1:1","2002 to 1996",NA
350219,350219,"1:1","2002 to 1996",NA
350220,350220,"1:1","2002 to 1996",NA
350290,350290,"1:1","2002 to 1996",NA
350300,350300,"1:1","2002 to 1996",NA
350400,350400,"1:1","2002 to 1996",NA
350510,350510,"1:1","2002 to 1996",NA
350520,350520,"1:1","2002 to 1996",NA
350610,350610,"1:1","2002 to 1996",NA
350691,350691,"1:1","2002 to 1996",NA
350699,350699,"1:1","2002 to 1996",NA
350710,350710,"1:1","2002 to 1996",NA
350790,350790,"1:1","2002 to 1996",NA
360100,360100,"1:1","2002 to 1996",NA
360200,360200,"1:1","2002 to 1996",NA
360300,360300,"1:1","2002 to 1996",NA
360410,360410,"1:1","2002 to 1996",NA
360490,360490,"1:1","2002 to 1996",NA
360500,360500,"1:1","2002 to 1996",NA
360610,360610,"1:1","2002 to 1996",NA
360690,360690,"1:1","2002 to 1996",NA
370110,370110,"1:1","2002 to 1996",NA
370120,370120,"1:1","2002 to 1996",NA
370130,370130,"1:1","2002 to 1996",NA
370191,370191,"1:1","2002 to 1996",NA
370199,370199,"1:1","2002 to 1996",NA
370210,370210,"1:1","2002 to 1996",NA
370220,370220,"1:1","2002 to 1996",NA
370231,370231,"1:1","2002 to 1996",NA
370232,370232,"1:1","2002 to 1996",NA
370239,370239,"1:1","2002 to 1996",NA
370241,370241,"1:1","2002 to 1996",NA
370242,370242,"1:1","2002 to 1996",NA
370243,370243,"1:1","2002 to 1996",NA
370244,370244,"1:1","2002 to 1996",NA
370251,370251,"1:1","2002 to 1996",NA
370252,370252,"1:1","2002 to 1996",NA
370253,370253,"1:1","2002 to 1996",NA
370254,370254,"1:1","2002 to 1996",NA
370255,370255,"1:1","2002 to 1996",NA
370256,370256,"1:1","2002 to 1996",NA
370291,370291,"1:n","2002 to 1996",33
370291,370292,"1:n","2002 to 1996",33
370293,370293,"1:1","2002 to 1996",NA
370294,370294,"1:1","2002 to 1996",NA
370295,370295,"1:1","2002 to 1996",NA
370310,370310,"1:1","2002 to 1996",NA
370320,370320,"1:1","2002 to 1996",NA
370390,370390,"1:1","2002 to 1996",NA
370400,370400,"1:1","2002 to 1996",NA
370510,370510,"1:1","2002 to 1996",NA
370520,370520,"1:1","2002 to 1996",NA
370590,370590,"1:1","2002 to 1996",NA
370610,370610,"1:1","2002 to 1996",NA
370690,370690,"1:1","2002 to 1996",NA
370710,370710,"1:1","2002 to 1996",NA
370790,370790,"1:1","2002 to 1996",NA
380110,380110,"1:1","2002 to 1996",NA
380120,380120,"1:1","2002 to 1996",NA
380130,380130,"1:1","2002 to 1996",NA
380190,380190,"1:1","2002 to 1996",NA
380210,380210,"1:1","2002 to 1996",NA
380290,380290,"1:1","2002 to 1996",NA
380300,380300,"1:1","2002 to 1996",NA
380400,380400,"1:1","2002 to 1996",NA
380510,380510,"1:1","2002 to 1996",NA
380520,380520,"1:1","2002 to 1996",NA
380590,380590,"1:1","2002 to 1996",NA
380610,380610,"1:1","2002 to 1996",NA
380620,380620,"1:1","2002 to 1996",NA
380630,380630,"1:1","2002 to 1996",NA
380690,380690,"1:1","2002 to 1996",NA
380700,380700,"1:1","2002 to 1996",NA
380810,380810,"1:1","2002 to 1996",NA
380820,380820,"1:1","2002 to 1996",NA
380830,380830,"1:1","2002 to 1996",NA
380840,380840,"1:1","2002 to 1996",NA
380890,380890,"1:1","2002 to 1996",NA
380910,380910,"1:1","2002 to 1996",NA
380991,380991,"1:1","2002 to 1996",NA
380992,380992,"1:1","2002 to 1996",NA
380993,380993,"1:1","2002 to 1996",NA
381010,381010,"1:1","2002 to 1996",NA
381090,381090,"1:1","2002 to 1996",NA
381111,381111,"1:1","2002 to 1996",NA
381119,381119,"1:1","2002 to 1996",NA
381121,381121,"1:1","2002 to 1996",NA
381129,381129,"1:1","2002 to 1996",NA
381190,381190,"1:1","2002 to 1996",NA
381210,381210,"1:1","2002 to 1996",NA
381220,381220,"1:1","2002 to 1996",NA
381230,381230,"1:1","2002 to 1996",NA
381300,381300,"1:1","2002 to 1996",NA
381400,381400,"1:1","2002 to 1996",NA
381511,381511,"1:1","2002 to 1996",NA
381512,381512,"1:1","2002 to 1996",NA
381519,381519,"1:1","2002 to 1996",NA
381590,381590,"1:1","2002 to 1996",NA
381600,381600,"1:1","2002 to 1996",NA
381700,381710,"1:n","2002 to 1996",34
381700,381720,"1:n","2002 to 1996",34
381800,381800,"1:1","2002 to 1996",NA
381900,381900,"1:1","2002 to 1996",NA
382000,382000,"1:1","2002 to 1996",NA
382100,382100,"1:1","2002 to 1996",NA
382200,382200,"1:1","2002 to 1996",NA
382311,382311,"1:1","2002 to 1996",NA
382312,382312,"1:1","2002 to 1996",NA
382313,382313,"1:1","2002 to 1996",NA
382319,382319,"1:1","2002 to 1996",NA
382370,382370,"1:1","2002 to 1996",NA
382410,382410,"1:1","2002 to 1996",NA
382420,382420,"1:1","2002 to 1996",NA
382430,382430,"1:1","2002 to 1996",NA
382440,382440,"1:1","2002 to 1996",NA
382450,382450,"1:1","2002 to 1996",NA
382460,382460,"1:1","2002 to 1996",NA
382471,382471,"1:1","2002 to 1996",NA
382479,382479,"1:1","2002 to 1996",NA
382490,382490,"n:1","2002 to 1996",27
382510,382490,"n:1","2002 to 1996",27
382520,382490,"n:1","2002 to 1996",27
382530,300510,"n:n","2002 to 1996",27
382530,300590,"n:n","2002 to 1996",27
382530,382490,"n:n","2002 to 1996",27
382530,401511,"n:n","2002 to 1996",27
382530,901831,"n:n","2002 to 1996",27
382530,901832,"n:n","2002 to 1996",27
382530,901839,"n:n","2002 to 1996",27
382541,382490,"n:1","2002 to 1996",27
382549,382490,"n:1","2002 to 1996",27
382550,382490,"n:1","2002 to 1996",27
382561,382490,"n:1","2002 to 1996",27
382569,382490,"n:1","2002 to 1996",27
382590,382490,"n:1","2002 to 1996",27
390110,390110,"1:1","2002 to 1996",NA
390120,390120,"1:1","2002 to 1996",NA
390130,390130,"1:1","2002 to 1996",NA
390190,390190,"1:1","2002 to 1996",NA
390210,390210,"1:1","2002 to 1996",NA
390220,390220,"1:1","2002 to 1996",NA
390230,390230,"1:1","2002 to 1996",NA
390290,390290,"1:1","2002 to 1996",NA
390311,390311,"1:1","2002 to 1996",NA
390319,390319,"1:1","2002 to 1996",NA
390320,390320,"1:1","2002 to 1996",NA
390330,390330,"1:1","2002 to 1996",NA
390390,390390,"1:1","2002 to 1996",NA
390410,390410,"1:1","2002 to 1996",NA
390421,390421,"1:1","2002 to 1996",NA
390422,390422,"1:1","2002 to 1996",NA
390430,390430,"1:1","2002 to 1996",NA
390440,390440,"1:1","2002 to 1996",NA
390450,390450,"1:1","2002 to 1996",NA
390461,390461,"1:1","2002 to 1996",NA
390469,390469,"1:1","2002 to 1996",NA
390490,390490,"1:1","2002 to 1996",NA
390512,390512,"1:1","2002 to 1996",NA
390519,390519,"1:1","2002 to 1996",NA
390521,390521,"1:1","2002 to 1996",NA
390529,390529,"1:1","2002 to 1996",NA
390530,390530,"1:1","2002 to 1996",NA
390591,390591,"1:1","2002 to 1996",NA
390599,390599,"1:1","2002 to 1996",NA
390610,390610,"1:1","2002 to 1996",NA
390690,390690,"1:1","2002 to 1996",NA
390710,390710,"1:1","2002 to 1996",NA
390720,390720,"1:1","2002 to 1996",NA
390730,390730,"1:1","2002 to 1996",NA
390740,390740,"1:1","2002 to 1996",NA
390750,390750,"1:1","2002 to 1996",NA
390760,390760,"1:1","2002 to 1996",NA
390791,390791,"1:1","2002 to 1996",NA
390799,390799,"1:1","2002 to 1996",NA
390810,390810,"1:1","2002 to 1996",NA
390890,390890,"1:1","2002 to 1996",NA
390910,390910,"1:1","2002 to 1996",NA
390920,390920,"1:1","2002 to 1996",NA
390930,390930,"1:1","2002 to 1996",NA
390940,390940,"1:1","2002 to 1996",NA
390950,390950,"1:1","2002 to 1996",NA
391000,391000,"1:1","2002 to 1996",NA
391110,391110,"1:1","2002 to 1996",NA
391190,391190,"1:1","2002 to 1996",NA
391211,391211,"1:1","2002 to 1996",NA
391212,391212,"1:1","2002 to 1996",NA
391220,391220,"1:1","2002 to 1996",NA
391231,391231,"1:1","2002 to 1996",NA
391239,391239,"1:1","2002 to 1996",NA
391290,391290,"1:1","2002 to 1996",NA
391310,391310,"1:1","2002 to 1996",NA
391390,391390,"1:1","2002 to 1996",NA
391400,391400,"1:1","2002 to 1996",NA
391510,391510,"1:1","2002 to 1996",NA
391520,391520,"1:1","2002 to 1996",NA
391530,391530,"1:1","2002 to 1996",NA
391590,391590,"1:1","2002 to 1996",NA
391610,391610,"1:1","2002 to 1996",NA
391620,391620,"1:1","2002 to 1996",NA
391690,391690,"1:1","2002 to 1996",NA
391710,391710,"1:1","2002 to 1996",NA
391721,391721,"1:1","2002 to 1996",NA
391722,391722,"1:1","2002 to 1996",NA
391723,391723,"1:1","2002 to 1996",NA
391729,391729,"1:1","2002 to 1996",NA
391731,391731,"1:1","2002 to 1996",NA
391732,391732,"1:1","2002 to 1996",NA
391733,391733,"1:1","2002 to 1996",NA
391739,391739,"1:1","2002 to 1996",NA
391740,391740,"1:1","2002 to 1996",NA
391810,391810,"1:1","2002 to 1996",NA
391890,391890,"1:1","2002 to 1996",NA
391910,391910,"1:1","2002 to 1996",NA
391990,391990,"1:1","2002 to 1996",NA
392010,392010,"1:1","2002 to 1996",NA
392020,392020,"1:1","2002 to 1996",NA
392030,392030,"1:1","2002 to 1996",NA
392043,392041,"n:n","2002 to 1996",35
392043,392042,"n:n","2002 to 1996",35
392049,392041,"n:n","2002 to 1996",35
392049,392042,"n:n","2002 to 1996",35
392051,392051,"1:1","2002 to 1996",NA
392059,392059,"1:1","2002 to 1996",NA
392061,392061,"1:1","2002 to 1996",NA
392062,392062,"1:1","2002 to 1996",NA
392063,392063,"1:1","2002 to 1996",NA
392069,392069,"1:1","2002 to 1996",NA
392071,392071,"1:1","2002 to 1996",NA
392072,392072,"1:1","2002 to 1996",NA
392073,392073,"1:1","2002 to 1996",NA
392079,392079,"1:1","2002 to 1996",NA
392091,392091,"1:1","2002 to 1996",NA
392092,392092,"1:1","2002 to 1996",NA
392093,392093,"1:1","2002 to 1996",NA
392094,392094,"1:1","2002 to 1996",NA
392099,392099,"1:1","2002 to 1996",NA
392111,392111,"1:1","2002 to 1996",NA
392112,392112,"1:1","2002 to 1996",NA
392113,392113,"1:1","2002 to 1996",NA
392114,392114,"1:1","2002 to 1996",NA
392119,392119,"1:1","2002 to 1996",NA
392190,392190,"1:1","2002 to 1996",NA
392210,392210,"1:n","2002 to 1996",36
392210,392290,"n:n","2002 to 1996",36
392220,392220,"1:1","2002 to 1996",NA
392290,392290,"n:1","2002 to 1996",36
392310,392310,"1:1","2002 to 1996",NA
392321,392321,"1:1","2002 to 1996",NA
392329,392329,"1:1","2002 to 1996",NA
392330,392330,"1:1","2002 to 1996",NA
392340,392340,"1:1","2002 to 1996",NA
392350,392350,"1:1","2002 to 1996",NA
392390,392390,"1:1","2002 to 1996",NA
392410,392410,"1:1","2002 to 1996",NA
392490,392490,"1:1","2002 to 1996",NA
392510,392510,"1:1","2002 to 1996",NA
392520,392520,"1:1","2002 to 1996",NA
392530,392530,"1:1","2002 to 1996",NA
392590,392590,"1:1","2002 to 1996",NA
392610,392610,"1:1","2002 to 1996",NA
392620,392620,"1:1","2002 to 1996",NA
392630,392630,"1:1","2002 to 1996",NA
392640,392640,"1:1","2002 to 1996",NA
392690,392690,"1:1","2002 to 1996",NA
400110,400110,"1:1","2002 to 1996",NA
400121,400121,"1:1","2002 to 1996",NA
400122,400122,"1:1","2002 to 1996",NA
400129,400129,"1:1","2002 to 1996",NA
400130,400130,"1:1","2002 to 1996",NA
400211,400211,"1:1","2002 to 1996",NA
400219,400219,"1:1","2002 to 1996",NA
400220,400220,"1:1","2002 to 1996",NA
400231,400231,"1:1","2002 to 1996",NA
400239,400239,"1:1","2002 to 1996",NA
400241,400241,"1:1","2002 to 1996",NA
400249,400249,"1:1","2002 to 1996",NA
400251,400251,"1:1","2002 to 1996",NA
400259,400259,"1:1","2002 to 1996",NA
400260,400260,"1:1","2002 to 1996",NA
400270,400270,"1:1","2002 to 1996",NA
400280,400280,"1:1","2002 to 1996",NA
400291,400291,"1:1","2002 to 1996",NA
400299,400299,"1:1","2002 to 1996",NA
400300,400300,"1:1","2002 to 1996",NA
400400,400400,"1:1","2002 to 1996",NA
400510,400510,"1:1","2002 to 1996",NA
400520,400520,"1:1","2002 to 1996",NA
400591,400591,"1:1","2002 to 1996",NA
400599,400599,"1:1","2002 to 1996",NA
400610,400610,"1:1","2002 to 1996",NA
400690,400690,"1:1","2002 to 1996",NA
400700,400700,"1:1","2002 to 1996",NA
400811,400811,"1:1","2002 to 1996",NA
400819,400819,"1:1","2002 to 1996",NA
400821,400821,"1:1","2002 to 1996",NA
400829,400829,"1:1","2002 to 1996",NA
400911,400910,"1:1","2002 to 1996",NA
400912,400950,"n:1","2002 to 1996",NA
400921,400920,"1:1","2002 to 1996",NA
400922,400950,"n:1","2002 to 1996",NA
400931,400930,"1:1","2002 to 1996",NA
400932,400950,"n:1","2002 to 1996",NA
400941,400940,"1:1","2002 to 1996",NA
400942,400950,"n:1","2002 to 1996",NA
401011,401011,"1:1","2002 to 1996",NA
401012,401012,"1:1","2002 to 1996",NA
401013,401013,"1:1","2002 to 1996",NA
401019,401019,"1:1","2002 to 1996",NA
401031,401021,"n:1","2002 to 1996",NA
401032,401021,"n:1","2002 to 1996",NA
401033,401022,"n:1","2002 to 1996",NA
401034,401022,"n:1","2002 to 1996",NA
401035,401023,"1:1","2002 to 1996",NA
401036,401024,"1:1","2002 to 1996",NA
401039,401029,"1:1","2002 to 1996",NA
401110,401110,"1:1","2002 to 1996",NA
401120,401120,"1:1","2002 to 1996",NA
401130,401130,"1:1","2002 to 1996",NA
401140,401140,"1:1","2002 to 1996",NA
401150,401150,"1:1","2002 to 1996",NA
401161,401191,"n:1","2002 to 1996",NA
401162,401191,"n:1","2002 to 1996",NA
401163,401191,"n:1","2002 to 1996",NA
401169,401191,"n:1","2002 to 1996",NA
401192,401199,"n:1","2002 to 1996",NA
401193,401199,"n:1","2002 to 1996",NA
401194,401199,"n:1","2002 to 1996",NA
401199,401199,"n:1","2002 to 1996",NA
401211,401210,"n:1","2002 to 1996",NA
401212,401210,"n:1","2002 to 1996",NA
401213,401210,"n:1","2002 to 1996",NA
401219,401210,"n:1","2002 to 1996",NA
401220,401220,"1:1","2002 to 1996",NA
401290,401290,"1:1","2002 to 1996",NA
401310,401310,"1:1","2002 to 1996",NA
401320,401320,"1:1","2002 to 1996",NA
401390,401390,"1:1","2002 to 1996",NA
401410,401410,"1:1","2002 to 1996",NA
401490,401490,"1:1","2002 to 1996",NA
401511,401511,"n:1","2002 to 1996",27
401519,401519,"1:1","2002 to 1996",NA
401590,401590,"1:1","2002 to 1996",NA
401610,401610,"1:1","2002 to 1996",NA
401691,401691,"1:1","2002 to 1996",NA
401692,401692,"1:1","2002 to 1996",NA
401693,401693,"1:1","2002 to 1996",NA
401694,401694,"1:1","2002 to 1996",NA
401695,401695,"1:1","2002 to 1996",NA
401699,401699,"1:1","2002 to 1996",NA
401700,401700,"1:1","2002 to 1996",NA
410120,410110,"1:n","2002 to 1996",37
410120,410121,"n:n","2002 to 1996",37
410120,410130,"n:n","2002 to 1996",37
410120,410140,"n:n","2002 to 1996",37
410120,410410,"n:n","2002 to 1996",37
410120,410421,"n:n","2002 to 1996",37
410120,410422,"n:n","2002 to 1996",37
410120,410429,"n:n","2002 to 1996",37
410150,410121,"n:n","2002 to 1996",37
410150,410130,"n:n","2002 to 1996",37
410150,410140,"n:n","2002 to 1996",37
410150,410421,"n:n","2002 to 1996",37
410150,410422,"n:n","2002 to 1996",37
410150,410429,"n:n","2002 to 1996",37
410190,410122,"1:n","2002 to 1996",37
410190,410129,"1:n","2002 to 1996",37
410190,410130,"n:n","2002 to 1996",37
410190,410140,"n:n","2002 to 1996",37
410190,410421,"n:n","2002 to 1996",37
410190,410422,"n:n","2002 to 1996",37
410190,410429,"n:n","2002 to 1996",37
410210,410210,"1:1","2002 to 1996",NA
410221,410221,"1:n","2002 to 1996",38
410221,410511,"n:n","2002 to 1996",38
410221,410512,"n:n","2002 to 1996",38
410229,410229,"1:n","2002 to 1996",38
410229,410511,"n:n","2002 to 1996",38
410229,410512,"n:n","2002 to 1996",38
410310,410310,"1:n","2002 to 1996",39
410310,410611,"n:n","2002 to 1996",39
410310,410612,"n:n","2002 to 1996",39
410320,410320,"1:n","2002 to 1996",40
410320,410721,"n:n","2002 to 1996",40
410320,410729,"n:n","2002 to 1996",40
410330,410390,"n:n","2002 to 1996",41
410330,410710,"n:n","2002 to 1996",41
410390,410390,"n:n","2002 to 1996",41
410390,410790,"n:n","2002 to 1996",41
410411,410410,"n:n","2002 to 1996",37
410411,410421,"n:n","2002 to 1996",37
410411,410422,"n:n","2002 to 1996",37
410411,410429,"n:n","2002 to 1996",37
410419,410410,"n:n","2002 to 1996",37
410419,410421,"n:n","2002 to 1996",37
410419,410422,"n:n","2002 to 1996",37
410419,410429,"n:n","2002 to 1996",37
410441,410410,"n:n","2002 to 1996",37
410441,410431,"n:n","2002 to 1996",37
410449,410410,"n:n","2002 to 1996",37
410449,410439,"n:n","2002 to 1996",37
410510,410511,"n:n","2002 to 1996",38
410510,410512,"n:n","2002 to 1996",38
410510,410519,"1:n","2002 to 1996",38
410530,410520,"n:1","2002 to 1996",NA
410621,410611,"n:n","2002 to 1996",39
410621,410612,"n:n","2002 to 1996",39
410621,410619,"1:n","2002 to 1996",39
410622,410620,"n:1","2002 to 1996",NA
410631,410710,"n:1","2002 to 1996",41
410632,410710,"n:1","2002 to 1996",41
410640,410721,"n:n","2002 to 1996",40
410640,410729,"n:n","2002 to 1996",40
410691,410790,"n:1","2002 to 1996",41
410692,410790,"n:1","2002 to 1996",41
410711,410410,"n:n","2002 to 1996",37
410711,410431,"n:n","2002 to 1996",37
410712,410410,"n:n","2002 to 1996",37
410712,410431,"n:n","2002 to 1996",37
410719,410410,"n:n","2002 to 1996",37
410719,410439,"n:n","2002 to 1996",37
410791,410431,"n:1","2002 to 1996",37
410792,410431,"n:1","2002 to 1996",37
410799,410439,"n:1","2002 to 1996",37
411200,410520,"n:1","2002 to 1996",NA
411310,410620,"n:1","2002 to 1996",NA
411320,410710,"n:1","2002 to 1996",41
411330,410729,"n:1","2002 to 1996",40
411390,410790,"n:1","2002 to 1996",41
411410,410800,"1:1","2002 to 1996",NA
411420,410900,"1:1","2002 to 1996",NA
411510,411100,"1:1","2002 to 1996",NA
411520,411000,"1:1","2002 to 1996",NA
420100,420100,"1:1","2002 to 1996",NA
420211,420211,"1:1","2002 to 1996",NA
420212,420212,"1:1","2002 to 1996",NA
420219,420219,"1:1","2002 to 1996",NA
420221,420221,"1:1","2002 to 1996",NA
420222,420222,"1:1","2002 to 1996",NA
420229,420229,"1:1","2002 to 1996",NA
420231,420231,"1:1","2002 to 1996",NA
420232,420232,"1:1","2002 to 1996",NA
420239,420239,"1:1","2002 to 1996",NA
420291,420291,"1:1","2002 to 1996",NA
420292,420292,"1:1","2002 to 1996",NA
420299,420299,"1:1","2002 to 1996",NA
420310,420310,"1:1","2002 to 1996",NA
420321,420321,"1:1","2002 to 1996",NA
420329,420329,"1:1","2002 to 1996",NA
420330,420330,"1:1","2002 to 1996",NA
420340,420340,"1:1","2002 to 1996",NA
420400,420400,"1:1","2002 to 1996",NA
420500,420500,"1:1","2002 to 1996",NA
420610,420610,"1:1","2002 to 1996",NA
420690,420690,"1:1","2002 to 1996",NA
430110,430110,"1:1","2002 to 1996",NA
430130,430130,"1:1","2002 to 1996",NA
430160,430160,"1:1","2002 to 1996",NA
430170,430170,"1:1","2002 to 1996",NA
430180,430120,"1:n","2002 to 1996",42
430180,430140,"1:n","2002 to 1996",42
