"code.target","code.source","Relationship","adjustment","group.id"
480510,64244,"n:n","1992 to 1988",74
480510,64248,"n:n","1992 to 1988",74
480510,64292,"n:n","1992 to 1988",74
480510,64299,"n:n","1992 to 1988",74
480510,65911,"n:n","1992 to 1988",74
480521,6411,"n:n","1992 to 1988",74
480521,64123,"n:n","1992 to 1988",74
480521,64125,"n:n","1992 to 1988",74
480521,64126,"n:n","1992 to 1988",74
480521,64127,"n:n","1992 to 1988",74
480521,64129,"n:n","1992 to 1988",74
480521,64141,"n:n","1992 to 1988",74
480521,64142,"n:n","1992 to 1988",74
480521,64146,"n:n","1992 to 1988",74
480521,64147,"n:n","1992 to 1988",74
480521,64148,"n:n","1992 to 1988",74
480521,64151,"n:n","1992 to 1988",74
480521,64152,"n:n","1992 to 1988",74
480521,64153,"n:n","1992 to 1988",74
480521,64154,"n:n","1992 to 1988",74
480521,64156,"n:n","1992 to 1988",74
480521,64157,"n:n","1992 to 1988",74
480521,64158,"n:n","1992 to 1988",74
480521,64159,"n:n","1992 to 1988",74
480521,64161,"n:n","1992 to 1988",74
480521,64162,"n:n","1992 to 1988",74
480521,64164,"n:n","1992 to 1988",74
480521,64169,"n:n","1992 to 1988",74
480521,64191,"n:n","1992 to 1988",74
480521,64192,"n:n","1992 to 1988",74
480521,64244,"n:n","1992 to 1988",74
480521,64248,"n:n","1992 to 1988",74
480521,64292,"n:n","1992 to 1988",74
480521,64299,"n:n","1992 to 1988",74
480521,65911,"n:n","1992 to 1988",74
480522,6411,"n:n","1992 to 1988",74
480522,64123,"n:n","1992 to 1988",74
480522,64125,"n:n","1992 to 1988",74
480522,64126,"n:n","1992 to 1988",74
480522,64127,"n:n","1992 to 1988",74
480522,64129,"n:n","1992 to 1988",74
480522,64141,"n:n","1992 to 1988",74
480522,64142,"n:n","1992 to 1988",74
480522,64146,"n:n","1992 to 1988",74
480522,64147,"n:n","1992 to 1988",74
480522,64148,"n:n","1992 to 1988",74
480522,64151,"n:n","1992 to 1988",74
480522,64152,"n:n","1992 to 1988",74
480522,64153,"n:n","1992 to 1988",74
480522,64154,"n:n","1992 to 1988",74
480522,64156,"n:n","1992 to 1988",74
480522,64157,"n:n","1992 to 1988",74
480522,64158,"n:n","1992 to 1988",74
480522,64159,"n:n","1992 to 1988",74
480522,64161,"n:n","1992 to 1988",74
480522,64162,"n:n","1992 to 1988",74
480522,64164,"n:n","1992 to 1988",74
480522,64169,"n:n","1992 to 1988",74
480522,64191,"n:n","1992 to 1988",74
480522,64192,"n:n","1992 to 1988",74
480522,64244,"n:n","1992 to 1988",74
480522,64248,"n:n","1992 to 1988",74
480522,64292,"n:n","1992 to 1988",74
480522,64299,"n:n","1992 to 1988",74
480522,65911,"n:n","1992 to 1988",74
480523,6411,"n:n","1992 to 1988",74
480523,64123,"n:n","1992 to 1988",74
480523,64125,"n:n","1992 to 1988",74
480523,64126,"n:n","1992 to 1988",74
480523,64127,"n:n","1992 to 1988",74
480523,64129,"n:n","1992 to 1988",74
480523,64141,"n:n","1992 to 1988",74
480523,64142,"n:n","1992 to 1988",74
480523,64146,"n:n","1992 to 1988",74
480523,64147,"n:n","1992 to 1988",74
480523,64148,"n:n","1992 to 1988",74
480523,64151,"n:n","1992 to 1988",74
480523,64152,"n:n","1992 to 1988",74
480523,64153,"n:n","1992 to 1988",74
480523,64154,"n:n","1992 to 1988",74
480523,64156,"n:n","1992 to 1988",74
480523,64157,"n:n","1992 to 1988",74
480523,64158,"n:n","1992 to 1988",74
480523,64159,"n:n","1992 to 1988",74
480523,64161,"n:n","1992 to 1988",74
480523,64162,"n:n","1992 to 1988",74
480523,64164,"n:n","1992 to 1988",74
480523,64169,"n:n","1992 to 1988",74
480523,64191,"n:n","1992 to 1988",74
480523,64192,"n:n","1992 to 1988",74
480523,64244,"n:n","1992 to 1988",74
480523,64248,"n:n","1992 to 1988",74
480523,64292,"n:n","1992 to 1988",74
480523,64299,"n:n","1992 to 1988",74
480523,65911,"n:n","1992 to 1988",74
480529,6411,"n:n","1992 to 1988",74
480529,64123,"n:n","1992 to 1988",74
480529,64125,"n:n","1992 to 1988",74
480529,64126,"n:n","1992 to 1988",74
480529,64127,"n:n","1992 to 1988",74
480529,64129,"n:n","1992 to 1988",74
480529,64141,"n:n","1992 to 1988",74
480529,64142,"n:n","1992 to 1988",74
480529,64146,"n:n","1992 to 1988",74
480529,64147,"n:n","1992 to 1988",74
480529,64148,"n:n","1992 to 1988",74
480529,64151,"n:n","1992 to 1988",74
480529,64152,"n:n","1992 to 1988",74
480529,64153,"n:n","1992 to 1988",74
480529,64154,"n:n","1992 to 1988",74
480529,64156,"n:n","1992 to 1988",74
480529,64157,"n:n","1992 to 1988",74
480529,64158,"n:n","1992 to 1988",74
480529,64159,"n:n","1992 to 1988",74
480529,64161,"n:n","1992 to 1988",74
480529,64162,"n:n","1992 to 1988",74
480529,64164,"n:n","1992 to 1988",74
480529,64169,"n:n","1992 to 1988",74
480529,64191,"n:n","1992 to 1988",74
480529,64192,"n:n","1992 to 1988",74
480529,64244,"n:n","1992 to 1988",74
480529,64248,"n:n","1992 to 1988",74
480529,64292,"n:n","1992 to 1988",74
480529,64299,"n:n","1992 to 1988",74
480529,65911,"n:n","1992 to 1988",74
480530,64141,"n:n","1992 to 1988",74
480530,64142,"n:n","1992 to 1988",74
480530,64146,"n:n","1992 to 1988",74
480530,64147,"n:n","1992 to 1988",74
480530,64148,"n:n","1992 to 1988",74
480530,64151,"n:n","1992 to 1988",74
480530,64152,"n:n","1992 to 1988",74
480530,64153,"n:n","1992 to 1988",74
480530,64154,"n:n","1992 to 1988",74
480530,64156,"n:n","1992 to 1988",74
480530,64157,"n:n","1992 to 1988",74
480530,64158,"n:n","1992 to 1988",74
480530,64159,"n:n","1992 to 1988",74
480530,64161,"n:n","1992 to 1988",74
480530,64162,"n:n","1992 to 1988",74
480530,64164,"n:n","1992 to 1988",74
480530,64169,"n:n","1992 to 1988",74
480530,64191,"n:n","1992 to 1988",74
480530,64192,"n:n","1992 to 1988",74
480530,64244,"n:n","1992 to 1988",74
480530,64248,"n:n","1992 to 1988",74
480530,64292,"n:n","1992 to 1988",74
480530,64299,"n:n","1992 to 1988",74
480530,65911,"n:n","1992 to 1988",74
480540,64156,"n:n","1992 to 1988",74
480540,64157,"n:n","1992 to 1988",74
480540,64158,"n:n","1992 to 1988",74
480540,64245,"n:n","1992 to 1988",74
480550,64141,"n:n","1992 to 1988",74
480550,64142,"n:n","1992 to 1988",74
480550,64146,"n:n","1992 to 1988",74
480550,64147,"n:n","1992 to 1988",74
480550,64148,"n:n","1992 to 1988",74
480550,64151,"n:n","1992 to 1988",74
480550,64152,"n:n","1992 to 1988",74
480550,64153,"n:n","1992 to 1988",74
480550,64154,"n:n","1992 to 1988",74
480550,64156,"n:n","1992 to 1988",74
480550,64157,"n:n","1992 to 1988",74
480550,64158,"n:n","1992 to 1988",74
480550,64159,"n:n","1992 to 1988",74
480550,64161,"n:n","1992 to 1988",74
480550,64162,"n:n","1992 to 1988",74
480550,64164,"n:n","1992 to 1988",74
480550,64169,"n:n","1992 to 1988",74
480550,64191,"n:n","1992 to 1988",74
480550,64192,"n:n","1992 to 1988",74
480550,64244,"n:n","1992 to 1988",74
480550,64248,"n:n","1992 to 1988",74
480550,64292,"n:n","1992 to 1988",74
480550,64299,"n:n","1992 to 1988",74
480550,65911,"n:n","1992 to 1988",74
480560,6411,"n:n","1992 to 1988",74
480560,64122,"n:n","1992 to 1988",74
480560,64123,"n:n","1992 to 1988",74
480560,64124,"n:n","1992 to 1988",74
480560,64125,"n:n","1992 to 1988",74
480560,64126,"n:n","1992 to 1988",74
480560,64127,"n:n","1992 to 1988",74
480560,64129,"n:n","1992 to 1988",74
480560,64141,"n:n","1992 to 1988",74
480560,64142,"n:n","1992 to 1988",74
480560,64146,"n:n","1992 to 1988",74
480560,64147,"n:n","1992 to 1988",74
480560,64148,"n:n","1992 to 1988",74
480560,64151,"n:n","1992 to 1988",74
480560,64152,"n:n","1992 to 1988",74
480560,64153,"n:n","1992 to 1988",74
480560,64154,"n:n","1992 to 1988",74
480560,64156,"n:n","1992 to 1988",74
480560,64157,"n:n","1992 to 1988",74
480560,64158,"n:n","1992 to 1988",74
480560,64159,"n:n","1992 to 1988",74
480560,64161,"n:n","1992 to 1988",74
480560,64162,"n:n","1992 to 1988",74
480560,64164,"n:n","1992 to 1988",74
480560,64169,"n:n","1992 to 1988",74
480560,64191,"n:n","1992 to 1988",74
480560,64192,"n:n","1992 to 1988",74
480560,64244,"n:n","1992 to 1988",74
480560,64248,"n:n","1992 to 1988",74
480560,64292,"n:n","1992 to 1988",74
480560,64299,"n:n","1992 to 1988",74
480560,65911,"n:n","1992 to 1988",74
480570,6411,"n:n","1992 to 1988",74
480570,64122,"n:n","1992 to 1988",74
480570,64123,"n:n","1992 to 1988",74
480570,64124,"n:n","1992 to 1988",74
480570,64125,"n:n","1992 to 1988",74
480570,64126,"n:n","1992 to 1988",74
480570,64127,"n:n","1992 to 1988",74
480570,64129,"n:n","1992 to 1988",74
480570,64141,"n:n","1992 to 1988",74
480570,64142,"n:n","1992 to 1988",74
480570,64146,"n:n","1992 to 1988",74
480570,64147,"n:n","1992 to 1988",74
480570,64148,"n:n","1992 to 1988",74
480570,64151,"n:n","1992 to 1988",74
480570,64152,"n:n","1992 to 1988",74
480570,64153,"n:n","1992 to 1988",74
480570,64154,"n:n","1992 to 1988",74
480570,64156,"n:n","1992 to 1988",74
480570,64157,"n:n","1992 to 1988",74
480570,64158,"n:n","1992 to 1988",74
480570,64159,"n:n","1992 to 1988",74
480570,64161,"n:n","1992 to 1988",74
480570,64162,"n:n","1992 to 1988",74
480570,64164,"n:n","1992 to 1988",74
480570,64169,"n:n","1992 to 1988",74
480570,64191,"n:n","1992 to 1988",74
480570,64192,"n:n","1992 to 1988",74
480570,64244,"n:n","1992 to 1988",74
480570,64248,"n:n","1992 to 1988",74
480570,64292,"n:n","1992 to 1988",74
480570,64299,"n:n","1992 to 1988",74
480570,65911,"n:n","1992 to 1988",74
480580,6411,"n:n","1992 to 1988",74
480580,64122,"n:n","1992 to 1988",74
480580,64123,"n:n","1992 to 1988",74
480580,64125,"n:n","1992 to 1988",74
480580,64126,"n:n","1992 to 1988",74
480580,64127,"n:n","1992 to 1988",74
480580,64129,"n:n","1992 to 1988",74
480580,64141,"n:n","1992 to 1988",74
480580,64142,"n:n","1992 to 1988",74
480580,64146,"n:n","1992 to 1988",74
480580,64147,"n:n","1992 to 1988",74
480580,64148,"n:n","1992 to 1988",74
480580,64151,"n:n","1992 to 1988",74
480580,64152,"n:n","1992 to 1988",74
480580,64153,"n:n","1992 to 1988",74
480580,64154,"n:n","1992 to 1988",74
480580,64156,"n:n","1992 to 1988",74
480580,64157,"n:n","1992 to 1988",74
480580,64158,"n:n","1992 to 1988",74
480580,64159,"n:n","1992 to 1988",74
480580,64161,"n:n","1992 to 1988",74
480580,64162,"n:n","1992 to 1988",74
480580,64164,"n:n","1992 to 1988",74
480580,64169,"n:n","1992 to 1988",74
480580,64191,"n:n","1992 to 1988",74
480580,64192,"n:n","1992 to 1988",74
480580,64244,"n:n","1992 to 1988",74
480580,64248,"n:n","1992 to 1988",74
480580,64292,"n:n","1992 to 1988",74
480580,64299,"n:n","1992 to 1988",74
480580,65911,"n:n","1992 to 1988",74
480610,64141,"n:n","1992 to 1988",74
480610,64142,"n:n","1992 to 1988",74
480610,64146,"n:n","1992 to 1988",74
480610,64147,"n:n","1992 to 1988",74
480610,64148,"n:n","1992 to 1988",74
480610,64151,"n:n","1992 to 1988",74
480610,64152,"n:n","1992 to 1988",74
480610,64153,"n:n","1992 to 1988",74
480610,64154,"n:n","1992 to 1988",74
480610,64156,"n:n","1992 to 1988",74
480610,64157,"n:n","1992 to 1988",74
480610,64158,"n:n","1992 to 1988",74
480610,64159,"n:n","1992 to 1988",74
480610,64161,"n:n","1992 to 1988",74
480610,64162,"n:n","1992 to 1988",74
480610,64164,"n:n","1992 to 1988",74
480610,64169,"n:n","1992 to 1988",74
480610,64191,"n:n","1992 to 1988",74
480610,64192,"n:n","1992 to 1988",74
480610,64244,"n:n","1992 to 1988",74
480610,64248,"n:n","1992 to 1988",74
480610,64292,"n:n","1992 to 1988",74
480610,64299,"n:n","1992 to 1988",74
480610,65911,"n:n","1992 to 1988",74
480620,64141,"n:n","1992 to 1988",74
480620,64142,"n:n","1992 to 1988",74
480620,64146,"n:n","1992 to 1988",74
480620,64147,"n:n","1992 to 1988",74
480620,64148,"n:n","1992 to 1988",74
480620,64151,"n:n","1992 to 1988",74
480620,64152,"n:n","1992 to 1988",74
480620,64153,"n:n","1992 to 1988",74
480620,64154,"n:n","1992 to 1988",74
480620,64156,"n:n","1992 to 1988",74
480620,64157,"n:n","1992 to 1988",74
480620,64158,"n:n","1992 to 1988",74
480620,64159,"n:n","1992 to 1988",74
480620,64161,"n:n","1992 to 1988",74
480620,64162,"n:n","1992 to 1988",74
480620,64164,"n:n","1992 to 1988",74
480620,64169,"n:n","1992 to 1988",74
480620,64191,"n:n","1992 to 1988",74
480620,64192,"n:n","1992 to 1988",74
480620,64244,"n:n","1992 to 1988",74
480620,64248,"n:n","1992 to 1988",74
480620,64292,"n:n","1992 to 1988",74
480620,64299,"n:n","1992 to 1988",74
480620,65911,"n:n","1992 to 1988",74
480630,64141,"n:n","1992 to 1988",74
480630,64142,"n:n","1992 to 1988",74
480630,64146,"n:n","1992 to 1988",74
480630,64147,"n:n","1992 to 1988",74
480630,64148,"n:n","1992 to 1988",74
480630,64151,"n:n","1992 to 1988",74
480630,64152,"n:n","1992 to 1988",74
480630,64153,"n:n","1992 to 1988",74
480630,64154,"n:n","1992 to 1988",74
480630,64156,"n:n","1992 to 1988",74
480630,64157,"n:n","1992 to 1988",74
480630,64158,"n:n","1992 to 1988",74
480630,64159,"n:n","1992 to 1988",74
480630,64161,"n:n","1992 to 1988",74
480630,64162,"n:n","1992 to 1988",74
480630,64164,"n:n","1992 to 1988",74
480630,64169,"n:n","1992 to 1988",74
480630,64191,"n:n","1992 to 1988",74
480630,64192,"n:n","1992 to 1988",74
480630,64244,"n:n","1992 to 1988",74
480630,64248,"n:n","1992 to 1988",74
480630,64292,"n:n","1992 to 1988",74
480630,64299,"n:n","1992 to 1988",74
480630,65911,"n:n","1992 to 1988",74
480640,64141,"n:n","1992 to 1988",74
480640,64142,"n:n","1992 to 1988",74
480640,64146,"n:n","1992 to 1988",74
480640,64147,"n:n","1992 to 1988",74
480640,64148,"n:n","1992 to 1988",74
480640,64151,"n:n","1992 to 1988",74
480640,64152,"n:n","1992 to 1988",74
480640,64153,"n:n","1992 to 1988",74
480640,64154,"n:n","1992 to 1988",74
480640,64156,"n:n","1992 to 1988",74
480640,64157,"n:n","1992 to 1988",74
480640,64158,"n:n","1992 to 1988",74
480640,64159,"n:n","1992 to 1988",74
480640,64161,"n:n","1992 to 1988",74
480640,64162,"n:n","1992 to 1988",74
480640,64164,"n:n","1992 to 1988",74
480640,64169,"n:n","1992 to 1988",74
480640,64191,"n:n","1992 to 1988",74
480640,64192,"n:n","1992 to 1988",74
480640,64244,"n:n","1992 to 1988",74
480640,64248,"n:n","1992 to 1988",74
480640,64292,"n:n","1992 to 1988",74
480640,64299,"n:n","1992 to 1988",74
480640,65911,"n:n","1992 to 1988",74
480710,64141,"n:n","1992 to 1988",74
480710,64142,"n:n","1992 to 1988",74
480710,64146,"n:n","1992 to 1988",74
480710,64147,"n:n","1992 to 1988",74
480710,64148,"n:n","1992 to 1988",74
480710,64151,"n:n","1992 to 1988",74
480710,64152,"n:n","1992 to 1988",74
480710,64153,"n:n","1992 to 1988",74
480710,64154,"n:n","1992 to 1988",74
480710,64156,"n:n","1992 to 1988",74
480710,64157,"n:n","1992 to 1988",74
480710,64158,"n:n","1992 to 1988",74
480710,64159,"n:n","1992 to 1988",74
480710,64161,"n:n","1992 to 1988",74
480710,64162,"n:n","1992 to 1988",74
480710,64164,"n:n","1992 to 1988",74
480710,64169,"n:n","1992 to 1988",74
480710,64191,"n:n","1992 to 1988",74
480710,64192,"n:n","1992 to 1988",74
480710,64244,"n:n","1992 to 1988",74
480710,64248,"n:n","1992 to 1988",74
480710,64292,"n:n","1992 to 1988",74
480710,64299,"n:n","1992 to 1988",74
480710,65911,"n:n","1992 to 1988",74
480791,64141,"n:n","1992 to 1988",74
480791,64142,"n:n","1992 to 1988",74
480791,64146,"n:n","1992 to 1988",74
480791,64147,"n:n","1992 to 1988",74
480791,64148,"n:n","1992 to 1988",74
480791,64151,"n:n","1992 to 1988",74
480791,64152,"n:n","1992 to 1988",74
480791,64153,"n:n","1992 to 1988",74
480791,64154,"n:n","1992 to 1988",74
480791,64156,"n:n","1992 to 1988",74
480791,64157,"n:n","1992 to 1988",74
480791,64158,"n:n","1992 to 1988",74
480791,64159,"n:n","1992 to 1988",74
480791,64161,"n:n","1992 to 1988",74
480791,64162,"n:n","1992 to 1988",74
480791,64164,"n:n","1992 to 1988",74
480791,64169,"n:n","1992 to 1988",74
480791,64191,"n:n","1992 to 1988",74
480791,64192,"n:n","1992 to 1988",74
480791,64244,"n:n","1992 to 1988",74
480791,64248,"n:n","1992 to 1988",74
480791,64292,"n:n","1992 to 1988",74
480791,64299,"n:n","1992 to 1988",74
480791,65911,"n:n","1992 to 1988",74
480799,64141,"n:n","1992 to 1988",74
480799,64142,"n:n","1992 to 1988",74
480799,64146,"n:n","1992 to 1988",74
480799,64147,"n:n","1992 to 1988",74
480799,64148,"n:n","1992 to 1988",74
480799,64151,"n:n","1992 to 1988",74
480799,64152,"n:n","1992 to 1988",74
480799,64153,"n:n","1992 to 1988",74
480799,64154,"n:n","1992 to 1988",74
480799,64156,"n:n","1992 to 1988",74
480799,64157,"n:n","1992 to 1988",74
480799,64158,"n:n","1992 to 1988",74
480799,64159,"n:n","1992 to 1988",74
480799,64161,"n:n","1992 to 1988",74
480799,64162,"n:n","1992 to 1988",74
480799,64164,"n:n","1992 to 1988",74
480799,64169,"n:n","1992 to 1988",74
480799,64191,"n:n","1992 to 1988",74
480799,64192,"n:n","1992 to 1988",74
480799,64244,"n:n","1992 to 1988",74
480799,64248,"n:n","1992 to 1988",74
480799,64292,"n:n","1992 to 1988",74
480799,64299,"n:n","1992 to 1988",74
480799,65911,"n:n","1992 to 1988",74
480810,64141,"n:n","1992 to 1988",74
480810,64142,"n:n","1992 to 1988",74
480810,64146,"n:n","1992 to 1988",74
480810,64147,"n:n","1992 to 1988",74
480810,64148,"n:n","1992 to 1988",74
480810,64151,"n:n","1992 to 1988",74
480810,64152,"n:n","1992 to 1988",74
480810,64153,"n:n","1992 to 1988",74
480810,64154,"n:n","1992 to 1988",74
480810,64156,"n:n","1992 to 1988",74
480810,64157,"n:n","1992 to 1988",74
480810,64158,"n:n","1992 to 1988",74
480810,64159,"n:n","1992 to 1988",74
480810,64161,"n:n","1992 to 1988",74
480810,64162,"n:n","1992 to 1988",74
480810,64164,"n:n","1992 to 1988",74
480810,64169,"n:n","1992 to 1988",74
480810,64191,"n:n","1992 to 1988",74
480810,64192,"n:n","1992 to 1988",74
480810,64244,"n:n","1992 to 1988",74
480810,64248,"n:n","1992 to 1988",74
480810,64292,"n:n","1992 to 1988",74
480810,64299,"n:n","1992 to 1988",74
480810,65911,"n:n","1992 to 1988",74
480820,64141,"n:n","1992 to 1988",74
480820,64142,"n:n","1992 to 1988",74
480820,64146,"n:n","1992 to 1988",74
480820,64147,"n:n","1992 to 1988",74
480820,64148,"n:n","1992 to 1988",74
480820,64151,"n:n","1992 to 1988",74
480820,64152,"n:n","1992 to 1988",74
480820,64153,"n:n","1992 to 1988",74
480820,64154,"n:n","1992 to 1988",74
480820,64156,"n:n","1992 to 1988",74
480820,64157,"n:n","1992 to 1988",74
480820,64158,"n:n","1992 to 1988",74
480820,64159,"n:n","1992 to 1988",74
480820,64161,"n:n","1992 to 1988",74
480820,64162,"n:n","1992 to 1988",74
480820,64164,"n:n","1992 to 1988",74
480820,64169,"n:n","1992 to 1988",74
480820,64191,"n:n","1992 to 1988",74
480820,64192,"n:n","1992 to 1988",74
480820,64244,"n:n","1992 to 1988",74
480820,64248,"n:n","1992 to 1988",74
480820,64292,"n:n","1992 to 1988",74
480820,64299,"n:n","1992 to 1988",74
480820,65911,"n:n","1992 to 1988",74
480830,64141,"n:n","1992 to 1988",74
480830,64142,"n:n","1992 to 1988",74
480830,64146,"n:n","1992 to 1988",74
480830,64147,"n:n","1992 to 1988",74
480830,64148,"n:n","1992 to 1988",74
480830,64151,"n:n","1992 to 1988",74
480830,64152,"n:n","1992 to 1988",74
480830,64153,"n:n","1992 to 1988",74
480830,64154,"n:n","1992 to 1988",74
480830,64156,"n:n","1992 to 1988",74
480830,64157,"n:n","1992 to 1988",74
480830,64158,"n:n","1992 to 1988",74
480830,64159,"n:n","1992 to 1988",74
480830,64161,"n:n","1992 to 1988",74
480830,64162,"n:n","1992 to 1988",74
480830,64164,"n:n","1992 to 1988",74
480830,64169,"n:n","1992 to 1988",74
480830,64191,"n:n","1992 to 1988",74
480830,64192,"n:n","1992 to 1988",74
480830,64244,"n:n","1992 to 1988",74
480830,64248,"n:n","1992 to 1988",74
480830,64292,"n:n","1992 to 1988",74
480830,64299,"n:n","1992 to 1988",74
480830,65911,"n:n","1992 to 1988",74
480890,64141,"n:n","1992 to 1988",74
480890,64142,"n:n","1992 to 1988",74
480890,64146,"n:n","1992 to 1988",74
480890,64147,"n:n","1992 to 1988",74
480890,64148,"n:n","1992 to 1988",74
480890,64151,"n:n","1992 to 1988",74
480890,64152,"n:n","1992 to 1988",74
480890,64153,"n:n","1992 to 1988",74
480890,64154,"n:n","1992 to 1988",74
480890,64156,"n:n","1992 to 1988",74
480890,64157,"n:n","1992 to 1988",74
480890,64158,"n:n","1992 to 1988",74
480890,64159,"n:n","1992 to 1988",74
480890,64161,"n:n","1992 to 1988",74
480890,64162,"n:n","1992 to 1988",74
480890,64164,"n:n","1992 to 1988",74
480890,64169,"n:n","1992 to 1988",74
480890,64191,"n:n","1992 to 1988",74
480890,64192,"n:n","1992 to 1988",74
480890,64244,"n:n","1992 to 1988",74
480890,64248,"n:n","1992 to 1988",74
480890,64292,"n:n","1992 to 1988",74
480890,64299,"n:n","1992 to 1988",74
480890,65911,"n:n","1992 to 1988",74
480910,64131,"n:1","1992 to 1988",303
480920,64131,"n:1","1992 to 1988",303
480990,64131,"n:1","1992 to 1988",303
481011,64132,"n:n","1992 to 1988",74
481011,64133,"n:n","1992 to 1988",74
481011,64134,"n:n","1992 to 1988",74
481011,64248,"n:n","1992 to 1988",74
481011,64299,"n:n","1992 to 1988",74
481012,64132,"n:n","1992 to 1988",74
481012,64133,"n:n","1992 to 1988",74
481012,64134,"n:n","1992 to 1988",74
481012,64248,"n:n","1992 to 1988",74
481012,64299,"n:n","1992 to 1988",74
481021,64133,"n:n","1992 to 1988",74
481021,64134,"n:n","1992 to 1988",74
481021,64248,"n:n","1992 to 1988",74
481029,64133,"n:n","1992 to 1988",74
481029,64134,"n:n","1992 to 1988",74
481029,64248,"n:n","1992 to 1988",74
481031,64174,"n:1","1992 to 1988",74
481032,64175,"n:1","1992 to 1988",74
481039,64133,"n:n","1992 to 1988",74
481039,64134,"n:n","1992 to 1988",74
481039,64176,"n:n","1992 to 1988",74
481039,64248,"n:n","1992 to 1988",74
481091,64177,"n:1","1992 to 1988",74
481099,64177,"n:1","1992 to 1988",74
481110,64173,"n:n","1992 to 1988",74
481110,65911,"n:n","1992 to 1988",74
481121,64178,"n:n","1992 to 1988",74
481121,64244,"n:n","1992 to 1988",74
481129,64178,"n:n","1992 to 1988",74
481129,64244,"n:n","1992 to 1988",74
481131,64171,"n:n","1992 to 1988",74
481131,65911,"n:n","1992 to 1988",74
481139,64172,"n:n","1992 to 1988",74
481139,65911,"n:n","1992 to 1988",74
481140,64179,"n:n","1992 to 1988",74
481140,65911,"n:n","1992 to 1988",74
481190,5155,"n:n","1992 to 1988",74
481190,8821,"n:n","1992 to 1988",74
481190,51391,"n:n","1992 to 1988",74
481190,51569,"n:n","1992 to 1988",74
481190,51579,"n:n","1992 to 1988",74
481190,52269,"n:n","1992 to 1988",74
481190,52329,"n:n","1992 to 1988",74
481190,52342,"n:n","1992 to 1988",74
481190,52349,"n:n","1992 to 1988",74
481190,52359,"n:n","1992 to 1988",74
481190,52365,"n:n","1992 to 1988",74
481190,52381,"n:n","1992 to 1988",74
481190,52382,"n:n","1992 to 1988",74
481190,52389,"n:n","1992 to 1988",74
481190,52431,"n:n","1992 to 1988",74
481190,52432,"n:n","1992 to 1988",74
481190,52492,"n:n","1992 to 1988",74
481190,52494,"n:n","1992 to 1988",74
481190,52495,"n:n","1992 to 1988",74
481190,52499,"n:n","1992 to 1988",74
481190,53221,"n:n","1992 to 1988",74
481190,53318,"n:n","1992 to 1988",74
481190,59223,"n:n","1992 to 1988",74
481190,59225,"n:n","1992 to 1988",74
481190,59869,"n:n","1992 to 1988",74
481190,64179,"n:n","1992 to 1988",74
481190,65911,"n:n","1992 to 1988",74
481200,64193,"1:1","1992 to 1988",NA
481310,64241,"n:1","1992 to 1988",304
481320,64241,"n:1","1992 to 1988",304
481390,64155,"1:1","1992 to 1988",NA
481410,64194,"n:1","1992 to 1988",305
481420,64194,"n:1","1992 to 1988",305
481430,64194,"n:1","1992 to 1988",305
481490,64194,"n:1","1992 to 1988",305
481500,64141,"n:n","1992 to 1988",74
481500,64142,"n:n","1992 to 1988",74
481500,64146,"n:n","1992 to 1988",74
481500,64147,"n:n","1992 to 1988",74
481500,64148,"n:n","1992 to 1988",74
481500,64151,"n:n","1992 to 1988",74
481500,64152,"n:n","1992 to 1988",74
481500,64153,"n:n","1992 to 1988",74
481500,64154,"n:n","1992 to 1988",74
481500,64156,"n:n","1992 to 1988",74
481500,64157,"n:n","1992 to 1988",74
481500,64158,"n:n","1992 to 1988",74
481500,64159,"n:n","1992 to 1988",74
481500,64161,"n:n","1992 to 1988",74
481500,64162,"n:n","1992 to 1988",74
481500,64164,"n:n","1992 to 1988",74
481500,64169,"n:n","1992 to 1988",74
481500,64171,"n:n","1992 to 1988",74
481500,64172,"n:n","1992 to 1988",74
481500,64173,"n:n","1992 to 1988",74
481500,64179,"n:n","1992 to 1988",74
481500,64191,"n:n","1992 to 1988",74
481500,64192,"n:n","1992 to 1988",74
481500,64244,"n:n","1992 to 1988",74
481500,64248,"n:n","1992 to 1988",74
481500,64292,"n:n","1992 to 1988",74
481500,64299,"n:n","1992 to 1988",74
481500,65911,"n:n","1992 to 1988",74
481610,64242,"n:1","1992 to 1988",306
481620,64242,"n:1","1992 to 1988",306
481630,64242,"n:1","1992 to 1988",306
481690,64242,"n:1","1992 to 1988",306
481710,64221,"1:1","1992 to 1988",NA
481720,64222,"1:1","1992 to 1988",NA
481730,64223,"1:1","1992 to 1988",NA
481810,64243,"1:1","1992 to 1988",NA
481820,64294,"n:1","1992 to 1988",307
481830,64294,"n:1","1992 to 1988",307
481840,64295,"1:1","1992 to 1988",NA
481850,64294,"n:1","1992 to 1988",307
481890,64294,"n:1","1992 to 1988",307
481910,64211,"1:1","1992 to 1988",NA
481920,64212,"1:1","1992 to 1988",NA
481930,64213,"1:1","1992 to 1988",NA
481940,64214,"1:1","1992 to 1988",NA
481950,64215,"1:1","1992 to 1988",NA
481960,64216,"1:1","1992 to 1988",NA
482010,64231,"1:1","1992 to 1988",NA
482020,64232,"1:1","1992 to 1988",NA
482030,64233,"1:1","1992 to 1988",NA
482040,64234,"1:1","1992 to 1988",NA
482050,64235,"1:1","1992 to 1988",NA
482090,64239,"1:1","1992 to 1988",NA
482110,89281,"n:1","1992 to 1988",308
