"code.source","code.target","Relationship","adjustment","group.id"
580900,6549,"n:1","1992 to 1988",23
581010,6565,"n:1","1992 to 1988",NA
581091,6565,"n:1","1992 to 1988",NA
581092,6565,"n:1","1992 to 1988",NA
581099,6565,"n:1","1992 to 1988",NA
581100,6574,"1:1","1992 to 1988",NA
590110,6573,"n:1","1992 to 1988",NA
590190,6573,"n:1","1992 to 1988",NA
590210,6579,"n:1","1992 to 1988",NA
590220,6579,"n:1","1992 to 1988",NA
590290,6579,"n:1","1992 to 1988",NA
590310,6573,"n:1","1992 to 1988",NA
590320,6573,"n:1","1992 to 1988",NA
590390,6573,"n:1","1992 to 1988",NA
590410,6591,"n:1","1992 to 1988",12
590491,6591,"n:1","1992 to 1988",12
590492,6591,"n:1","1992 to 1988",12
590500,6573,"n:1","1992 to 1988",NA
590610,6573,"n:1","1992 to 1988",NA
590691,6573,"n:1","1992 to 1988",NA
590699,6573,"n:1","1992 to 1988",NA
590700,6573,"n:1","1992 to 1988",NA
590800,6577,"n:1","1992 to 1988",25
590900,6579,"n:1","1992 to 1988",NA
591000,6579,"n:1","1992 to 1988",NA
591110,6577,"n:1","1992 to 1988",25
591120,6577,"n:1","1992 to 1988",25
591131,6577,"n:1","1992 to 1988",25
591132,6577,"n:1","1992 to 1988",25
591140,6577,"n:1","1992 to 1988",25
591190,6577,"n:1","1992 to 1988",25
600110,6551,"n:1","1992 to 1988",NA
600121,6551,"n:1","1992 to 1988",NA
600122,6551,"n:1","1992 to 1988",NA
600129,6551,"n:1","1992 to 1988",NA
600191,6551,"n:1","1992 to 1988",NA
600192,6551,"n:1","1992 to 1988",NA
600199,6551,"n:1","1992 to 1988",NA
600210,5416,"n:n","1992 to 1988",12
600210,5419,"n:n","1992 to 1988",12
600210,5421,"n:n","1992 to 1988",12
600210,5422,"n:n","1992 to 1988",12
600210,5423,"n:n","1992 to 1988",12
600210,5429,"n:n","1992 to 1988",12
600210,5822,"n:n","1992 to 1988",12
600210,5829,"n:n","1992 to 1988",12
600210,5989,"n:n","1992 to 1988",12
600210,6552,"n:n","1992 to 1988",12
600210,8939,"n:n","1992 to 1988",12
600220,5416,"n:n","1992 to 1988",12
600220,5419,"n:n","1992 to 1988",12
600220,5421,"n:n","1992 to 1988",12
600220,5422,"n:n","1992 to 1988",12
600220,5423,"n:n","1992 to 1988",12
600220,5429,"n:n","1992 to 1988",12
600220,5822,"n:n","1992 to 1988",12
600220,5829,"n:n","1992 to 1988",12
600220,5989,"n:n","1992 to 1988",12
600220,6552,"n:n","1992 to 1988",12
600220,8939,"n:n","1992 to 1988",12
600230,6552,"n:1","1992 to 1988",12
600241,6552,"n:1","1992 to 1988",12
600242,6552,"n:1","1992 to 1988",12
600243,6552,"n:1","1992 to 1988",12
600249,5416,"n:n","1992 to 1988",12
600249,5419,"n:n","1992 to 1988",12
600249,5421,"n:n","1992 to 1988",12
600249,5422,"n:n","1992 to 1988",12
600249,5423,"n:n","1992 to 1988",12
600249,5429,"n:n","1992 to 1988",12
600249,5822,"n:n","1992 to 1988",12
600249,5829,"n:n","1992 to 1988",12
600249,5989,"n:n","1992 to 1988",12
600249,6552,"n:n","1992 to 1988",12
600249,8939,"n:n","1992 to 1988",12
600291,6552,"n:1","1992 to 1988",12
600292,6552,"n:1","1992 to 1988",12
600293,6552,"n:1","1992 to 1988",12
600299,6552,"n:1","1992 to 1988",12
610110,8431,"n:1","1992 to 1988",NA
610120,8431,"n:1","1992 to 1988",NA
610130,8431,"n:1","1992 to 1988",NA
610190,8431,"n:1","1992 to 1988",NA
610210,8441,"n:1","1992 to 1988",NA
610220,8441,"n:1","1992 to 1988",NA
610230,8441,"n:1","1992 to 1988",NA
610290,8441,"n:1","1992 to 1988",NA
610311,8432,"n:1","1992 to 1988",NA
610312,8432,"n:1","1992 to 1988",NA
610319,8432,"n:1","1992 to 1988",NA
610321,8432,"n:1","1992 to 1988",NA
610322,8432,"n:1","1992 to 1988",NA
610323,8432,"n:1","1992 to 1988",NA
610329,8432,"n:1","1992 to 1988",NA
610331,8432,"n:1","1992 to 1988",NA
610332,8432,"n:1","1992 to 1988",NA
610333,8432,"n:1","1992 to 1988",NA
610339,8432,"n:1","1992 to 1988",NA
610341,8432,"n:1","1992 to 1988",NA
610342,8432,"n:1","1992 to 1988",NA
610343,8432,"n:1","1992 to 1988",NA
610349,8432,"n:1","1992 to 1988",NA
610411,8442,"n:1","1992 to 1988",NA
610412,8442,"n:1","1992 to 1988",NA
610413,8442,"n:1","1992 to 1988",NA
610419,8442,"n:1","1992 to 1988",NA
610421,8442,"n:1","1992 to 1988",NA
610422,8442,"n:1","1992 to 1988",NA
610423,8442,"n:1","1992 to 1988",NA
610429,8442,"n:1","1992 to 1988",NA
610431,8442,"n:1","1992 to 1988",NA
610432,8442,"n:1","1992 to 1988",NA
610433,8442,"n:1","1992 to 1988",NA
610439,8442,"n:1","1992 to 1988",NA
610441,8442,"n:1","1992 to 1988",NA
610442,8442,"n:1","1992 to 1988",NA
610443,8442,"n:1","1992 to 1988",NA
610444,8442,"n:1","1992 to 1988",NA
610449,8442,"n:1","1992 to 1988",NA
610451,8442,"n:1","1992 to 1988",NA
610452,8442,"n:1","1992 to 1988",NA
610453,8442,"n:1","1992 to 1988",NA
610459,8442,"n:1","1992 to 1988",NA
610461,8442,"n:1","1992 to 1988",NA
610462,8442,"n:1","1992 to 1988",NA
610463,8442,"n:1","1992 to 1988",NA
610469,8442,"n:1","1992 to 1988",NA
610510,8437,"n:1","1992 to 1988",NA
610520,8437,"n:1","1992 to 1988",NA
610590,8437,"n:1","1992 to 1988",NA
610610,8447,"n:1","1992 to 1988",NA
610620,8447,"n:1","1992 to 1988",NA
610690,8447,"n:1","1992 to 1988",NA
610711,8438,"n:1","1992 to 1988",NA
610712,8438,"n:1","1992 to 1988",NA
610719,8438,"n:1","1992 to 1988",NA
610721,8438,"n:1","1992 to 1988",NA
610722,8438,"n:1","1992 to 1988",NA
610729,8438,"n:1","1992 to 1988",NA
610791,8438,"n:1","1992 to 1988",NA
610792,8438,"n:1","1992 to 1988",NA
610799,8438,"n:1","1992 to 1988",NA
610811,8448,"n:1","1992 to 1988",NA
610819,8448,"n:1","1992 to 1988",NA
610821,8448,"n:1","1992 to 1988",NA
610822,8448,"n:1","1992 to 1988",NA
610829,8448,"n:1","1992 to 1988",NA
610831,8448,"n:1","1992 to 1988",NA
610832,8448,"n:1","1992 to 1988",NA
610839,8448,"n:1","1992 to 1988",NA
610891,8448,"n:1","1992 to 1988",NA
610892,8448,"n:1","1992 to 1988",NA
610899,8448,"n:1","1992 to 1988",NA
610910,8454,"n:1","1992 to 1988",NA
610990,8454,"n:1","1992 to 1988",NA
611010,8453,"n:1","1992 to 1988",NA
611020,8453,"n:1","1992 to 1988",NA
611030,8453,"n:1","1992 to 1988",NA
611090,8453,"n:1","1992 to 1988",NA
611110,8451,"n:1","1992 to 1988",NA
611120,8451,"n:1","1992 to 1988",NA
611130,8451,"n:1","1992 to 1988",NA
611190,8451,"n:1","1992 to 1988",NA
611211,8459,"n:1","1992 to 1988",NA
611212,8459,"n:1","1992 to 1988",NA
611219,8459,"n:1","1992 to 1988",NA
611220,8459,"n:1","1992 to 1988",NA
611231,8456,"n:1","1992 to 1988",NA
611239,8456,"n:1","1992 to 1988",NA
611241,8456,"n:1","1992 to 1988",NA
611249,8456,"n:1","1992 to 1988",NA
611300,8452,"n:1","1992 to 1988",NA
611410,8459,"n:1","1992 to 1988",NA
611420,8459,"n:1","1992 to 1988",NA
611430,8459,"n:1","1992 to 1988",NA
611490,8459,"n:1","1992 to 1988",NA
611511,8462,"n:1","1992 to 1988",NA
611512,8462,"n:1","1992 to 1988",NA
611519,8462,"n:1","1992 to 1988",NA
611520,8462,"n:1","1992 to 1988",NA
611591,8462,"n:1","1992 to 1988",NA
611592,8462,"n:1","1992 to 1988",NA
611593,8462,"n:1","1992 to 1988",NA
611599,8462,"n:1","1992 to 1988",NA
611610,8469,"n:1","1992 to 1988",NA
611691,8469,"n:1","1992 to 1988",NA
611692,8469,"n:1","1992 to 1988",NA
611693,8469,"n:1","1992 to 1988",NA
611699,8469,"n:1","1992 to 1988",NA
611710,8469,"n:1","1992 to 1988",NA
611720,8469,"n:1","1992 to 1988",NA
611780,8469,"n:1","1992 to 1988",NA
611790,8469,"n:1","1992 to 1988",NA
620111,8411,"n:1","1992 to 1988",NA
620112,8411,"n:1","1992 to 1988",NA
620113,8411,"n:1","1992 to 1988",NA
620119,8411,"n:1","1992 to 1988",NA
620191,8411,"n:1","1992 to 1988",NA
620192,8411,"n:1","1992 to 1988",NA
620193,8411,"n:1","1992 to 1988",NA
620199,8411,"n:1","1992 to 1988",NA
620211,8421,"n:1","1992 to 1988",NA
620212,8421,"n:1","1992 to 1988",NA
620213,8421,"n:1","1992 to 1988",NA
620219,8421,"n:1","1992 to 1988",NA
620291,8421,"n:1","1992 to 1988",NA
620292,8421,"n:1","1992 to 1988",NA
620293,8421,"n:1","1992 to 1988",NA
620299,8421,"n:1","1992 to 1988",NA
620311,8412,"n:1","1992 to 1988",NA
620312,8412,"n:1","1992 to 1988",NA
620319,8412,"n:1","1992 to 1988",NA
620321,8412,"n:1","1992 to 1988",NA
620322,8412,"n:1","1992 to 1988",NA
620323,8412,"n:1","1992 to 1988",NA
620329,8412,"n:1","1992 to 1988",NA
620331,8413,"n:1","1992 to 1988",NA
620332,8413,"n:1","1992 to 1988",NA
620333,8413,"n:1","1992 to 1988",NA
620339,8413,"n:1","1992 to 1988",NA
620341,8414,"n:1","1992 to 1988",NA
620342,8414,"n:1","1992 to 1988",NA
620343,8414,"n:1","1992 to 1988",NA
620349,8414,"n:1","1992 to 1988",NA
620411,8422,"n:1","1992 to 1988",NA
620412,8422,"n:1","1992 to 1988",NA
620413,8422,"n:1","1992 to 1988",NA
620419,8422,"n:1","1992 to 1988",NA
620421,8422,"n:1","1992 to 1988",NA
620422,8422,"n:1","1992 to 1988",NA
620423,8422,"n:1","1992 to 1988",NA
620429,8422,"n:1","1992 to 1988",NA
620431,8423,"n:1","1992 to 1988",NA
620432,8423,"n:1","1992 to 1988",NA
620433,8423,"n:1","1992 to 1988",NA
620439,8423,"n:1","1992 to 1988",NA
620441,8424,"n:1","1992 to 1988",NA
620442,8424,"n:1","1992 to 1988",NA
620443,8424,"n:1","1992 to 1988",NA
620444,8424,"n:1","1992 to 1988",NA
620449,8424,"n:1","1992 to 1988",NA
620451,8425,"n:1","1992 to 1988",NA
620452,8425,"n:1","1992 to 1988",NA
620453,8425,"n:1","1992 to 1988",NA
620459,8425,"n:1","1992 to 1988",NA
620461,8426,"n:1","1992 to 1988",NA
620462,8426,"n:1","1992 to 1988",NA
620463,8426,"n:1","1992 to 1988",NA
620469,8426,"n:1","1992 to 1988",NA
620510,8415,"n:1","1992 to 1988",NA
620520,8415,"n:1","1992 to 1988",NA
620530,8415,"n:1","1992 to 1988",NA
620590,8415,"n:1","1992 to 1988",NA
620610,8427,"n:1","1992 to 1988",NA
620620,8427,"n:1","1992 to 1988",NA
620630,8427,"n:1","1992 to 1988",NA
620640,8427,"n:1","1992 to 1988",NA
620690,8427,"n:1","1992 to 1988",NA
620711,8416,"n:1","1992 to 1988",NA
620719,8416,"n:1","1992 to 1988",NA
620721,8416,"n:1","1992 to 1988",NA
620722,8416,"n:1","1992 to 1988",NA
620729,8416,"n:1","1992 to 1988",NA
620791,8416,"n:1","1992 to 1988",NA
620792,8416,"n:1","1992 to 1988",NA
620799,8416,"n:1","1992 to 1988",NA
620811,8428,"n:1","1992 to 1988",NA
620819,8428,"n:1","1992 to 1988",NA
620821,8428,"n:1","1992 to 1988",NA
620822,8428,"n:1","1992 to 1988",NA
620829,8428,"n:1","1992 to 1988",NA
620891,8428,"n:1","1992 to 1988",NA
620892,8428,"n:1","1992 to 1988",NA
620899,8428,"n:1","1992 to 1988",NA
620910,8451,"n:1","1992 to 1988",NA
620920,8451,"n:1","1992 to 1988",NA
620930,8451,"n:1","1992 to 1988",NA
620990,8451,"n:1","1992 to 1988",NA
621010,8452,"n:1","1992 to 1988",NA
621020,8452,"n:1","1992 to 1988",NA
621030,8452,"n:1","1992 to 1988",NA
621040,8452,"n:1","1992 to 1988",NA
621050,8452,"n:1","1992 to 1988",NA
621111,8456,"n:1","1992 to 1988",NA
621112,8456,"n:1","1992 to 1988",NA
621120,8458,"n:1","1992 to 1988",NA
621131,8458,"n:1","1992 to 1988",NA
621132,8458,"n:1","1992 to 1988",NA
621133,8458,"n:1","1992 to 1988",NA
621139,8458,"n:1","1992 to 1988",NA
621141,8458,"n:1","1992 to 1988",NA
621142,8458,"n:1","1992 to 1988",NA
621143,8458,"n:1","1992 to 1988",NA
621149,8458,"n:1","1992 to 1988",NA
621210,8455,"n:1","1992 to 1988",NA
621220,8455,"n:1","1992 to 1988",NA
621230,8455,"n:1","1992 to 1988",NA
621290,8455,"n:1","1992 to 1988",NA
621310,8461,"n:1","1992 to 1988",NA
621320,8461,"n:1","1992 to 1988",NA
621390,8461,"n:1","1992 to 1988",NA
621410,8461,"n:1","1992 to 1988",NA
621420,8461,"n:1","1992 to 1988",NA
621430,8461,"n:1","1992 to 1988",NA
621440,8461,"n:1","1992 to 1988",NA
621490,8461,"n:1","1992 to 1988",NA
621510,8461,"n:1","1992 to 1988",NA
621520,8461,"n:1","1992 to 1988",NA
621590,8461,"n:1","1992 to 1988",NA
621600,8461,"n:1","1992 to 1988",NA
621710,8461,"n:1","1992 to 1988",NA
621790,8461,"n:1","1992 to 1988",NA
630110,7758,"n:1","1992 to 1988",NA
630120,6583,"n:1","1992 to 1988",NA
630130,6583,"n:1","1992 to 1988",NA
630140,6583,"n:1","1992 to 1988",NA
630190,6583,"n:1","1992 to 1988",NA
630210,6584,"n:1","1992 to 1988",NA
630221,6584,"n:1","1992 to 1988",NA
630222,6584,"n:1","1992 to 1988",NA
630229,6584,"n:1","1992 to 1988",NA
630231,6584,"n:1","1992 to 1988",NA
630232,6584,"n:1","1992 to 1988",NA
630239,6584,"n:1","1992 to 1988",NA
630240,6584,"n:1","1992 to 1988",NA
630251,6584,"n:1","1992 to 1988",NA
630252,6584,"n:1","1992 to 1988",NA
630253,6584,"n:1","1992 to 1988",NA
630259,6584,"n:1","1992 to 1988",NA
630260,6584,"n:1","1992 to 1988",NA
630291,6584,"n:1","1992 to 1988",NA
630292,6584,"n:1","1992 to 1988",NA
630293,6584,"n:1","1992 to 1988",NA
630299,6584,"n:1","1992 to 1988",NA
630311,6585,"n:1","1992 to 1988",NA
630312,6585,"n:1","1992 to 1988",NA
630319,6585,"n:1","1992 to 1988",NA
630391,6585,"n:1","1992 to 1988",NA
630392,6585,"n:1","1992 to 1988",NA
630399,6585,"n:1","1992 to 1988",NA
630411,6585,"n:1","1992 to 1988",NA
630419,6585,"n:1","1992 to 1988",NA
630491,6585,"n:1","1992 to 1988",NA
630492,6585,"n:1","1992 to 1988",NA
630493,6585,"n:1","1992 to 1988",NA
630499,6585,"n:1","1992 to 1988",NA
630510,6581,"n:1","1992 to 1988",NA
630520,6581,"n:1","1992 to 1988",NA
630531,6581,"n:1","1992 to 1988",NA
630539,6581,"n:1","1992 to 1988",NA
630590,6581,"n:1","1992 to 1988",NA
630611,6582,"n:1","1992 to 1988",NA
630612,6582,"n:1","1992 to 1988",NA
630619,6582,"n:1","1992 to 1988",NA
630621,6582,"n:1","1992 to 1988",NA
630622,6582,"n:1","1992 to 1988",NA
630629,6582,"n:1","1992 to 1988",NA
630631,6582,"n:1","1992 to 1988",NA
630639,6582,"n:1","1992 to 1988",NA
630641,6582,"n:1","1992 to 1988",NA
630649,6582,"n:1","1992 to 1988",NA
630691,6582,"n:1","1992 to 1988",NA
630699,6582,"n:1","1992 to 1988",NA
630710,6589,"n:1","1992 to 1988",NA
630720,6589,"n:1","1992 to 1988",NA
630790,6589,"n:1","1992 to 1988",NA
630800,6589,"n:1","1992 to 1988",NA
630900,2690,"n:1","1992 to 1988",NA
631010,2690,"n:1","1992 to 1988",NA
631090,2690,"n:1","1992 to 1988",NA
640110,8511,"n:1","1992 to 1988",26
640191,8513,"n:1","1992 to 1988",26
640192,8513,"n:1","1992 to 1988",26
640199,8513,"n:1","1992 to 1988",26
640211,8512,"n:1","1992 to 1988",26
640219,8512,"n:1","1992 to 1988",26
640220,8511,"n:n","1992 to 1988",26
640220,8513,"n:n","1992 to 1988",26
640230,8511,"n:n","1992 to 1988",26
640230,8513,"n:n","1992 to 1988",26
640291,8511,"n:n","1992 to 1988",26
640291,8512,"n:n","1992 to 1988",26
640291,8513,"n:n","1992 to 1988",26
640299,8511,"n:n","1992 to 1988",26
640299,8513,"n:n","1992 to 1988",26
640311,8512,"n:1","1992 to 1988",26
640319,8512,"n:1","1992 to 1988",26
640320,8514,"n:1","1992 to 1988",26
640330,8514,"n:1","1992 to 1988",26
640340,8511,"n:1","1992 to 1988",26
640351,8514,"n:1","1992 to 1988",26
640359,8514,"n:1","1992 to 1988",26
640391,8512,"n:n","1992 to 1988",26
640391,8514,"n:n","1992 to 1988",26
640399,8514,"n:1","1992 to 1988",26
640411,8512,"n:1","1992 to 1988",26
640419,8512,"n:n","1992 to 1988",26
640419,8515,"n:n","1992 to 1988",26
640420,8515,"n:1","1992 to 1988",26
640510,8514,"n:1","1992 to 1988",26
640520,8515,"n:1","1992 to 1988",26
640590,8517,"1:1","1992 to 1988",NA
640610,8519,"n:1","1992 to 1988",NA
640620,8519,"n:1","1992 to 1988",NA
640691,8519,"n:1","1992 to 1988",NA
640699,8519,"n:1","1992 to 1988",NA
650100,6576,"n:1","1992 to 1988",NA
650200,6576,"n:1","1992 to 1988",NA
650300,8484,"n:1","1992 to 1988",NA
650400,8484,"n:1","1992 to 1988",NA
650510,8484,"n:1","1992 to 1988",NA
650590,8484,"n:1","1992 to 1988",NA
650610,8484,"n:1","1992 to 1988",NA
650691,8484,"n:1","1992 to 1988",NA
650692,8484,"n:1","1992 to 1988",NA
650699,8484,"n:1","1992 to 1988",NA
650700,8484,"n:1","1992 to 1988",NA
660110,8994,"n:1","1992 to 1988",NA
660191,8994,"n:1","1992 to 1988",NA
660199,8994,"n:1","1992 to 1988",NA
660200,8994,"n:1","1992 to 1988",NA
660310,8994,"n:1","1992 to 1988",NA
660320,8994,"n:1","1992 to 1988",NA
660390,8994,"n:1","1992 to 1988",NA
670100,8999,"n:1","1992 to 1988",NA
670210,8992,"n:1","1992 to 1988",NA
670290,8992,"n:1","1992 to 1988",NA
670300,8999,"n:1","1992 to 1988",NA
670411,8999,"n:1","1992 to 1988",NA
670419,8999,"n:1","1992 to 1988",NA
670420,8999,"n:1","1992 to 1988",NA
670490,8999,"n:1","1992 to 1988",NA
680100,6613,"n:1","1992 to 1988",NA
680210,6613,"n:1","1992 to 1988",NA
680221,6613,"n:1","1992 to 1988",NA
680222,6613,"n:1","1992 to 1988",NA
680223,6613,"n:1","1992 to 1988",NA
680229,6613,"n:1","1992 to 1988",NA
680291,6613,"n:1","1992 to 1988",NA
680292,6613,"n:1","1992 to 1988",NA
680293,6613,"n:1","1992 to 1988",NA
680299,6613,"n:1","1992 to 1988",NA
680300,6613,"n:1","1992 to 1988",NA
680410,6631,"n:1","1992 to 1988",NA
680421,6631,"n:1","1992 to 1988",NA
680422,6631,"n:1","1992 to 1988",NA
680423,6631,"n:1","1992 to 1988",NA
680430,6631,"n:1","1992 to 1988",NA
680510,6632,"n:1","1992 to 1988",NA
680520,6632,"n:1","1992 to 1988",NA
680530,6632,"n:1","1992 to 1988",NA
680610,6635,"n:1","1992 to 1988",NA
680620,6635,"n:1","1992 to 1988",NA
680690,6635,"n:1","1992 to 1988",NA
680710,6618,"n:1","1992 to 1988",NA
680790,6618,"n:1","1992 to 1988",NA
680800,6618,"n:1","1992 to 1988",NA
680911,6633,"n:1","1992 to 1988",NA
680919,6633,"n:1","1992 to 1988",NA
680990,6633,"n:1","1992 to 1988",NA
681011,6633,"n:1","1992 to 1988",NA
681019,6633,"n:1","1992 to 1988",NA
681020,6633,"n:1","1992 to 1988",NA
681091,6633,"n:1","1992 to 1988",NA
681099,6633,"n:1","1992 to 1988",NA
681110,6618,"n:1","1992 to 1988",NA
681120,6618,"n:1","1992 to 1988",NA
681130,6618,"n:1","1992 to 1988",NA
681190,6618,"n:1","1992 to 1988",NA
681210,6638,"n:1","1992 to 1988",NA
681220,6638,"n:1","1992 to 1988",NA
681230,6638,"n:1","1992 to 1988",NA
681240,6638,"n:1","1992 to 1988",NA
681250,6638,"n:1","1992 to 1988",NA
681260,6638,"n:1","1992 to 1988",NA
681270,6638,"n:1","1992 to 1988",NA
681290,6638,"n:1","1992 to 1988",NA
681310,6638,"n:1","1992 to 1988",NA
681390,6638,"n:1","1992 to 1988",NA
681410,6633,"n:1","1992 to 1988",NA
681490,6633,"n:1","1992 to 1988",NA
681510,6633,"n:1","1992 to 1988",NA
681520,6633,"n:1","1992 to 1988",NA
681591,6633,"n:1","1992 to 1988",NA
681599,6633,"n:1","1992 to 1988",NA
690100,6623,"n:1","1992 to 1988",NA
690210,6623,"n:1","1992 to 1988",NA
690220,6623,"n:1","1992 to 1988",NA
690290,6623,"n:1","1992 to 1988",NA
690310,6637,"n:1","1992 to 1988",NA
690320,6637,"n:1","1992 to 1988",NA
690390,6637,"n:1","1992 to 1988",NA
690410,6624,"n:1","1992 to 1988",NA
690490,6624,"n:1","1992 to 1988",NA
690510,6624,"n:1","1992 to 1988",NA
690590,6624,"n:1","1992 to 1988",NA
690600,6624,"n:1","1992 to 1988",NA
690710,6624,"n:1","1992 to 1988",NA
690790,6624,"n:1","1992 to 1988",NA
690810,6624,"n:1","1992 to 1988",NA
690890,6624,"n:1","1992 to 1988",NA
690911,6639,"n:1","1992 to 1988",12
690919,6639,"n:n","1992 to 1988",12
690919,6997,"n:n","1992 to 1988",12
690919,8939,"n:n","1992 to 1988",12
690990,6639,"n:1","1992 to 1988",12
691010,8122,"n:1","1992 to 1988",NA
691090,8122,"n:1","1992 to 1988",NA
691110,6661,"n:1","1992 to 1988",NA
691190,6661,"n:1","1992 to 1988",NA
691200,6661,"n:1","1992 to 1988",NA
691310,6662,"n:1","1992 to 1988",NA
691390,6662,"n:1","1992 to 1988",NA
691410,6639,"n:1","1992 to 1988",12
691490,6639,"n:1","1992 to 1988",12
700100,6641,"n:1","1992 to 1988",NA
700210,6641,"n:1","1992 to 1988",NA
700220,6641,"n:1","1992 to 1988",NA
700231,6641,"n:1","1992 to 1988",NA
700232,6641,"n:1","1992 to 1988",NA
700239,6641,"n:1","1992 to 1988",NA
700311,6645,"n:1","1992 to 1988",27
700319,6645,"n:1","1992 to 1988",27
700320,6645,"n:1","1992 to 1988",27
700330,6645,"n:1","1992 to 1988",27
700410,6643,"n:1","1992 to 1988",27
700490,6643,"n:1","1992 to 1988",27
700510,6644,"n:1","1992 to 1988",27
700521,6644,"n:1","1992 to 1988",27
700529,6644,"n:1","1992 to 1988",27
700530,6644,"n:1","1992 to 1988",27
700600,6643,"n:n","1992 to 1988",27
700600,6644,"n:n","1992 to 1988",27
700600,6645,"n:n","1992 to 1988",27
700600,6649,"n:n","1992 to 1988",27
700711,6647,"n:1","1992 to 1988",NA
700719,6647,"n:1","1992 to 1988",NA
700721,6647,"n:1","1992 to 1988",NA
700729,6647,"n:1","1992 to 1988",NA
700800,6649,"n:1","1992 to 1988",27
700910,6648,"n:1","1992 to 1988",NA
700991,6648,"n:1","1992 to 1988",NA
700992,6648,"n:1","1992 to 1988",NA
701010,6659,"n:1","1992 to 1988",28
701090,6651,"n:1","1992 to 1988",28
701110,6649,"n:1","1992 to 1988",27
701120,6649,"n:1","1992 to 1988",27
701190,6649,"n:1","1992 to 1988",27
701200,6651,"n:n","1992 to 1988",28
701200,6659,"n:n","1992 to 1988",28
701310,6652,"n:1","1992 to 1988",NA
701321,6652,"n:1","1992 to 1988",NA
701329,6652,"n:1","1992 to 1988",NA
701331,6652,"n:1","1992 to 1988",NA
701332,6652,"n:1","1992 to 1988",NA
701339,6652,"n:1","1992 to 1988",NA
701391,6652,"n:1","1992 to 1988",NA
701399,6652,"n:1","1992 to 1988",NA
701400,6659,"n:1","1992 to 1988",28
701510,6649,"n:1","1992 to 1988",27
701590,6649,"n:1","1992 to 1988",27
701610,6659,"n:1","1992 to 1988",28
701690,6649,"n:1","1992 to 1988",27
701710,6659,"n:1","1992 to 1988",28
701720,6659,"n:1","1992 to 1988",28
701790,6659,"n:1","1992 to 1988",28
701810,6659,"n:1","1992 to 1988",28
701820,6659,"n:1","1992 to 1988",28
701890,6659,"n:1","1992 to 1988",28
701910,6519,"n:1","1992 to 1988",NA
701920,6546,"1:1","1992 to 1988",NA
701931,6649,"n:1","1992 to 1988",27
701932,6649,"n:1","1992 to 1988",27
701939,6649,"n:1","1992 to 1988",27
701990,6649,"n:1","1992 to 1988",27
702000,6651,"n:n","1992 to 1988",28
702000,6659,"n:n","1992 to 1988",28
710110,6671,"n:1","1992 to 1988",29
710121,6671,"n:1","1992 to 1988",29
710122,6671,"n:1","1992 to 1988",29
710210,6672,"n:1","1992 to 1988",NA
710221,2771,"n:1","1992 to 1988",NA
710229,2771,"n:1","1992 to 1988",NA
710231,6672,"n:1","1992 to 1988",NA
710239,6672,"n:1","1992 to 1988",NA
710310,6673,"n:1","1992 to 1988",NA
710391,6673,"n:1","1992 to 1988",NA
710399,6673,"n:1","1992 to 1988",NA
710410,6674,"n:1","1992 to 1988",NA
710420,6674,"n:1","1992 to 1988",NA
710490,6674,"n:1","1992 to 1988",NA
710510,2772,"n:1","1992 to 1988",NA
710590,2772,"n:1","1992 to 1988",NA
710610,6811,"n:1","1992 to 1988",NA
710691,6811,"n:1","1992 to 1988",NA
710692,6811,"n:1","1992 to 1988",NA
710700,6811,"n:1","1992 to 1988",NA
710811,9710,"n:1","1992 to 1988",10
710812,9710,"n:1","1992 to 1988",10
710813,9710,"n:1","1992 to 1988",10
710900,9710,"n:1","1992 to 1988",10
711011,6812,"n:1","1992 to 1988",NA
711019,6812,"n:1","1992 to 1988",NA
711021,6812,"n:1","1992 to 1988",NA
711029,6812,"n:1","1992 to 1988",NA
711031,6812,"n:1","1992 to 1988",NA
711039,6812,"n:1","1992 to 1988",NA
711041,6812,"n:1","1992 to 1988",NA
711049,6812,"n:1","1992 to 1988",NA
711100,6812,"n:1","1992 to 1988",NA
711210,9710,"n:1","1992 to 1988",10
711220,2892,"n:n","1992 to 1988",10
711220,9710,"n:n","1992 to 1988",10
711290,2892,"n:n","1992 to 1988",10
711290,9710,"n:n","1992 to 1988",10
711311,8973,"n:1","1992 to 1988",29
711319,8973,"n:1","1992 to 1988",29
711320,8973,"n:1","1992 to 1988",29
711411,8973,"n:1","1992 to 1988",29
711419,8973,"n:1","1992 to 1988",29
711420,8973,"n:1","1992 to 1988",29
711510,8974,"n:1","1992 to 1988",NA
711590,8974,"n:1","1992 to 1988",NA
711610,6671,"n:n","1992 to 1988",29
711610,8973,"n:n","1992 to 1988",29
711620,8973,"n:1","1992 to 1988",29
711711,8972,"n:1","1992 to 1988",NA
711719,8972,"n:1","1992 to 1988",NA
711790,8972,"n:1","1992 to 1988",NA
711810,9610,"1:1","1992 to 1988",NA
720110,6712,"n:1","1992 to 1988",NA
720120,6712,"n:1","1992 to 1988",NA
720130,6712,"n:1","1992 to 1988",NA
720140,6712,"n:1","1992 to 1988",NA
720211,6714,"n:1","1992 to 1988",NA
720219,6714,"n:1","1992 to 1988",NA
720221,6715,"n:1","1992 to 1988",NA
720229,6715,"n:1","1992 to 1988",NA
720230,6715,"n:1","1992 to 1988",NA
720241,6715,"n:1","1992 to 1988",NA
720249,6715,"n:1","1992 to 1988",NA
720250,6715,"n:1","1992 to 1988",NA
