"code.source","code.target","Relationship","adjustment","group.id"
283524,283524,"1:1","2012 to 2007",NA
283525,283525,"1:1","2012 to 2007",NA
283526,283526,"1:1","2012 to 2007",NA
283529,283529,"1:1","2012 to 2007",NA
283531,283531,"1:1","2012 to 2007",NA
283539,283539,"n:n","2012 to 2007",23
283620,283620,"1:1","2012 to 2007",NA
283630,283630,"1:1","2012 to 2007",NA
283640,283640,"1:1","2012 to 2007",NA
283650,283650,"1:1","2012 to 2007",NA
283660,283660,"1:1","2012 to 2007",NA
283691,283691,"1:1","2012 to 2007",NA
283692,283692,"1:1","2012 to 2007",NA
283699,283699,"1:1","2012 to 2007",NA
283711,283711,"1:1","2012 to 2007",NA
283719,283719,"1:1","2012 to 2007",NA
283720,283720,"1:1","2012 to 2007",NA
283911,283911,"1:1","2012 to 2007",NA
283919,283919,"1:1","2012 to 2007",NA
283990,283990,"1:1","2012 to 2007",NA
284011,284011,"1:1","2012 to 2007",NA
284019,284019,"1:1","2012 to 2007",NA
284020,284020,"1:1","2012 to 2007",NA
284030,284030,"1:1","2012 to 2007",NA
284130,284130,"1:1","2012 to 2007",NA
284150,284150,"1:1","2012 to 2007",NA
284161,284161,"1:1","2012 to 2007",NA
284169,284169,"1:1","2012 to 2007",NA
284170,284170,"1:1","2012 to 2007",NA
284180,284180,"1:1","2012 to 2007",NA
284190,284190,"1:1","2012 to 2007",NA
284210,284210,"n:n","2012 to 2007",23
284290,284290,"1:1","2012 to 2007",NA
284310,284310,"1:1","2012 to 2007",NA
284321,284321,"1:1","2012 to 2007",NA
284329,284329,"1:1","2012 to 2007",NA
284330,284330,"1:1","2012 to 2007",NA
284390,284390,"1:1","2012 to 2007",NA
284410,284410,"1:1","2012 to 2007",NA
284420,284420,"1:1","2012 to 2007",NA
284430,284430,"1:1","2012 to 2007",NA
284440,284440,"1:1","2012 to 2007",NA
284450,284450,"1:1","2012 to 2007",NA
284510,284510,"1:1","2012 to 2007",NA
284590,284590,"1:1","2012 to 2007",NA
284610,284610,"1:1","2012 to 2007",NA
284690,284690,"1:1","2012 to 2007",NA
284700,284700,"1:1","2012 to 2007",NA
284800,284800,"n:n","2012 to 2007",23
284910,284910,"1:1","2012 to 2007",NA
284920,284920,"1:1","2012 to 2007",NA
284990,284990,"n:n","2012 to 2007",23
285000,285000,"n:n","2012 to 2007",23
285210,285200,"n:n","2012 to 2007",23
285290,283090,"n:n","2012 to 2007",23
285290,283539,"n:n","2012 to 2007",23
285290,284210,"n:n","2012 to 2007",23
285290,284800,"n:n","2012 to 2007",23
285290,284990,"n:n","2012 to 2007",23
285290,285000,"n:n","2012 to 2007",23
285290,285200,"n:n","2012 to 2007",23
285290,293499,"n:n","2012 to 2007",23
285290,320190,"n:n","2012 to 2007",23
285290,350190,"n:n","2012 to 2007",23
285290,350290,"n:n","2012 to 2007",23
285290,350400,"n:n","2012 to 2007",23
285290,382490,"n:n","2012 to 2007",23
285300,285300,"1:1","2012 to 2007",NA
290110,290110,"1:1","2012 to 2007",NA
290121,290121,"1:1","2012 to 2007",NA
290122,290122,"1:1","2012 to 2007",NA
290123,290123,"1:1","2012 to 2007",NA
290124,290124,"1:1","2012 to 2007",NA
290129,290129,"1:1","2012 to 2007",NA
290211,290211,"1:1","2012 to 2007",NA
290219,290219,"1:1","2012 to 2007",NA
290220,290220,"1:1","2012 to 2007",NA
290230,290230,"1:1","2012 to 2007",NA
290241,290241,"1:1","2012 to 2007",NA
290242,290242,"1:1","2012 to 2007",NA
290243,290243,"1:1","2012 to 2007",NA
290244,290244,"1:1","2012 to 2007",NA
290250,290250,"1:1","2012 to 2007",NA
290260,290260,"1:1","2012 to 2007",NA
290270,290270,"1:1","2012 to 2007",NA
290290,290290,"1:1","2012 to 2007",NA
290311,290311,"1:1","2012 to 2007",NA
290312,290312,"1:1","2012 to 2007",NA
290313,290313,"1:1","2012 to 2007",NA
290314,290314,"1:1","2012 to 2007",NA
290315,290315,"1:1","2012 to 2007",NA
290319,290319,"1:1","2012 to 2007",NA
290321,290321,"1:1","2012 to 2007",NA
290322,290322,"1:1","2012 to 2007",NA
290323,290323,"1:1","2012 to 2007",NA
290329,290329,"1:1","2012 to 2007",NA
290331,290331,"1:1","2012 to 2007",NA
290339,290339,"1:1","2012 to 2007",NA
290371,290349,"n:1","2012 to 2007",NA
290372,290349,"n:1","2012 to 2007",NA
290373,290349,"n:1","2012 to 2007",NA
290374,290349,"n:1","2012 to 2007",NA
290375,290349,"n:1","2012 to 2007",NA
290376,290346,"1:1","2012 to 2007",NA
290377,290341,"1:n","2012 to 2007",24
290377,290342,"1:n","2012 to 2007",24
290377,290343,"1:n","2012 to 2007",24
290377,290344,"1:n","2012 to 2007",24
290377,290345,"1:n","2012 to 2007",24
290378,290347,"1:1","2012 to 2007",NA
290379,290349,"n:1","2012 to 2007",NA
290381,290351,"1:1","2012 to 2007",NA
290382,290352,"1:1","2012 to 2007",NA
290389,290359,"1:1","2012 to 2007",NA
290391,290361,"1:1","2012 to 2007",NA
290392,290362,"1:1","2012 to 2007",NA
290399,290369,"1:1","2012 to 2007",NA
290410,290410,"1:1","2012 to 2007",NA
290420,290420,"1:1","2012 to 2007",NA
290490,290490,"1:1","2012 to 2007",NA
290511,290511,"1:1","2012 to 2007",NA
290512,290512,"1:1","2012 to 2007",NA
290513,290513,"1:1","2012 to 2007",NA
290514,290514,"1:1","2012 to 2007",NA
290516,290516,"1:1","2012 to 2007",NA
290517,290517,"1:1","2012 to 2007",NA
290519,290519,"1:1","2012 to 2007",NA
290522,290522,"1:1","2012 to 2007",NA
290529,290529,"1:1","2012 to 2007",NA
290531,290531,"1:1","2012 to 2007",NA
290532,290532,"1:1","2012 to 2007",NA
290539,290539,"1:1","2012 to 2007",NA
290541,290541,"1:1","2012 to 2007",NA
290542,290542,"1:1","2012 to 2007",NA
290543,290543,"1:1","2012 to 2007",NA
290544,290544,"1:1","2012 to 2007",NA
290545,290545,"1:1","2012 to 2007",NA
290549,290549,"1:1","2012 to 2007",NA
290551,290551,"1:1","2012 to 2007",NA
290559,290559,"1:1","2012 to 2007",NA
290611,290611,"1:1","2012 to 2007",NA
290612,290612,"1:1","2012 to 2007",NA
290613,290613,"1:1","2012 to 2007",NA
290619,290619,"1:1","2012 to 2007",NA
290621,290621,"1:1","2012 to 2007",NA
290629,290629,"1:1","2012 to 2007",NA
290711,290711,"1:1","2012 to 2007",NA
290712,290712,"1:1","2012 to 2007",NA
290713,290713,"1:1","2012 to 2007",NA
290715,290715,"1:1","2012 to 2007",NA
290719,290719,"1:1","2012 to 2007",NA
290721,290721,"1:1","2012 to 2007",NA
290722,290722,"1:1","2012 to 2007",NA
290723,290723,"1:1","2012 to 2007",NA
290729,290729,"1:1","2012 to 2007",NA
290811,290811,"1:1","2012 to 2007",NA
290819,290819,"1:1","2012 to 2007",NA
290891,290891,"1:1","2012 to 2007",NA
290892,290899,"n:1","2012 to 2007",NA
290899,290899,"n:1","2012 to 2007",NA
290911,290911,"1:1","2012 to 2007",NA
290919,290919,"1:1","2012 to 2007",NA
290920,290920,"1:1","2012 to 2007",NA
290930,290930,"1:1","2012 to 2007",NA
290941,290941,"1:1","2012 to 2007",NA
290943,290943,"1:1","2012 to 2007",NA
290944,290944,"1:1","2012 to 2007",NA
290949,290949,"1:1","2012 to 2007",NA
290950,290950,"1:1","2012 to 2007",NA
290960,290960,"1:1","2012 to 2007",NA
291010,291010,"1:1","2012 to 2007",NA
291020,291020,"1:1","2012 to 2007",NA
291030,291030,"1:1","2012 to 2007",NA
291040,291040,"1:1","2012 to 2007",NA
291090,291090,"1:1","2012 to 2007",NA
291100,291100,"1:1","2012 to 2007",NA
291211,291211,"1:1","2012 to 2007",NA
291212,291212,"1:1","2012 to 2007",NA
291219,291219,"1:1","2012 to 2007",NA
291221,291221,"1:1","2012 to 2007",NA
291229,291229,"1:1","2012 to 2007",NA
291241,291241,"1:1","2012 to 2007",NA
291242,291242,"1:1","2012 to 2007",NA
291249,291230,"1:n","2012 to 2007",25
291249,291249,"1:n","2012 to 2007",25
291250,291250,"1:1","2012 to 2007",NA
291260,291260,"1:1","2012 to 2007",NA
291300,291300,"1:1","2012 to 2007",NA
291411,291411,"1:1","2012 to 2007",NA
291412,291412,"1:1","2012 to 2007",NA
291413,291413,"1:1","2012 to 2007",NA
291419,291419,"1:1","2012 to 2007",NA
291422,291422,"1:1","2012 to 2007",NA
291423,291423,"1:1","2012 to 2007",NA
291429,291421,"1:n","2012 to 2007",26
291429,291429,"1:n","2012 to 2007",26
291431,291431,"1:1","2012 to 2007",NA
291439,291439,"1:1","2012 to 2007",NA
291440,291440,"1:1","2012 to 2007",NA
291450,291450,"1:1","2012 to 2007",NA
291461,291461,"1:1","2012 to 2007",NA
291469,291469,"1:1","2012 to 2007",NA
291470,291470,"1:1","2012 to 2007",NA
291511,291511,"1:1","2012 to 2007",NA
291512,291512,"1:1","2012 to 2007",NA
291513,291513,"1:1","2012 to 2007",NA
291521,291521,"1:1","2012 to 2007",NA
291524,291524,"1:1","2012 to 2007",NA
291529,291529,"1:1","2012 to 2007",NA
291531,291531,"1:1","2012 to 2007",NA
291532,291532,"1:1","2012 to 2007",NA
291533,291533,"1:1","2012 to 2007",NA
291536,291536,"1:1","2012 to 2007",NA
291539,291539,"1:1","2012 to 2007",NA
291540,291540,"1:1","2012 to 2007",NA
291550,291550,"1:1","2012 to 2007",NA
291560,291560,"1:1","2012 to 2007",NA
291570,291570,"1:1","2012 to 2007",NA
291590,291590,"1:1","2012 to 2007",NA
291611,291611,"1:1","2012 to 2007",NA
291612,291612,"1:1","2012 to 2007",NA
291613,291613,"1:1","2012 to 2007",NA
291614,291614,"1:1","2012 to 2007",NA
291615,291615,"1:1","2012 to 2007",NA
291616,291619,"n:1","2012 to 2007",NA
291619,291619,"n:1","2012 to 2007",NA
291620,291620,"1:1","2012 to 2007",NA
291631,291631,"1:1","2012 to 2007",NA
291632,291632,"1:1","2012 to 2007",NA
291634,291634,"1:1","2012 to 2007",NA
291639,291635,"1:n","2012 to 2007",27
291639,291639,"1:n","2012 to 2007",27
291711,291711,"1:1","2012 to 2007",NA
291712,291712,"1:1","2012 to 2007",NA
291713,291713,"1:1","2012 to 2007",NA
291714,291714,"1:1","2012 to 2007",NA
291719,291719,"1:1","2012 to 2007",NA
291720,291720,"1:1","2012 to 2007",NA
291732,291732,"1:1","2012 to 2007",NA
291733,291733,"1:1","2012 to 2007",NA
291734,291734,"1:1","2012 to 2007",NA
291735,291735,"1:1","2012 to 2007",NA
291736,291736,"1:1","2012 to 2007",NA
291737,291737,"1:1","2012 to 2007",NA
291739,291739,"1:1","2012 to 2007",NA
291811,291811,"1:1","2012 to 2007",NA
291812,291812,"1:1","2012 to 2007",NA
291813,291813,"1:1","2012 to 2007",NA
291814,291814,"1:1","2012 to 2007",NA
291815,291815,"1:1","2012 to 2007",NA
291816,291816,"1:1","2012 to 2007",NA
291818,291818,"1:1","2012 to 2007",NA
291819,291819,"1:1","2012 to 2007",NA
291821,291821,"1:1","2012 to 2007",NA
291822,291822,"1:1","2012 to 2007",NA
291823,291823,"1:1","2012 to 2007",NA
291829,291829,"1:1","2012 to 2007",NA
291830,291830,"1:1","2012 to 2007",NA
291891,291891,"1:1","2012 to 2007",NA
291899,291899,"1:1","2012 to 2007",NA
291910,291910,"1:1","2012 to 2007",NA
291990,291990,"1:1","2012 to 2007",NA
292011,292011,"1:1","2012 to 2007",NA
292019,292019,"1:1","2012 to 2007",NA
292090,292090,"1:1","2012 to 2007",NA
292111,292111,"1:1","2012 to 2007",NA
292119,292119,"1:1","2012 to 2007",NA
292121,292121,"1:1","2012 to 2007",NA
292122,292122,"1:1","2012 to 2007",NA
292129,292129,"1:1","2012 to 2007",NA
292130,292130,"1:1","2012 to 2007",NA
292141,292141,"1:1","2012 to 2007",NA
292142,292142,"1:1","2012 to 2007",NA
292143,292143,"1:1","2012 to 2007",NA
292144,292144,"1:1","2012 to 2007",NA
292145,292145,"1:1","2012 to 2007",NA
292146,292146,"1:1","2012 to 2007",NA
292149,292149,"1:1","2012 to 2007",NA
292151,292151,"1:1","2012 to 2007",NA
292159,292159,"1:1","2012 to 2007",NA
292211,292211,"1:1","2012 to 2007",NA
292212,292212,"1:1","2012 to 2007",NA
292213,292213,"1:1","2012 to 2007",NA
292214,292214,"1:1","2012 to 2007",NA
292219,292219,"1:1","2012 to 2007",NA
292221,292221,"1:1","2012 to 2007",NA
292229,292229,"1:1","2012 to 2007",NA
292231,292231,"1:1","2012 to 2007",NA
292239,292239,"1:1","2012 to 2007",NA
292241,292241,"1:1","2012 to 2007",NA
292242,292242,"1:1","2012 to 2007",NA
292243,292243,"1:1","2012 to 2007",NA
292244,292244,"1:1","2012 to 2007",NA
292249,292249,"1:1","2012 to 2007",NA
292250,292250,"1:1","2012 to 2007",NA
292310,292310,"1:1","2012 to 2007",NA
292320,292320,"1:1","2012 to 2007",NA
292390,292390,"1:1","2012 to 2007",NA
292411,292411,"1:1","2012 to 2007",NA
292412,292412,"1:1","2012 to 2007",NA
292419,292419,"1:1","2012 to 2007",NA
292421,292421,"1:1","2012 to 2007",NA
292423,292423,"1:1","2012 to 2007",NA
292424,292424,"1:1","2012 to 2007",NA
292429,292429,"1:1","2012 to 2007",NA
292511,292511,"1:1","2012 to 2007",NA
292512,292512,"1:1","2012 to 2007",NA
292519,292519,"1:1","2012 to 2007",NA
292521,292521,"1:1","2012 to 2007",NA
292529,292529,"n:n","2012 to 2007",23
292610,292610,"1:1","2012 to 2007",NA
292620,292620,"1:1","2012 to 2007",NA
292630,292630,"1:1","2012 to 2007",NA
292690,292690,"1:1","2012 to 2007",NA
292700,292700,"1:1","2012 to 2007",NA
292800,292800,"1:1","2012 to 2007",NA
292910,292910,"1:1","2012 to 2007",NA
292990,292990,"1:1","2012 to 2007",NA
293020,293020,"1:1","2012 to 2007",NA
293030,293030,"1:1","2012 to 2007",NA
293040,293040,"1:1","2012 to 2007",NA
293050,293050,"1:1","2012 to 2007",NA
293090,293090,"1:1","2012 to 2007",NA
293110,293100,"n:1","2012 to 2007",NA
293120,293100,"n:1","2012 to 2007",NA
293190,293100,"n:1","2012 to 2007",NA
293211,293211,"1:1","2012 to 2007",NA
293212,293212,"1:1","2012 to 2007",NA
293213,293213,"1:1","2012 to 2007",NA
293219,293219,"1:1","2012 to 2007",NA
293220,293221,"1:n","2012 to 2007",28
293220,293229,"1:n","2012 to 2007",28
293291,293291,"1:1","2012 to 2007",NA
293292,293292,"1:1","2012 to 2007",NA
293293,293293,"1:1","2012 to 2007",NA
293294,293294,"1:1","2012 to 2007",NA
293295,293295,"1:1","2012 to 2007",NA
293299,293299,"1:1","2012 to 2007",NA
293311,293311,"1:1","2012 to 2007",NA
293319,293319,"1:1","2012 to 2007",NA
293321,293321,"1:1","2012 to 2007",NA
293329,293329,"n:n","2012 to 2007",23
293331,293331,"1:1","2012 to 2007",NA
293332,293332,"1:1","2012 to 2007",NA
293333,293333,"1:1","2012 to 2007",NA
293339,293339,"1:1","2012 to 2007",NA
293341,293341,"1:1","2012 to 2007",NA
293349,293349,"1:1","2012 to 2007",NA
293352,293352,"1:1","2012 to 2007",NA
293353,293353,"1:1","2012 to 2007",NA
293354,293354,"1:1","2012 to 2007",NA
293355,293355,"1:1","2012 to 2007",NA
293359,293359,"1:1","2012 to 2007",NA
293361,293361,"1:1","2012 to 2007",NA
293369,293369,"1:1","2012 to 2007",NA
293371,293371,"1:1","2012 to 2007",NA
293372,293372,"1:1","2012 to 2007",NA
293379,293379,"1:1","2012 to 2007",NA
293391,293391,"1:1","2012 to 2007",NA
293399,293399,"1:1","2012 to 2007",NA
293410,293410,"1:1","2012 to 2007",NA
293420,293420,"1:1","2012 to 2007",NA
293430,293430,"1:1","2012 to 2007",NA
293491,293491,"1:1","2012 to 2007",NA
293499,293499,"n:n","2012 to 2007",23
293500,293500,"1:1","2012 to 2007",NA
293621,293621,"1:1","2012 to 2007",NA
293622,293622,"1:1","2012 to 2007",NA
293623,293623,"1:1","2012 to 2007",NA
293624,293624,"1:1","2012 to 2007",NA
293625,293625,"1:1","2012 to 2007",NA
293626,293626,"1:1","2012 to 2007",NA
293627,293627,"1:1","2012 to 2007",NA
293628,293628,"1:1","2012 to 2007",NA
293629,293629,"1:1","2012 to 2007",NA
293690,293690,"1:1","2012 to 2007",NA
293711,293711,"1:1","2012 to 2007",NA
293712,293712,"1:1","2012 to 2007",NA
293719,293719,"1:1","2012 to 2007",NA
293721,293721,"1:1","2012 to 2007",NA
293722,293722,"1:1","2012 to 2007",NA
293723,293723,"1:1","2012 to 2007",NA
293729,293729,"1:1","2012 to 2007",NA
293750,293750,"1:1","2012 to 2007",NA
293790,293731,"n:n","2012 to 2007",23
293790,293739,"n:n","2012 to 2007",23
293790,293740,"n:n","2012 to 2007",23
293790,293790,"n:n","2012 to 2007",23
293810,293810,"1:1","2012 to 2007",NA
293890,293890,"1:1","2012 to 2007",NA
293911,293911,"1:1","2012 to 2007",NA
293919,293919,"1:1","2012 to 2007",NA
293920,293920,"1:1","2012 to 2007",NA
293930,293930,"1:1","2012 to 2007",NA
293941,293941,"1:1","2012 to 2007",NA
293942,293942,"1:1","2012 to 2007",NA
293943,293943,"1:1","2012 to 2007",NA
293944,293949,"n:1","2012 to 2007",NA
293949,293949,"n:1","2012 to 2007",NA
293951,293951,"1:1","2012 to 2007",NA
293959,293959,"1:1","2012 to 2007",NA
293961,293961,"1:1","2012 to 2007",NA
293962,293962,"1:1","2012 to 2007",NA
293963,293963,"1:1","2012 to 2007",NA
293969,293969,"1:1","2012 to 2007",NA
293991,293991,"1:1","2012 to 2007",NA
293999,293999,"1:1","2012 to 2007",NA
294000,294000,"1:1","2012 to 2007",NA
294110,294110,"1:1","2012 to 2007",NA
294120,294120,"1:1","2012 to 2007",NA
294130,294130,"1:1","2012 to 2007",NA
294140,294140,"1:1","2012 to 2007",NA
294150,294150,"1:1","2012 to 2007",NA
294190,294190,"1:1","2012 to 2007",NA
294200,294200,"1:1","2012 to 2007",NA
300120,300120,"1:1","2012 to 2007",NA
300190,300190,"1:1","2012 to 2007",NA
300210,292529,"n:n","2012 to 2007",23
300210,293329,"n:n","2012 to 2007",23
300210,293499,"n:n","2012 to 2007",23
300210,293790,"n:n","2012 to 2007",23
300210,300210,"n:n","2012 to 2007",23
300210,300220,"n:n","2012 to 2007",23
300210,300290,"n:n","2012 to 2007",23
300210,390720,"n:n","2012 to 2007",23
300220,300220,"n:n","2012 to 2007",23
300230,300230,"1:1","2012 to 2007",NA
300290,293329,"n:n","2012 to 2007",23
300290,300210,"n:n","2012 to 2007",23
300290,300290,"n:n","2012 to 2007",23
300310,300310,"1:1","2012 to 2007",NA
300320,300320,"1:1","2012 to 2007",NA
300331,300331,"1:1","2012 to 2007",NA
300339,300339,"1:1","2012 to 2007",NA
300340,300340,"1:1","2012 to 2007",NA
300390,300390,"1:1","2012 to 2007",NA
300410,300410,"1:1","2012 to 2007",NA
300420,300420,"1:1","2012 to 2007",NA
300431,300431,"1:1","2012 to 2007",NA
300432,300432,"1:1","2012 to 2007",NA
300439,300439,"1:1","2012 to 2007",NA
300440,300440,"1:1","2012 to 2007",NA
300450,300450,"1:1","2012 to 2007",NA
300490,300490,"1:1","2012 to 2007",NA
300510,300510,"1:1","2012 to 2007",NA
300590,300590,"1:1","2012 to 2007",NA
300610,300610,"1:1","2012 to 2007",NA
300620,300620,"1:1","2012 to 2007",NA
300630,300630,"1:1","2012 to 2007",NA
300640,300640,"1:1","2012 to 2007",NA
300650,300650,"1:1","2012 to 2007",NA
300660,300660,"1:1","2012 to 2007",NA
300670,300670,"1:1","2012 to 2007",NA
300691,300691,"1:1","2012 to 2007",NA
300692,300692,"1:1","2012 to 2007",NA
310100,310100,"1:1","2012 to 2007",NA
310210,310210,"1:1","2012 to 2007",NA
310221,310221,"1:1","2012 to 2007",NA
310229,310229,"1:1","2012 to 2007",NA
310230,310230,"1:1","2012 to 2007",NA
310240,310240,"1:1","2012 to 2007",NA
310250,310250,"1:1","2012 to 2007",NA
310260,310260,"1:1","2012 to 2007",NA
310280,310280,"1:1","2012 to 2007",NA
310290,310290,"1:1","2012 to 2007",NA
310310,310310,"1:1","2012 to 2007",NA
310390,310390,"1:1","2012 to 2007",NA
310420,310420,"1:1","2012 to 2007",NA
310430,310430,"1:1","2012 to 2007",NA
310490,310490,"1:1","2012 to 2007",NA
310510,310510,"1:1","2012 to 2007",NA
310520,310520,"1:1","2012 to 2007",NA
310530,310530,"1:1","2012 to 2007",NA
310540,310540,"1:1","2012 to 2007",NA
310551,310551,"1:1","2012 to 2007",NA
310559,310559,"1:1","2012 to 2007",NA
310560,310560,"1:1","2012 to 2007",NA
310590,310590,"1:1","2012 to 2007",NA
320110,320110,"1:1","2012 to 2007",NA
320120,320120,"1:1","2012 to 2007",NA
320190,320190,"n:n","2012 to 2007",23
320210,320210,"1:1","2012 to 2007",NA
320290,320290,"1:1","2012 to 2007",NA
320300,320300,"1:1","2012 to 2007",NA
320411,320411,"1:1","2012 to 2007",NA
320412,320412,"1:1","2012 to 2007",NA
320413,320413,"1:1","2012 to 2007",NA
320414,320414,"1:1","2012 to 2007",NA
320415,320415,"1:1","2012 to 2007",NA
320416,320416,"1:1","2012 to 2007",NA
320417,320417,"1:1","2012 to 2007",NA
320419,320419,"1:1","2012 to 2007",NA
320420,320420,"1:1","2012 to 2007",NA
320490,320490,"1:1","2012 to 2007",NA
320500,320500,"1:1","2012 to 2007",NA
320611,320611,"1:1","2012 to 2007",NA
320619,320619,"1:1","2012 to 2007",NA
320620,320620,"1:1","2012 to 2007",NA
320641,320641,"1:1","2012 to 2007",NA
320642,320642,"1:1","2012 to 2007",NA
320649,320649,"1:1","2012 to 2007",NA
320650,320650,"1:1","2012 to 2007",NA
320710,320710,"1:1","2012 to 2007",NA
320720,320720,"1:1","2012 to 2007",NA
320730,320730,"1:1","2012 to 2007",NA
320740,320740,"1:1","2012 to 2007",NA
320810,320810,"1:1","2012 to 2007",NA
320820,320820,"1:1","2012 to 2007",NA
320890,320890,"1:1","2012 to 2007",NA
320910,320910,"1:1","2012 to 2007",NA
320990,320990,"1:1","2012 to 2007",NA
321000,321000,"1:1","2012 to 2007",NA
321100,321100,"1:1","2012 to 2007",NA
321210,321210,"1:1","2012 to 2007",NA
321290,321290,"1:1","2012 to 2007",NA
321310,321310,"1:1","2012 to 2007",NA
321390,321390,"1:1","2012 to 2007",NA
321410,321410,"1:1","2012 to 2007",NA
321490,321490,"1:1","2012 to 2007",NA
321511,321511,"1:1","2012 to 2007",NA
321519,321519,"1:1","2012 to 2007",NA
321590,321590,"1:1","2012 to 2007",NA
330112,330112,"1:1","2012 to 2007",NA
330113,330113,"1:1","2012 to 2007",NA
330119,330119,"1:1","2012 to 2007",NA
330124,330124,"1:1","2012 to 2007",NA
330125,330125,"1:1","2012 to 2007",NA
330129,330129,"1:1","2012 to 2007",NA
330130,330130,"1:1","2012 to 2007",NA
330190,330190,"1:1","2012 to 2007",NA
330210,330210,"1:1","2012 to 2007",NA
330290,330290,"1:1","2012 to 2007",NA
330300,330300,"1:1","2012 to 2007",NA
330410,330410,"1:1","2012 to 2007",NA
330420,330420,"1:1","2012 to 2007",NA
330430,330430,"1:1","2012 to 2007",NA
330491,330491,"1:1","2012 to 2007",NA
330499,330499,"1:1","2012 to 2007",NA
330510,330510,"1:1","2012 to 2007",NA
330520,330520,"1:1","2012 to 2007",NA
330530,330530,"1:1","2012 to 2007",NA
330590,330590,"1:1","2012 to 2007",NA
330610,330610,"1:1","2012 to 2007",NA
330620,330620,"1:1","2012 to 2007",NA
330690,330690,"1:1","2012 to 2007",NA
330710,330710,"1:1","2012 to 2007",NA
330720,330720,"1:1","2012 to 2007",NA
330730,330730,"1:1","2012 to 2007",NA
330741,330741,"1:1","2012 to 2007",NA
330749,330749,"1:1","2012 to 2007",NA
330790,330790,"1:1","2012 to 2007",NA
340111,340111,"1:1","2012 to 2007",NA
340119,340119,"1:1","2012 to 2007",NA
340120,340120,"1:1","2012 to 2007",NA
340130,340130,"1:1","2012 to 2007",NA
340211,340211,"1:1","2012 to 2007",NA
340212,340212,"1:1","2012 to 2007",NA
340213,340213,"1:1","2012 to 2007",NA
340219,340219,"1:1","2012 to 2007",NA
340220,340220,"1:1","2012 to 2007",NA
340290,340290,"1:1","2012 to 2007",NA
340311,340311,"1:1","2012 to 2007",NA
340319,340319,"1:1","2012 to 2007",NA
340391,340391,"1:1","2012 to 2007",NA
340399,340399,"1:1","2012 to 2007",NA
340420,340420,"1:1","2012 to 2007",NA
340490,340490,"1:1","2012 to 2007",NA
340510,340510,"1:1","2012 to 2007",NA
340520,340520,"1:1","2012 to 2007",NA
340530,340530,"1:1","2012 to 2007",NA
340540,340540,"1:1","2012 to 2007",NA
340590,340590,"1:1","2012 to 2007",NA
340600,340600,"1:1","2012 to 2007",NA
340700,340700,"1:1","2012 to 2007",NA
350110,350110,"1:1","2012 to 2007",NA
350190,350190,"n:n","2012 to 2007",23
350211,350211,"1:1","2012 to 2007",NA
350219,350219,"1:1","2012 to 2007",NA
350220,350220,"1:1","2012 to 2007",NA
350290,350290,"n:n","2012 to 2007",23
350300,350300,"1:1","2012 to 2007",NA
350400,350400,"n:n","2012 to 2007",23
350510,350510,"1:1","2012 to 2007",NA
350520,350520,"1:1","2012 to 2007",NA
350610,350610,"1:1","2012 to 2007",NA
350691,350691,"1:1","2012 to 2007",NA
350699,350699,"1:1","2012 to 2007",NA
350710,350710,"1:1","2012 to 2007",NA
350790,350790,"1:1","2012 to 2007",NA
360100,360100,"1:1","2012 to 2007",NA
360200,360200,"1:1","2012 to 2007",NA
360300,360300,"1:1","2012 to 2007",NA
360410,360410,"1:1","2012 to 2007",NA
360490,360490,"1:1","2012 to 2007",NA
360500,360500,"1:1","2012 to 2007",NA
360610,360610,"1:1","2012 to 2007",NA
360690,360690,"1:1","2012 to 2007",NA
370110,370110,"1:1","2012 to 2007",NA
370120,370120,"1:1","2012 to 2007",NA
370130,370130,"1:1","2012 to 2007",NA
370191,370191,"1:1","2012 to 2007",NA
370199,370199,"1:1","2012 to 2007",NA
370210,370210,"1:1","2012 to 2007",NA
370231,370231,"1:1","2012 to 2007",NA
370232,370232,"1:1","2012 to 2007",NA
370239,370239,"1:1","2012 to 2007",NA
370241,370241,"1:1","2012 to 2007",NA
370242,370242,"1:1","2012 to 2007",NA
370243,370243,"1:1","2012 to 2007",NA
370244,370244,"1:1","2012 to 2007",NA
370252,370251,"1:n","2012 to 2007",29
370252,370252,"1:n","2012 to 2007",29
370253,370253,"1:1","2012 to 2007",NA
370254,370254,"1:1","2012 to 2007",NA
370255,370255,"1:1","2012 to 2007",NA
370256,370256,"1:1","2012 to 2007",NA
370296,370291,"n:n","2012 to 2007",30
370296,370293,"n:n","2012 to 2007",30
370297,370291,"n:n","2012 to 2007",30
370297,370294,"n:n","2012 to 2007",30
370298,370295,"1:1","2012 to 2007",NA
370310,370310,"1:1","2012 to 2007",NA
370320,370320,"1:1","2012 to 2007",NA
370390,370390,"1:1","2012 to 2007",NA
370400,370400,"1:1","2012 to 2007",NA
370510,370510,"1:1","2012 to 2007",NA
370590,370590,"1:1","2012 to 2007",NA
370610,370610,"1:1","2012 to 2007",NA
370690,370690,"1:1","2012 to 2007",NA
370710,370710,"1:1","2012 to 2007",NA
370790,370790,"1:1","2012 to 2007",NA
380110,380110,"1:1","2012 to 2007",NA
380120,380120,"1:1","2012 to 2007",NA
380130,380130,"1:1","2012 to 2007",NA
380190,380190,"1:1","2012 to 2007",NA
380210,380210,"1:1","2012 to 2007",NA
380290,380290,"1:1","2012 to 2007",NA
380300,380300,"1:1","2012 to 2007",NA
