"code.source","code.target","Relationship","adjustment","group.id"
854921,852610,"n:n","2022 to 2017",11
854921,852691,"n:n","2022 to 2017",11
854921,852692,"n:n","2022 to 2017",11
854921,852712,"n:n","2022 to 2017",11
854921,852713,"n:n","2022 to 2017",11
854921,852719,"n:n","2022 to 2017",11
854921,852721,"n:n","2022 to 2017",11
854921,852729,"n:n","2022 to 2017",11
854921,852791,"n:n","2022 to 2017",11
854921,852792,"n:n","2022 to 2017",11
854921,852799,"n:n","2022 to 2017",11
854921,852842,"n:n","2022 to 2017",11
854921,852849,"n:n","2022 to 2017",11
854921,852852,"n:n","2022 to 2017",11
854921,852859,"n:n","2022 to 2017",11
854921,852862,"n:n","2022 to 2017",11
854921,852869,"n:n","2022 to 2017",11
854921,852871,"n:n","2022 to 2017",11
854921,852872,"n:n","2022 to 2017",11
854921,852873,"n:n","2022 to 2017",11
854921,852910,"n:n","2022 to 2017",11
854921,852990,"n:n","2022 to 2017",11
854921,853010,"n:n","2022 to 2017",11
854921,853080,"n:n","2022 to 2017",11
854921,853090,"n:n","2022 to 2017",11
854921,853110,"n:n","2022 to 2017",11
854921,853120,"n:n","2022 to 2017",11
854921,853180,"n:n","2022 to 2017",11
854921,853190,"n:n","2022 to 2017",11
854921,853210,"n:n","2022 to 2017",11
854921,853221,"n:n","2022 to 2017",11
854921,853222,"n:n","2022 to 2017",11
854921,853223,"n:n","2022 to 2017",11
854921,853224,"n:n","2022 to 2017",11
854921,853225,"n:n","2022 to 2017",11
854921,853229,"n:n","2022 to 2017",11
854921,853230,"n:n","2022 to 2017",11
854921,853290,"n:n","2022 to 2017",11
854921,853310,"n:n","2022 to 2017",11
854921,853321,"n:n","2022 to 2017",11
854921,853329,"n:n","2022 to 2017",11
854921,853331,"n:n","2022 to 2017",11
854921,853339,"n:n","2022 to 2017",11
854921,853340,"n:n","2022 to 2017",11
854921,853390,"n:n","2022 to 2017",11
854921,853400,"n:n","2022 to 2017",11
854921,853510,"n:n","2022 to 2017",11
854921,853521,"n:n","2022 to 2017",11
854921,853529,"n:n","2022 to 2017",11
854921,853530,"n:n","2022 to 2017",11
854921,853540,"n:n","2022 to 2017",11
854921,853590,"n:n","2022 to 2017",11
854921,853610,"n:n","2022 to 2017",11
854921,853620,"n:n","2022 to 2017",11
854921,853630,"n:n","2022 to 2017",11
854921,853641,"n:n","2022 to 2017",11
854921,853649,"n:n","2022 to 2017",11
854921,853650,"n:n","2022 to 2017",11
854921,853661,"n:n","2022 to 2017",11
854921,853669,"n:n","2022 to 2017",11
854921,853670,"n:n","2022 to 2017",11
854921,853690,"n:n","2022 to 2017",11
854921,853710,"n:n","2022 to 2017",11
854921,853720,"n:n","2022 to 2017",11
854921,853810,"n:n","2022 to 2017",11
854921,853890,"n:n","2022 to 2017",11
854921,853910,"n:n","2022 to 2017",11
854921,853921,"n:n","2022 to 2017",11
854921,853922,"n:n","2022 to 2017",11
854921,853929,"n:n","2022 to 2017",11
854921,853931,"n:n","2022 to 2017",11
854921,853932,"n:n","2022 to 2017",11
854921,853939,"n:n","2022 to 2017",11
854921,853941,"n:n","2022 to 2017",11
854921,853949,"n:n","2022 to 2017",11
854921,853950,"n:n","2022 to 2017",11
854921,853990,"n:n","2022 to 2017",11
854921,854011,"n:n","2022 to 2017",11
854921,854012,"n:n","2022 to 2017",11
854921,854020,"n:n","2022 to 2017",11
854921,854040,"n:n","2022 to 2017",11
854921,854060,"n:n","2022 to 2017",11
854921,854071,"n:n","2022 to 2017",11
854921,854079,"n:n","2022 to 2017",11
854921,854081,"n:n","2022 to 2017",11
854921,854089,"n:n","2022 to 2017",11
854921,854091,"n:n","2022 to 2017",11
854921,854099,"n:n","2022 to 2017",11
854921,854110,"n:n","2022 to 2017",11
854921,854121,"n:n","2022 to 2017",11
854921,854129,"n:n","2022 to 2017",11
854921,854130,"n:n","2022 to 2017",11
854921,854140,"n:n","2022 to 2017",11
854921,854150,"n:n","2022 to 2017",11
854921,854160,"n:n","2022 to 2017",11
854921,854190,"n:n","2022 to 2017",11
854921,854231,"n:n","2022 to 2017",11
854921,854232,"n:n","2022 to 2017",11
854921,854233,"n:n","2022 to 2017",11
854921,854239,"n:n","2022 to 2017",11
854921,854290,"n:n","2022 to 2017",11
854921,854310,"n:n","2022 to 2017",11
854921,854320,"n:n","2022 to 2017",11
854921,854330,"n:n","2022 to 2017",11
854921,854370,"n:n","2022 to 2017",11
854921,854390,"n:n","2022 to 2017",11
854921,854411,"n:n","2022 to 2017",11
854921,854419,"n:n","2022 to 2017",11
854921,854420,"n:n","2022 to 2017",11
854921,854430,"n:n","2022 to 2017",11
854921,854442,"n:n","2022 to 2017",11
854921,854449,"n:n","2022 to 2017",11
854921,854460,"n:n","2022 to 2017",11
854921,854470,"n:n","2022 to 2017",11
854921,854511,"n:n","2022 to 2017",11
854921,854519,"n:n","2022 to 2017",11
854921,854520,"n:n","2022 to 2017",11
854921,854590,"n:n","2022 to 2017",11
854921,854610,"n:n","2022 to 2017",11
854921,854620,"n:n","2022 to 2017",11
854921,854690,"n:n","2022 to 2017",11
854921,854710,"n:n","2022 to 2017",11
854921,854720,"n:n","2022 to 2017",11
854921,854790,"n:n","2022 to 2017",11
854921,854810,"n:n","2022 to 2017",11
854921,854890,"n:n","2022 to 2017",11
854921,900110,"n:n","2022 to 2017",11
854921,900120,"n:n","2022 to 2017",11
854921,900130,"n:n","2022 to 2017",11
854921,900140,"n:n","2022 to 2017",11
854921,900150,"n:n","2022 to 2017",11
854921,900190,"n:n","2022 to 2017",11
854921,900211,"n:n","2022 to 2017",11
854921,900219,"n:n","2022 to 2017",11
854921,900220,"n:n","2022 to 2017",11
854921,900290,"n:n","2022 to 2017",11
854921,900311,"n:n","2022 to 2017",11
854921,900319,"n:n","2022 to 2017",11
854921,900390,"n:n","2022 to 2017",11
854921,900410,"n:n","2022 to 2017",11
854921,900490,"n:n","2022 to 2017",11
854921,900510,"n:n","2022 to 2017",11
854921,900580,"n:n","2022 to 2017",11
854921,900590,"n:n","2022 to 2017",11
854921,900630,"n:n","2022 to 2017",11
854921,900640,"n:n","2022 to 2017",11
854921,900651,"n:n","2022 to 2017",11
854921,900652,"n:n","2022 to 2017",11
854921,900653,"n:n","2022 to 2017",11
854921,900659,"n:n","2022 to 2017",11
854921,900661,"n:n","2022 to 2017",11
854921,900669,"n:n","2022 to 2017",11
854921,900691,"n:n","2022 to 2017",11
854921,900699,"n:n","2022 to 2017",11
854921,900710,"n:n","2022 to 2017",11
854921,900720,"n:n","2022 to 2017",11
854921,900791,"n:n","2022 to 2017",11
854921,900792,"n:n","2022 to 2017",11
854921,900850,"n:n","2022 to 2017",11
854921,900890,"n:n","2022 to 2017",11
854921,901010,"n:n","2022 to 2017",11
854921,901050,"n:n","2022 to 2017",11
854921,901060,"n:n","2022 to 2017",11
854921,901090,"n:n","2022 to 2017",11
854921,901110,"n:n","2022 to 2017",11
854921,901120,"n:n","2022 to 2017",11
854921,901180,"n:n","2022 to 2017",11
854921,901190,"n:n","2022 to 2017",11
854921,901210,"n:n","2022 to 2017",11
854921,901290,"n:n","2022 to 2017",11
854921,901310,"n:n","2022 to 2017",11
854921,901320,"n:n","2022 to 2017",11
854921,901380,"n:n","2022 to 2017",11
854921,901390,"n:n","2022 to 2017",11
854921,901410,"n:n","2022 to 2017",11
854921,901420,"n:n","2022 to 2017",11
854921,901480,"n:n","2022 to 2017",11
854921,901490,"n:n","2022 to 2017",11
854921,901510,"n:n","2022 to 2017",11
854921,901520,"n:n","2022 to 2017",11
854921,901530,"n:n","2022 to 2017",11
854921,901540,"n:n","2022 to 2017",11
854921,901580,"n:n","2022 to 2017",11
854921,901590,"n:n","2022 to 2017",11
854921,901600,"n:n","2022 to 2017",11
854921,901710,"n:n","2022 to 2017",11
854921,901720,"n:n","2022 to 2017",11
854921,901730,"n:n","2022 to 2017",11
854921,901780,"n:n","2022 to 2017",11
854921,901790,"n:n","2022 to 2017",11
854921,901811,"n:n","2022 to 2017",11
854921,901812,"n:n","2022 to 2017",11
854921,901813,"n:n","2022 to 2017",11
854921,901814,"n:n","2022 to 2017",11
854921,901819,"n:n","2022 to 2017",11
854921,901820,"n:n","2022 to 2017",11
854921,901831,"n:n","2022 to 2017",11
854921,901832,"n:n","2022 to 2017",11
854921,901839,"n:n","2022 to 2017",11
854921,901841,"n:n","2022 to 2017",11
854921,901849,"n:n","2022 to 2017",11
854921,901850,"n:n","2022 to 2017",11
854921,901890,"n:n","2022 to 2017",11
854921,901910,"n:n","2022 to 2017",11
854921,901920,"n:n","2022 to 2017",11
854921,902000,"n:n","2022 to 2017",11
854921,902110,"n:n","2022 to 2017",11
854921,902121,"n:n","2022 to 2017",11
854921,902129,"n:n","2022 to 2017",11
854921,902131,"n:n","2022 to 2017",11
854921,902139,"n:n","2022 to 2017",11
854921,902140,"n:n","2022 to 2017",11
854921,902150,"n:n","2022 to 2017",11
854921,902190,"n:n","2022 to 2017",11
854921,902212,"n:n","2022 to 2017",11
854921,902213,"n:n","2022 to 2017",11
854921,902214,"n:n","2022 to 2017",11
854921,902219,"n:n","2022 to 2017",11
854921,902221,"n:n","2022 to 2017",11
854921,902229,"n:n","2022 to 2017",11
854921,902230,"n:n","2022 to 2017",11
854921,902290,"n:n","2022 to 2017",11
854921,902300,"n:n","2022 to 2017",11
854921,902410,"n:n","2022 to 2017",11
854921,902480,"n:n","2022 to 2017",11
854921,902490,"n:n","2022 to 2017",11
854921,902511,"n:n","2022 to 2017",11
854921,902519,"n:n","2022 to 2017",11
854921,902580,"n:n","2022 to 2017",11
854921,902590,"n:n","2022 to 2017",11
854921,902610,"n:n","2022 to 2017",11
854921,902620,"n:n","2022 to 2017",11
854921,902680,"n:n","2022 to 2017",11
854921,902690,"n:n","2022 to 2017",11
854921,902710,"n:n","2022 to 2017",11
854921,902720,"n:n","2022 to 2017",11
854921,902730,"n:n","2022 to 2017",11
854921,902750,"n:n","2022 to 2017",11
854921,902780,"n:n","2022 to 2017",11
854921,902790,"n:n","2022 to 2017",11
854921,902810,"n:n","2022 to 2017",11
854921,902820,"n:n","2022 to 2017",11
854921,902830,"n:n","2022 to 2017",11
854921,902890,"n:n","2022 to 2017",11
854921,902910,"n:n","2022 to 2017",11
854921,902920,"n:n","2022 to 2017",11
854921,902990,"n:n","2022 to 2017",11
854921,903010,"n:n","2022 to 2017",11
854921,903020,"n:n","2022 to 2017",11
854921,903031,"n:n","2022 to 2017",11
854921,903032,"n:n","2022 to 2017",11
854921,903033,"n:n","2022 to 2017",11
854921,903039,"n:n","2022 to 2017",11
854921,903040,"n:n","2022 to 2017",11
854921,903082,"n:n","2022 to 2017",11
854921,903084,"n:n","2022 to 2017",11
854921,903089,"n:n","2022 to 2017",11
854921,903090,"n:n","2022 to 2017",11
854921,903110,"n:n","2022 to 2017",11
854921,903120,"n:n","2022 to 2017",11
854921,903141,"n:n","2022 to 2017",11
854921,903149,"n:n","2022 to 2017",11
854921,903180,"n:n","2022 to 2017",11
854921,903190,"n:n","2022 to 2017",11
854921,903210,"n:n","2022 to 2017",11
854921,903220,"n:n","2022 to 2017",11
854921,903281,"n:n","2022 to 2017",11
854921,903289,"n:n","2022 to 2017",11
854921,903290,"n:n","2022 to 2017",11
854921,903300,"n:n","2022 to 2017",11
854921,910111,"n:n","2022 to 2017",11
854921,910119,"n:n","2022 to 2017",11
854921,910121,"n:n","2022 to 2017",11
854921,910129,"n:n","2022 to 2017",11
854921,910191,"n:n","2022 to 2017",11
854921,910199,"n:n","2022 to 2017",11
854921,910211,"n:n","2022 to 2017",11
854921,910212,"n:n","2022 to 2017",11
854921,910219,"n:n","2022 to 2017",11
854921,910221,"n:n","2022 to 2017",11
854921,910229,"n:n","2022 to 2017",11
854921,910291,"n:n","2022 to 2017",11
854921,910299,"n:n","2022 to 2017",11
854921,910310,"n:n","2022 to 2017",11
854921,910390,"n:n","2022 to 2017",11
854921,910400,"n:n","2022 to 2017",11
854921,910511,"n:n","2022 to 2017",11
854921,910519,"n:n","2022 to 2017",11
854921,910521,"n:n","2022 to 2017",11
854921,910529,"n:n","2022 to 2017",11
854921,910591,"n:n","2022 to 2017",11
854921,910599,"n:n","2022 to 2017",11
854921,910610,"n:n","2022 to 2017",11
854921,910690,"n:n","2022 to 2017",11
854921,910700,"n:n","2022 to 2017",11
854921,910811,"n:n","2022 to 2017",11
854921,910812,"n:n","2022 to 2017",11
854921,910819,"n:n","2022 to 2017",11
854921,910820,"n:n","2022 to 2017",11
854921,910890,"n:n","2022 to 2017",11
854921,910910,"n:n","2022 to 2017",11
854921,910990,"n:n","2022 to 2017",11
854921,911011,"n:n","2022 to 2017",11
854921,911012,"n:n","2022 to 2017",11
854921,911019,"n:n","2022 to 2017",11
854921,911090,"n:n","2022 to 2017",11
854921,911110,"n:n","2022 to 2017",11
854921,911120,"n:n","2022 to 2017",11
854921,911180,"n:n","2022 to 2017",11
854921,911190,"n:n","2022 to 2017",11
854921,911220,"n:n","2022 to 2017",11
854921,911290,"n:n","2022 to 2017",11
854921,911310,"n:n","2022 to 2017",11
854921,911320,"n:n","2022 to 2017",11
854921,911390,"n:n","2022 to 2017",11
854921,911410,"n:n","2022 to 2017",11
854921,911430,"n:n","2022 to 2017",11
854921,911440,"n:n","2022 to 2017",11
854921,911490,"n:n","2022 to 2017",11
854921,950300,"n:n","2022 to 2017",11
854921,950420,"n:n","2022 to 2017",11
854921,950430,"n:n","2022 to 2017",11
854921,950440,"n:n","2022 to 2017",11
854921,950450,"n:n","2022 to 2017",11
854921,950490,"n:n","2022 to 2017",11
854921,950510,"n:n","2022 to 2017",11
854921,950590,"n:n","2022 to 2017",11
854921,950611,"n:n","2022 to 2017",11
854921,950612,"n:n","2022 to 2017",11
854921,950619,"n:n","2022 to 2017",11
854921,950621,"n:n","2022 to 2017",11
854921,950629,"n:n","2022 to 2017",11
854921,950631,"n:n","2022 to 2017",11
854921,950632,"n:n","2022 to 2017",11
854921,950639,"n:n","2022 to 2017",11
854921,950640,"n:n","2022 to 2017",11
854921,950651,"n:n","2022 to 2017",11
854921,950659,"n:n","2022 to 2017",11
854921,950661,"n:n","2022 to 2017",11
854921,950662,"n:n","2022 to 2017",11
854921,950669,"n:n","2022 to 2017",11
854921,950670,"n:n","2022 to 2017",11
854921,950691,"n:n","2022 to 2017",11
854921,950699,"n:n","2022 to 2017",11
854921,950710,"n:n","2022 to 2017",11
854921,950720,"n:n","2022 to 2017",11
854921,950730,"n:n","2022 to 2017",11
854921,950790,"n:n","2022 to 2017",11
854921,950810,"n:n","2022 to 2017",11
854921,950890,"n:n","2022 to 2017",11
854929,382510,"n:n","2022 to 2017",11
854929,382520,"n:n","2022 to 2017",11
854929,382530,"n:n","2022 to 2017",11
854929,382541,"n:n","2022 to 2017",11
854929,382549,"n:n","2022 to 2017",11
854929,382550,"n:n","2022 to 2017",11
854929,382561,"n:n","2022 to 2017",11
854929,382569,"n:n","2022 to 2017",11
854929,382590,"n:n","2022 to 2017",11
854929,700100,"n:n","2022 to 2017",11
854929,711230,"n:n","2022 to 2017",11
854929,711291,"n:n","2022 to 2017",11
854929,711292,"n:n","2022 to 2017",11
854929,711299,"n:n","2022 to 2017",11
854929,840110,"n:n","2022 to 2017",11
854929,840120,"n:n","2022 to 2017",11
854929,840130,"n:n","2022 to 2017",11
854929,840140,"n:n","2022 to 2017",11
854929,840211,"n:n","2022 to 2017",11
854929,840212,"n:n","2022 to 2017",11
854929,840219,"n:n","2022 to 2017",11
854929,840220,"n:n","2022 to 2017",11
854929,840290,"n:n","2022 to 2017",11
854929,840310,"n:n","2022 to 2017",11
854929,840390,"n:n","2022 to 2017",11
854929,840410,"n:n","2022 to 2017",11
854929,840420,"n:n","2022 to 2017",11
854929,840490,"n:n","2022 to 2017",11
854929,840510,"n:n","2022 to 2017",11
854929,840590,"n:n","2022 to 2017",11
854929,840610,"n:n","2022 to 2017",11
854929,840681,"n:n","2022 to 2017",11
854929,840682,"n:n","2022 to 2017",11
854929,840690,"n:n","2022 to 2017",11
854929,840710,"n:n","2022 to 2017",11
854929,840721,"n:n","2022 to 2017",11
854929,840729,"n:n","2022 to 2017",11
854929,840731,"n:n","2022 to 2017",11
854929,840732,"n:n","2022 to 2017",11
854929,840733,"n:n","2022 to 2017",11
854929,840734,"n:n","2022 to 2017",11
854929,840790,"n:n","2022 to 2017",11
854929,840810,"n:n","2022 to 2017",11
854929,840820,"n:n","2022 to 2017",11
854929,840890,"n:n","2022 to 2017",11
854929,840910,"n:n","2022 to 2017",11
854929,840991,"n:n","2022 to 2017",11
854929,840999,"n:n","2022 to 2017",11
854929,841011,"n:n","2022 to 2017",11
854929,841012,"n:n","2022 to 2017",11
854929,841013,"n:n","2022 to 2017",11
854929,841090,"n:n","2022 to 2017",11
854929,841111,"n:n","2022 to 2017",11
854929,841112,"n:n","2022 to 2017",11
854929,841121,"n:n","2022 to 2017",11
854929,841122,"n:n","2022 to 2017",11
854929,841181,"n:n","2022 to 2017",11
854929,841182,"n:n","2022 to 2017",11
854929,841191,"n:n","2022 to 2017",11
854929,841199,"n:n","2022 to 2017",11
854929,841210,"n:n","2022 to 2017",11
854929,841221,"n:n","2022 to 2017",11
854929,841229,"n:n","2022 to 2017",11
854929,841231,"n:n","2022 to 2017",11
854929,841239,"n:n","2022 to 2017",11
854929,841280,"n:n","2022 to 2017",11
854929,841290,"n:n","2022 to 2017",11
854929,841311,"n:n","2022 to 2017",11
854929,841319,"n:n","2022 to 2017",11
854929,841320,"n:n","2022 to 2017",11
854929,841330,"n:n","2022 to 2017",11
854929,841340,"n:n","2022 to 2017",11
854929,841350,"n:n","2022 to 2017",11
854929,841360,"n:n","2022 to 2017",11
854929,841370,"n:n","2022 to 2017",11
854929,841381,"n:n","2022 to 2017",11
854929,841382,"n:n","2022 to 2017",11
854929,841391,"n:n","2022 to 2017",11
854929,841392,"n:n","2022 to 2017",11
854929,841410,"n:n","2022 to 2017",11
854929,841420,"n:n","2022 to 2017",11
854929,841430,"n:n","2022 to 2017",11
854929,841440,"n:n","2022 to 2017",11
854929,841451,"n:n","2022 to 2017",11
854929,841459,"n:n","2022 to 2017",11
854929,841460,"n:n","2022 to 2017",11
854929,841480,"n:n","2022 to 2017",11
854929,841490,"n:n","2022 to 2017",11
854929,841510,"n:n","2022 to 2017",11
854929,841520,"n:n","2022 to 2017",11
854929,841581,"n:n","2022 to 2017",11
854929,841582,"n:n","2022 to 2017",11
854929,841583,"n:n","2022 to 2017",11
854929,841590,"n:n","2022 to 2017",11
854929,841610,"n:n","2022 to 2017",11
854929,841620,"n:n","2022 to 2017",11
854929,841630,"n:n","2022 to 2017",11
854929,841690,"n:n","2022 to 2017",11
854929,841710,"n:n","2022 to 2017",11
854929,841720,"n:n","2022 to 2017",11
854929,841780,"n:n","2022 to 2017",11
854929,841790,"n:n","2022 to 2017",11
854929,841810,"n:n","2022 to 2017",11
854929,841821,"n:n","2022 to 2017",11
854929,841829,"n:n","2022 to 2017",11
854929,841830,"n:n","2022 to 2017",11
854929,841840,"n:n","2022 to 2017",11
854929,841850,"n:n","2022 to 2017",11
854929,841861,"n:n","2022 to 2017",11
854929,841869,"n:n","2022 to 2017",11
854929,841891,"n:n","2022 to 2017",11
854929,841899,"n:n","2022 to 2017",11
854929,841911,"n:n","2022 to 2017",11
854929,841919,"n:n","2022 to 2017",11
854929,841920,"n:n","2022 to 2017",11
854929,841931,"n:n","2022 to 2017",11
854929,841932,"n:n","2022 to 2017",11
854929,841939,"n:n","2022 to 2017",11
854929,841940,"n:n","2022 to 2017",11
854929,841950,"n:n","2022 to 2017",11
854929,841960,"n:n","2022 to 2017",11
854929,841981,"n:n","2022 to 2017",11
854929,841989,"n:n","2022 to 2017",11
854929,841990,"n:n","2022 to 2017",11
854929,842010,"n:n","2022 to 2017",11
854929,842091,"n:n","2022 to 2017",11
854929,842099,"n:n","2022 to 2017",11
854929,842111,"n:n","2022 to 2017",11
854929,842112,"n:n","2022 to 2017",11
854929,842119,"n:n","2022 to 2017",11
854929,842121,"n:n","2022 to 2017",11
854929,842122,"n:n","2022 to 2017",11
854929,842123,"n:n","2022 to 2017",11
854929,842129,"n:n","2022 to 2017",11
854929,842131,"n:n","2022 to 2017",11
854929,842139,"n:n","2022 to 2017",11
854929,842191,"n:n","2022 to 2017",11
854929,842199,"n:n","2022 to 2017",11
854929,842211,"n:n","2022 to 2017",11
854929,842219,"n:n","2022 to 2017",11
854929,842220,"n:n","2022 to 2017",11
854929,842230,"n:n","2022 to 2017",11
854929,842240,"n:n","2022 to 2017",11
854929,842290,"n:n","2022 to 2017",11
854929,842310,"n:n","2022 to 2017",11
854929,842320,"n:n","2022 to 2017",11
854929,842330,"n:n","2022 to 2017",11
854929,842381,"n:n","2022 to 2017",11
854929,842382,"n:n","2022 to 2017",11
854929,842389,"n:n","2022 to 2017",11
854929,842390,"n:n","2022 to 2017",11
854929,842410,"n:n","2022 to 2017",11
854929,842420,"n:n","2022 to 2017",11
854929,842430,"n:n","2022 to 2017",11
854929,842441,"n:n","2022 to 2017",11
854929,842449,"n:n","2022 to 2017",11
854929,842482,"n:n","2022 to 2017",11
854929,842489,"n:n","2022 to 2017",11
854929,842490,"n:n","2022 to 2017",11
854929,842511,"n:n","2022 to 2017",11
854929,842519,"n:n","2022 to 2017",11
854929,842531,"n:n","2022 to 2017",11
854929,842539,"n:n","2022 to 2017",11
854929,842541,"n:n","2022 to 2017",11
854929,842542,"n:n","2022 to 2017",11
854929,842549,"n:n","2022 to 2017",11
854929,842611,"n:n","2022 to 2017",11
854929,842612,"n:n","2022 to 2017",11
854929,842619,"n:n","2022 to 2017",11
854929,842620,"n:n","2022 to 2017",11
854929,842630,"n:n","2022 to 2017",11
854929,842641,"n:n","2022 to 2017",11
854929,842649,"n:n","2022 to 2017",11
854929,842691,"n:n","2022 to 2017",11
854929,842699,"n:n","2022 to 2017",11
854929,842710,"n:n","2022 to 2017",11
854929,842720,"n:n","2022 to 2017",11
854929,842790,"n:n","2022 to 2017",11
854929,842810,"n:n","2022 to 2017",11
854929,842820,"n:n","2022 to 2017",11
854929,842831,"n:n","2022 to 2017",11
854929,842832,"n:n","2022 to 2017",11
854929,842833,"n:n","2022 to 2017",11
854929,842839,"n:n","2022 to 2017",11
854929,842840,"n:n","2022 to 2017",11
854929,842860,"n:n","2022 to 2017",11
854929,842890,"n:n","2022 to 2017",11
854929,842911,"n:n","2022 to 2017",11
854929,842919,"n:n","2022 to 2017",11
854929,842920,"n:n","2022 to 2017",11
854929,842930,"n:n","2022 to 2017",11
854929,842940,"n:n","2022 to 2017",11
854929,842951,"n:n","2022 to 2017",11
854929,842952,"n:n","2022 to 2017",11
854929,842959,"n:n","2022 to 2017",11
854929,843010,"n:n","2022 to 2017",11
854929,843020,"n:n","2022 to 2017",11
854929,843031,"n:n","2022 to 2017",11
854929,843039,"n:n","2022 to 2017",11
854929,843041,"n:n","2022 to 2017",11
854929,843049,"n:n","2022 to 2017",11
854929,843050,"n:n","2022 to 2017",11
854929,843061,"n:n","2022 to 2017",11
854929,843069,"n:n","2022 to 2017",11
854929,843110,"n:n","2022 to 2017",11
854929,843120,"n:n","2022 to 2017",11
854929,843131,"n:n","2022 to 2017",11
854929,843139,"n:n","2022 to 2017",11
854929,843141,"n:n","2022 to 2017",11
854929,843142,"n:n","2022 to 2017",11
854929,843143,"n:n","2022 to 2017",11
854929,843149,"n:n","2022 to 2017",11
854929,843210,"n:n","2022 to 2017",11
854929,843221,"n:n","2022 to 2017",11
854929,843229,"n:n","2022 to 2017",11
854929,843231,"n:n","2022 to 2017",11
854929,843239,"n:n","2022 to 2017",11
854929,843241,"n:n","2022 to 2017",11
854929,843242,"n:n","2022 to 2017",11
854929,843280,"n:n","2022 to 2017",11
854929,843290,"n:n","2022 to 2017",11
854929,843311,"n:n","2022 to 2017",11
854929,843319,"n:n","2022 to 2017",11
854929,843320,"n:n","2022 to 2017",11
854929,843330,"n:n","2022 to 2017",11
854929,843340,"n:n","2022 to 2017",11
854929,843351,"n:n","2022 to 2017",11
854929,843352,"n:n","2022 to 2017",11
854929,843353,"n:n","2022 to 2017",11
854929,843359,"n:n","2022 to 2017",11
854929,843360,"n:n","2022 to 2017",11
854929,843390,"n:n","2022 to 2017",11
854929,843410,"n:n","2022 to 2017",11
854929,843420,"n:n","2022 to 2017",11
854929,843490,"n:n","2022 to 2017",11
854929,843510,"n:n","2022 to 2017",11
854929,843590,"n:n","2022 to 2017",11
854929,843610,"n:n","2022 to 2017",11
854929,843621,"n:n","2022 to 2017",11
854929,843629,"n:n","2022 to 2017",11
854929,843680,"n:n","2022 to 2017",11
854929,843691,"n:n","2022 to 2017",11
854929,843699,"n:n","2022 to 2017",11
854929,843710,"n:n","2022 to 2017",11
854929,843780,"n:n","2022 to 2017",11
854929,843790,"n:n","2022 to 2017",11
854929,843810,"n:n","2022 to 2017",11
854929,843820,"n:n","2022 to 2017",11
854929,843830,"n:n","2022 to 2017",11
854929,843840,"n:n","2022 to 2017",11
854929,843850,"n:n","2022 to 2017",11
854929,843860,"n:n","2022 to 2017",11
854929,843880,"n:n","2022 to 2017",11
854929,843890,"n:n","2022 to 2017",11
854929,843910,"n:n","2022 to 2017",11
854929,843920,"n:n","2022 to 2017",11
854929,843930,"n:n","2022 to 2017",11
854929,843991,"n:n","2022 to 2017",11
854929,843999,"n:n","2022 to 2017",11
854929,844010,"n:n","2022 to 2017",11
854929,844090,"n:n","2022 to 2017",11
854929,844110,"n:n","2022 to 2017",11
854929,844120,"n:n","2022 to 2017",11
854929,844130,"n:n","2022 to 2017",11
854929,844140,"n:n","2022 to 2017",11
854929,844180,"n:n","2022 to 2017",11
854929,844190,"n:n","2022 to 2017",11
854929,844230,"n:n","2022 to 2017",11
854929,844240,"n:n","2022 to 2017",11
854929,844250,"n:n","2022 to 2017",11
854929,844311,"n:n","2022 to 2017",11
854929,844312,"n:n","2022 to 2017",11
854929,844313,"n:n","2022 to 2017",11
854929,844314,"n:n","2022 to 2017",11
854929,844315,"n:n","2022 to 2017",11
854929,844316,"n:n","2022 to 2017",11
854929,844317,"n:n","2022 to 2017",11
854929,844319,"n:n","2022 to 2017",11
854929,844331,"n:n","2022 to 2017",11
854929,844332,"n:n","2022 to 2017",11
854929,844339,"n:n","2022 to 2017",11
854929,844391,"n:n","2022 to 2017",11
854929,844399,"n:n","2022 to 2017",11
854929,844400,"n:n","2022 to 2017",11
854929,844511,"n:n","2022 to 2017",11
854929,844512,"n:n","2022 to 2017",11
854929,844513,"n:n","2022 to 2017",11
854929,844519,"n:n","2022 to 2017",11
854929,844520,"n:n","2022 to 2017",11
854929,844530,"n:n","2022 to 2017",11
854929,844540,"n:n","2022 to 2017",11
854929,844590,"n:n","2022 to 2017",11
854929,844610,"n:n","2022 to 2017",11
854929,844621,"n:n","2022 to 2017",11
854929,844629,"n:n","2022 to 2017",11
854929,844630,"n:n","2022 to 2017",11
854929,844711,"n:n","2022 to 2017",11
854929,844712,"n:n","2022 to 2017",11
854929,844720,"n:n","2022 to 2017",11
854929,844790,"n:n","2022 to 2017",11
854929,844811,"n:n","2022 to 2017",11
854929,844819,"n:n","2022 to 2017",11
854929,844820,"n:n","2022 to 2017",11
854929,844831,"n:n","2022 to 2017",11
854929,844832,"n:n","2022 to 2017",11
854929,844833,"n:n","2022 to 2017",11
854929,844839,"n:n","2022 to 2017",11
854929,844842,"n:n","2022 to 2017",11
854929,844849,"n:n","2022 to 2017",11
854929,844851,"n:n","2022 to 2017",11
854929,844859,"n:n","2022 to 2017",11
854929,844900,"n:n","2022 to 2017",11
854929,845011,"n:n","2022 to 2017",11
854929,845012,"n:n","2022 to 2017",11
854929,845019,"n:n","2022 to 2017",11
