code.after,code.before,Relationship,adjustment
391190,5759,n:1,1992 to 1988
391211,5755,n:1,1992 to 1988
391212,5755,n:1,1992 to 1988
391220,5755,n:1,1992 to 1988
391231,5755,n:1,1992 to 1988
391239,5755,n:1,1992 to 1988
391290,5755,n:1,1992 to 1988
391310,5759,n:1,1992 to 1988
391390,5759,n:1,1992 to 1988
391400,5759,n:1,1992 to 1988
391510,5791,1:1,1992 to 1988
391520,5792,1:1,1992 to 1988
391530,5793,1:1,1992 to 1988
391590,2892,n:n,1992 to 1988
391590,5799,1:n,1992 to 1988
391590,9710,n:n,1992 to 1988
391610,5831,1:1,1992 to 1988
391620,5832,1:1,1992 to 1988
391690,5839,1:1,1992 to 1988
391710,5811,1:1,1992 to 1988
391721,5812,n:1,1992 to 1988
391722,5812,n:1,1992 to 1988
391723,5812,n:1,1992 to 1988
391729,5812,n:1,1992 to 1988
391731,5813,1:1,1992 to 1988
391732,5814,1:1,1992 to 1988
391733,5815,1:1,1992 to 1988
391739,5816,1:1,1992 to 1988
391740,5817,1:1,1992 to 1988
391810,8933,n:1,1992 to 1988
391890,8933,n:1,1992 to 1988
391910,5821,n:1,1992 to 1988
391990,5821,n:1,1992 to 1988
392010,5416,n:n,1992 to 1988
392010,5419,n:n,1992 to 1988
392010,5421,n:n,1992 to 1988
392010,5422,n:n,1992 to 1988
392010,5423,n:n,1992 to 1988
392010,5429,n:n,1992 to 1988
392010,5822,n:n,1992 to 1988
392010,5829,n:n,1992 to 1988
392010,5989,n:n,1992 to 1988
392010,6552,n:n,1992 to 1988
392010,8939,n:n,1992 to 1988
392020,5416,n:n,1992 to 1988
392020,5419,n:n,1992 to 1988
392020,5421,n:n,1992 to 1988
392020,5422,n:n,1992 to 1988
392020,5423,n:n,1992 to 1988
392020,5429,n:n,1992 to 1988
392020,5822,n:n,1992 to 1988
392020,5829,n:n,1992 to 1988
392020,5989,n:n,1992 to 1988
392020,6552,n:n,1992 to 1988
392020,8939,n:n,1992 to 1988
392030,5416,n:n,1992 to 1988
392030,5419,n:n,1992 to 1988
392030,5421,n:n,1992 to 1988
392030,5422,n:n,1992 to 1988
392030,5423,n:n,1992 to 1988
392030,5429,n:n,1992 to 1988
392030,5822,n:n,1992 to 1988
392030,5829,n:n,1992 to 1988
392030,5989,n:n,1992 to 1988
392030,6552,n:n,1992 to 1988
392030,8939,n:n,1992 to 1988
392041,5416,n:n,1992 to 1988
392041,5419,n:n,1992 to 1988
392041,5421,n:n,1992 to 1988
392041,5422,n:n,1992 to 1988
392041,5423,n:n,1992 to 1988
392041,5429,n:n,1992 to 1988
392041,5822,n:n,1992 to 1988
392041,5829,n:n,1992 to 1988
392041,5989,n:n,1992 to 1988
392041,6552,n:n,1992 to 1988
392041,8939,n:n,1992 to 1988
392042,5416,n:n,1992 to 1988
392042,5419,n:n,1992 to 1988
392042,5421,n:n,1992 to 1988
392042,5422,n:n,1992 to 1988
392042,5423,n:n,1992 to 1988
392042,5429,n:n,1992 to 1988
392042,5822,n:n,1992 to 1988
392042,5829,n:n,1992 to 1988
392042,5989,n:n,1992 to 1988
392042,6552,n:n,1992 to 1988
392042,8939,n:n,1992 to 1988
392051,5416,n:n,1992 to 1988
392051,5419,n:n,1992 to 1988
392051,5421,n:n,1992 to 1988
392051,5422,n:n,1992 to 1988
392051,5423,n:n,1992 to 1988
392051,5429,n:n,1992 to 1988
392051,5822,n:n,1992 to 1988
392051,5829,n:n,1992 to 1988
392051,5989,n:n,1992 to 1988
392051,6552,n:n,1992 to 1988
392051,8939,n:n,1992 to 1988
392059,5416,n:n,1992 to 1988
392059,5419,n:n,1992 to 1988
392059,5421,n:n,1992 to 1988
392059,5422,n:n,1992 to 1988
392059,5423,n:n,1992 to 1988
392059,5429,n:n,1992 to 1988
392059,5822,n:n,1992 to 1988
392059,5829,n:n,1992 to 1988
392059,5989,n:n,1992 to 1988
392059,6552,n:n,1992 to 1988
392059,8939,n:n,1992 to 1988
392061,5416,n:n,1992 to 1988
392061,5419,n:n,1992 to 1988
392061,5421,n:n,1992 to 1988
392061,5422,n:n,1992 to 1988
392061,5423,n:n,1992 to 1988
392061,5429,n:n,1992 to 1988
392061,5822,n:n,1992 to 1988
392061,5829,n:n,1992 to 1988
392061,5989,n:n,1992 to 1988
392061,6552,n:n,1992 to 1988
392061,8939,n:n,1992 to 1988
392062,5416,n:n,1992 to 1988
392062,5419,n:n,1992 to 1988
392062,5421,n:n,1992 to 1988
392062,5422,n:n,1992 to 1988
392062,5423,n:n,1992 to 1988
392062,5429,n:n,1992 to 1988
392062,5822,n:n,1992 to 1988
392062,5829,n:n,1992 to 1988
392062,5989,n:n,1992 to 1988
392062,6552,n:n,1992 to 1988
392062,8939,n:n,1992 to 1988
392063,5416,n:n,1992 to 1988
392063,5419,n:n,1992 to 1988
392063,5421,n:n,1992 to 1988
392063,5422,n:n,1992 to 1988
392063,5423,n:n,1992 to 1988
392063,5429,n:n,1992 to 1988
392063,5822,n:n,1992 to 1988
392063,5829,n:n,1992 to 1988
392063,5989,n:n,1992 to 1988
392063,6552,n:n,1992 to 1988
392063,8939,n:n,1992 to 1988
392069,5416,n:n,1992 to 1988
392069,5419,n:n,1992 to 1988
392069,5421,n:n,1992 to 1988
392069,5422,n:n,1992 to 1988
392069,5423,n:n,1992 to 1988
392069,5429,n:n,1992 to 1988
392069,5822,n:n,1992 to 1988
392069,5829,n:n,1992 to 1988
392069,5989,n:n,1992 to 1988
392069,6552,n:n,1992 to 1988
392069,8939,n:n,1992 to 1988
392071,5416,n:n,1992 to 1988
392071,5419,n:n,1992 to 1988
392071,5421,n:n,1992 to 1988
392071,5422,n:n,1992 to 1988
392071,5423,n:n,1992 to 1988
392071,5429,n:n,1992 to 1988
392071,5822,n:n,1992 to 1988
392071,5829,n:n,1992 to 1988
392071,5989,n:n,1992 to 1988
392071,6552,n:n,1992 to 1988
392071,8939,n:n,1992 to 1988
392072,5416,n:n,1992 to 1988
392072,5419,n:n,1992 to 1988
392072,5421,n:n,1992 to 1988
392072,5422,n:n,1992 to 1988
392072,5423,n:n,1992 to 1988
392072,5429,n:n,1992 to 1988
392072,5822,n:n,1992 to 1988
392072,5829,n:n,1992 to 1988
392072,5989,n:n,1992 to 1988
392072,6552,n:n,1992 to 1988
392072,8939,n:n,1992 to 1988
392073,5416,n:n,1992 to 1988
392073,5419,n:n,1992 to 1988
392073,5421,n:n,1992 to 1988
392073,5422,n:n,1992 to 1988
392073,5423,n:n,1992 to 1988
392073,5429,n:n,1992 to 1988
392073,5822,n:n,1992 to 1988
392073,5829,n:n,1992 to 1988
392073,5989,n:n,1992 to 1988
392073,6552,n:n,1992 to 1988
392073,8939,n:n,1992 to 1988
392079,5416,n:n,1992 to 1988
392079,5419,n:n,1992 to 1988
392079,5421,n:n,1992 to 1988
392079,5422,n:n,1992 to 1988
392079,5423,n:n,1992 to 1988
392079,5429,n:n,1992 to 1988
392079,5822,n:n,1992 to 1988
392079,5829,n:n,1992 to 1988
392079,5989,n:n,1992 to 1988
392079,6552,n:n,1992 to 1988
392079,8939,n:n,1992 to 1988
392091,5416,n:n,1992 to 1988
392091,5419,n:n,1992 to 1988
392091,5421,n:n,1992 to 1988
392091,5422,n:n,1992 to 1988
392091,5423,n:n,1992 to 1988
392091,5429,n:n,1992 to 1988
392091,5822,n:n,1992 to 1988
392091,5829,n:n,1992 to 1988
392091,5989,n:n,1992 to 1988
392091,6552,n:n,1992 to 1988
392091,8939,n:n,1992 to 1988
392092,5416,n:n,1992 to 1988
392092,5419,n:n,1992 to 1988
392092,5421,n:n,1992 to 1988
392092,5422,n:n,1992 to 1988
392092,5423,n:n,1992 to 1988
392092,5429,n:n,1992 to 1988
392092,5822,n:n,1992 to 1988
392092,5829,n:n,1992 to 1988
392092,5989,n:n,1992 to 1988
392092,6552,n:n,1992 to 1988
392092,8939,n:n,1992 to 1988
392093,5416,n:n,1992 to 1988
392093,5419,n:n,1992 to 1988
392093,5421,n:n,1992 to 1988
392093,5422,n:n,1992 to 1988
392093,5423,n:n,1992 to 1988
392093,5429,n:n,1992 to 1988
392093,5822,n:n,1992 to 1988
392093,5829,n:n,1992 to 1988
392093,5989,n:n,1992 to 1988
392093,6552,n:n,1992 to 1988
392093,8939,n:n,1992 to 1988
392094,5416,n:n,1992 to 1988
392094,5419,n:n,1992 to 1988
392094,5421,n:n,1992 to 1988
392094,5422,n:n,1992 to 1988
392094,5423,n:n,1992 to 1988
392094,5429,n:n,1992 to 1988
392094,5822,n:n,1992 to 1988
392094,5829,n:n,1992 to 1988
392094,5989,n:n,1992 to 1988
392094,6552,n:n,1992 to 1988
392094,8939,n:n,1992 to 1988
392099,5416,n:n,1992 to 1988
392099,5419,n:n,1992 to 1988
392099,5421,n:n,1992 to 1988
392099,5422,n:n,1992 to 1988
392099,5423,n:n,1992 to 1988
392099,5429,n:n,1992 to 1988
392099,5822,n:n,1992 to 1988
392099,5829,n:n,1992 to 1988
392099,5989,n:n,1992 to 1988
392099,6552,n:n,1992 to 1988
392099,8939,n:n,1992 to 1988
392111,5416,n:n,1992 to 1988
392111,5419,n:n,1992 to 1988
392111,5421,n:n,1992 to 1988
392111,5422,n:n,1992 to 1988
392111,5423,n:n,1992 to 1988
392111,5429,n:n,1992 to 1988
392111,5822,n:n,1992 to 1988
392111,5829,n:n,1992 to 1988
392111,5989,n:n,1992 to 1988
392111,6552,n:n,1992 to 1988
392111,8939,n:n,1992 to 1988
392112,5416,n:n,1992 to 1988
392112,5419,n:n,1992 to 1988
392112,5421,n:n,1992 to 1988
392112,5422,n:n,1992 to 1988
392112,5423,n:n,1992 to 1988
392112,5429,n:n,1992 to 1988
392112,5822,n:n,1992 to 1988
392112,5829,n:n,1992 to 1988
392112,5989,n:n,1992 to 1988
392112,6552,n:n,1992 to 1988
392112,8939,n:n,1992 to 1988
392113,5416,n:n,1992 to 1988
392113,5419,n:n,1992 to 1988
392113,5421,n:n,1992 to 1988
392113,5422,n:n,1992 to 1988
392113,5423,n:n,1992 to 1988
392113,5429,n:n,1992 to 1988
392113,5822,n:n,1992 to 1988
392113,5829,n:n,1992 to 1988
392113,5989,n:n,1992 to 1988
392113,6552,n:n,1992 to 1988
392113,8939,n:n,1992 to 1988
392114,5416,n:n,1992 to 1988
392114,5419,n:n,1992 to 1988
392114,5421,n:n,1992 to 1988
392114,5422,n:n,1992 to 1988
392114,5423,n:n,1992 to 1988
392114,5429,n:n,1992 to 1988
392114,5822,n:n,1992 to 1988
392114,5829,n:n,1992 to 1988
392114,5989,n:n,1992 to 1988
392114,6552,n:n,1992 to 1988
392114,8939,n:n,1992 to 1988
392119,5416,n:n,1992 to 1988
392119,5419,n:n,1992 to 1988
392119,5421,n:n,1992 to 1988
392119,5422,n:n,1992 to 1988
392119,5423,n:n,1992 to 1988
392119,5429,n:n,1992 to 1988
392119,5822,n:n,1992 to 1988
392119,5829,n:n,1992 to 1988
392119,5989,n:n,1992 to 1988
392119,6552,n:n,1992 to 1988
392119,8939,n:n,1992 to 1988
392190,5139,n:n,1992 to 1988
392190,5155,n:n,1992 to 1988
392190,5156,n:n,1992 to 1988
392190,5157,n:n,1992 to 1988
392190,5226,n:n,1992 to 1988
392190,5232,n:n,1992 to 1988
392190,5234,n:n,1992 to 1988
392190,5235,n:n,1992 to 1988
392190,5236,n:n,1992 to 1988
392190,5238,n:n,1992 to 1988
392190,5243,n:n,1992 to 1988
392190,5249,n:n,1992 to 1988
392190,5322,n:n,1992 to 1988
392190,5331,n:n,1992 to 1988
392190,5829,n:n,1992 to 1988
392190,5922,n:n,1992 to 1988
392190,5986,n:n,1992 to 1988
392190,8821,n:n,1992 to 1988
392210,8932,n:1,1992 to 1988
392220,8932,n:1,1992 to 1988
392290,8932,n:1,1992 to 1988
392310,8931,n:1,1992 to 1988
392321,8931,n:1,1992 to 1988
392329,8931,n:1,1992 to 1988
392330,8931,n:1,1992 to 1988
392340,8931,n:1,1992 to 1988
392350,8931,n:1,1992 to 1988
392390,8931,n:1,1992 to 1988
392410,8933,n:1,1992 to 1988
392490,8933,n:1,1992 to 1988
392510,8932,n:1,1992 to 1988
392520,8932,n:1,1992 to 1988
392530,8932,n:1,1992 to 1988
392590,8932,n:1,1992 to 1988
392610,8939,n:1,1992 to 1988
392620,8482,n:1,1992 to 1988
392630,8939,n:1,1992 to 1988
392640,8939,n:1,1992 to 1988
392690,5139,n:n,1992 to 1988
392690,5155,n:n,1992 to 1988
392690,5156,n:n,1992 to 1988
392690,5157,n:n,1992 to 1988
392690,5226,n:n,1992 to 1988
392690,5232,n:n,1992 to 1988
392690,5234,n:n,1992 to 1988
392690,5235,n:n,1992 to 1988
392690,5236,n:n,1992 to 1988
392690,5238,n:n,1992 to 1988
392690,5243,n:n,1992 to 1988
392690,5249,n:n,1992 to 1988
392690,5322,n:n,1992 to 1988
392690,5331,n:n,1992 to 1988
392690,5416,n:n,1992 to 1988
392690,5419,n:n,1992 to 1988
392690,5421,n:n,1992 to 1988
392690,5422,n:n,1992 to 1988
392690,5423,n:n,1992 to 1988
392690,5429,n:n,1992 to 1988
392690,5822,n:n,1992 to 1988
392690,5829,n:n,1992 to 1988
392690,5922,n:n,1992 to 1988
392690,5986,n:n,1992 to 1988
392690,5989,n:n,1992 to 1988
392690,6552,n:n,1992 to 1988
392690,6639,n:n,1992 to 1988
392690,6997,n:n,1992 to 1988
392690,8821,n:n,1992 to 1988
392690,8939,n:n,1992 to 1988
400110,2311,1:1,1992 to 1988
400121,2312,n:1,1992 to 1988
400122,2312,n:1,1992 to 1988
400129,2312,n:1,1992 to 1988
400130,2313,1:1,1992 to 1988
400211,2321,n:1,1992 to 1988
400219,2321,n:1,1992 to 1988
400220,2321,n:1,1992 to 1988
400231,2321,n:1,1992 to 1988
400239,2321,n:1,1992 to 1988
400241,2321,n:1,1992 to 1988
400249,2321,n:1,1992 to 1988
400251,2321,n:1,1992 to 1988
400259,2321,n:1,1992 to 1988
400260,2321,n:1,1992 to 1988
400270,2321,n:1,1992 to 1988
400280,2321,n:1,1992 to 1988
400291,2321,n:1,1992 to 1988
400299,2321,n:1,1992 to 1988
400300,2322,n:1,1992 to 1988
400400,2322,n:1,1992 to 1988
400510,6211,n:1,1992 to 1988
400520,6211,n:1,1992 to 1988
400591,6211,n:1,1992 to 1988
400599,6211,n:1,1992 to 1988
400610,6212,n:1,1992 to 1988
400690,6212,n:1,1992 to 1988
400700,6213,n:1,1992 to 1988
400811,6213,n:1,1992 to 1988
400819,6213,n:1,1992 to 1988
400821,6213,n:1,1992 to 1988
400829,6213,n:1,1992 to 1988
400910,6214,n:1,1992 to 1988
400920,6214,n:1,1992 to 1988
400930,6214,n:1,1992 to 1988
400940,6214,n:1,1992 to 1988
400950,6214,n:1,1992 to 1988
401010,6292,n:1,1992 to 1988
401091,6292,n:1,1992 to 1988
401099,6292,n:1,1992 to 1988
401110,6251,1:1,1992 to 1988
401120,6252,1:1,1992 to 1988
401130,6253,1:1,1992 to 1988
401140,6254,n:1,1992 to 1988
401150,6254,n:1,1992 to 1988
401191,6255,n:1,1992 to 1988
401199,6255,n:1,1992 to 1988
401210,6259,n:1,1992 to 1988
401220,6259,n:1,1992 to 1988
401290,6259,n:1,1992 to 1988
401310,6259,n:1,1992 to 1988
401320,6259,n:1,1992 to 1988
401390,6259,n:1,1992 to 1988
401410,6291,n:1,1992 to 1988
401490,6291,n:1,1992 to 1988
401511,8482,n:n,1992 to 1988
401511,8722,n:n,1992 to 1988
401519,8482,n:1,1992 to 1988
401590,8482,n:1,1992 to 1988
401610,6299,n:1,1992 to 1988
401691,6299,n:1,1992 to 1988
401692,6299,n:1,1992 to 1988
401693,6299,n:1,1992 to 1988
401694,6299,n:1,1992 to 1988
401695,6299,n:1,1992 to 1988
401699,6299,n:1,1992 to 1988
401700,6299,n:1,1992 to 1988
410110,2111,n:n,1992 to 1988
410110,2112,n:n,1992 to 1988
410110,6113,n:n,1992 to 1988
410110,6114,n:n,1992 to 1988
410121,2111,n:n,1992 to 1988
410121,2112,n:n,1992 to 1988
410121,6113,n:n,1992 to 1988
410121,6114,n:n,1992 to 1988
410122,2111,n:n,1992 to 1988
410122,6114,n:n,1992 to 1988
410129,2111,n:n,1992 to 1988
410129,6114,n:n,1992 to 1988
410130,2111,n:n,1992 to 1988
410130,2112,n:n,1992 to 1988
410130,6113,n:n,1992 to 1988
410130,6114,n:n,1992 to 1988
410140,2111,n:n,1992 to 1988
410140,2112,n:n,1992 to 1988
410140,6113,n:n,1992 to 1988
410140,6114,n:n,1992 to 1988
410210,2116,1:1,1992 to 1988
410221,2117,n:1,1992 to 1988
410229,2117,n:1,1992 to 1988
410310,2114,n:n,1992 to 1988
410310,2119,n:n,1992 to 1988
410310,2122,n:n,1992 to 1988
410310,2123,n:n,1992 to 1988
410320,2114,n:n,1992 to 1988
410320,2119,n:n,1992 to 1988
410320,2122,n:n,1992 to 1988
410320,2123,n:n,1992 to 1988
410390,2114,n:n,1992 to 1988
410390,2119,n:n,1992 to 1988
410390,2122,n:n,1992 to 1988
410390,2123,n:n,1992 to 1988
410410,2111,n:n,1992 to 1988
410410,2112,n:n,1992 to 1988
410410,6113,n:n,1992 to 1988
410410,6114,n:n,1992 to 1988
410421,2111,n:n,1992 to 1988
410421,2112,n:n,1992 to 1988
410421,6113,n:n,1992 to 1988
410421,6114,n:n,1992 to 1988
410422,2111,n:n,1992 to 1988
410422,2112,n:n,1992 to 1988
410422,6113,n:n,1992 to 1988
410422,6114,n:n,1992 to 1988
410429,2111,n:n,1992 to 1988
410429,2112,n:n,1992 to 1988
410429,6113,n:n,1992 to 1988
410429,6114,n:n,1992 to 1988
410431,6113,n:n,1992 to 1988
410431,6114,n:n,1992 to 1988
410439,6113,n:n,1992 to 1988
410439,6114,n:n,1992 to 1988
410511,2117,n:n,1992 to 1988
410511,6115,n:n,1992 to 1988
410512,2117,n:n,1992 to 1988
410512,6115,n:n,1992 to 1988
410519,6115,n:1,1992 to 1988
410520,6115,n:1,1992 to 1988
410611,2114,n:n,1992 to 1988
410611,2119,n:n,1992 to 1988
410611,2122,n:n,1992 to 1988
410611,2123,n:n,1992 to 1988
410611,6116,n:n,1992 to 1988
410612,2114,n:n,1992 to 1988
410612,2119,n:n,1992 to 1988
410612,2122,n:n,1992 to 1988
410612,2123,n:n,1992 to 1988
410612,6116,n:n,1992 to 1988
410619,6116,n:1,1992 to 1988
410620,6116,n:1,1992 to 1988
410710,2114,n:n,1992 to 1988
410710,2119,n:n,1992 to 1988
410710,2122,n:n,1992 to 1988
410710,2123,n:n,1992 to 1988
410710,6117,n:n,1992 to 1988
410721,2114,n:n,1992 to 1988
410721,2119,n:n,1992 to 1988
410721,2122,n:n,1992 to 1988
410721,2123,n:n,1992 to 1988
410721,6117,n:n,1992 to 1988
410729,2114,n:n,1992 to 1988
410729,2119,n:n,1992 to 1988
410729,2122,n:n,1992 to 1988
410729,2123,n:n,1992 to 1988
410729,6117,n:n,1992 to 1988
410790,2114,n:n,1992 to 1988
410790,2119,n:n,1992 to 1988
410790,2122,n:n,1992 to 1988
410790,2123,n:n,1992 to 1988
410790,6117,n:n,1992 to 1988
410800,6118,n:1,1992 to 1988
410900,6118,n:1,1992 to 1988
411000,2119,n:1,1992 to 1988
411100,6112,1:1,1992 to 1988
420100,6122,1:1,1992 to 1988
420211,8312,n:1,1992 to 1988
420212,8312,n:1,1992 to 1988
420219,8312,n:1,1992 to 1988
420221,8311,n:1,1992 to 1988
420222,8311,n:1,1992 to 1988
420229,8311,n:1,1992 to 1988
420231,8319,n:1,1992 to 1988
420232,8319,n:1,1992 to 1988
420239,8319,n:1,1992 to 1988
420291,8319,n:1,1992 to 1988
420292,8319,n:1,1992 to 1988
420299,8319,n:1,1992 to 1988
420310,8481,n:1,1992 to 1988
420321,8947,n:1,1992 to 1988
420329,8481,n:1,1992 to 1988
420330,8481,n:1,1992 to 1988
420340,8481,n:1,1992 to 1988
420400,6121,n:n,1992 to 1988
420400,6129,n:n,1992 to 1988
420500,6121,n:n,1992 to 1988
420500,6129,n:n,1992 to 1988
420610,8999,n:1,1992 to 1988
420690,8999,n:1,1992 to 1988
430110,2121,1:1,1992 to 1988
430120,2114,n:n,1992 to 1988
430120,2119,n:n,1992 to 1988
430120,2122,n:n,1992 to 1988
430120,2123,n:n,1992 to 1988
430130,2122,n:1,1992 to 1988
430140,2114,n:n,1992 to 1988
430140,2119,n:n,1992 to 1988
430140,2122,n:n,1992 to 1988
430140,2123,n:n,1992 to 1988
430150,2114,n:n,1992 to 1988
430150,2119,n:n,1992 to 1988
430150,2122,n:n,1992 to 1988
430150,2123,n:n,1992 to 1988
430160,2122,n:1,1992 to 1988
430170,2122,n:1,1992 to 1988
430180,2114,n:n,1992 to 1988
430180,2119,n:n,1992 to 1988
430180,2122,n:n,1992 to 1988
430180,2123,n:n,1992 to 1988
430190,2114,n:n,1992 to 1988
430190,2119,n:n,1992 to 1988
430190,2122,n:n,1992 to 1988
430190,2123,n:n,1992 to 1988
430211,6131,n:1,1992 to 1988
430212,6131,n:1,1992 to 1988
430213,6131,n:1,1992 to 1988
430219,6131,n:1,1992 to 1988
430220,6132,1:1,1992 to 1988
430230,6133,1:1,1992 to 1988
430310,8483,n:1,1992 to 1988
430390,8483,n:1,1992 to 1988
430400,8483,n:1,1992 to 1988
440110,2450,n:1,1992 to 1988
440121,2461,n:1,1992 to 1988
440122,2461,n:1,1992 to 1988
440130,2462,1:1,1992 to 1988
440200,2450,n:1,1992 to 1988
440310,2473,1:1,1992 to 1988
440320,2474,1:1,1992 to 1988
440331,2475,n:1,1992 to 1988
440332,2475,n:1,1992 to 1988
440333,2475,n:1,1992 to 1988
440334,2475,n:1,1992 to 1988
440335,2475,n:1,1992 to 1988
440391,2475,n:1,1992 to 1988
440392,2475,n:1,1992 to 1988
440399,2475,n:1,1992 to 1988
440410,6349,n:1,1992 to 1988
440420,6349,n:1,1992 to 1988
440500,6349,n:1,1992 to 1988
440610,2481,n:1,1992 to 1988
440690,2481,n:1,1992 to 1988
440710,2482,1:1,1992 to 1988
440721,2484,n:1,1992 to 1988
440722,2484,n:1,1992 to 1988
440723,2484,n:1,1992 to 1988
440791,2484,n:1,1992 to 1988
440792,2484,n:1,1992 to 1988
440799,2484,n:1,1992 to 1988
440810,6341,n:1,1992 to 1988
440820,6341,n:1,1992 to 1988
440890,6341,n:1,1992 to 1988
440910,2483,1:1,1992 to 1988
440920,2485,1:1,1992 to 1988
441010,6342,n:1,1992 to 1988
441090,6342,n:1,1992 to 1988
441111,6345,n:1,1992 to 1988
441119,6345,n:1,1992 to 1988
441121,6345,n:1,1992 to 1988
441129,6345,n:1,1992 to 1988
441131,6345,n:1,1992 to 1988
441139,6345,n:1,1992 to 1988
441191,6345,n:1,1992 to 1988
441199,6345,n:1,1992 to 1988
441211,6341,n:n,1992 to 1988
441211,6343,n:n,1992 to 1988
441211,6344,n:n,1992 to 1988
441212,6341,n:n,1992 to 1988
441212,6343,n:n,1992 to 1988
441212,6344,n:n,1992 to 1988
441219,6341,n:n,1992 to 1988
441219,6343,n:n,1992 to 1988
441219,6344,n:n,1992 to 1988
441221,6341,n:n,1992 to 1988
441221,6343,n:n,1992 to 1988
441221,6344,n:n,1992 to 1988
441229,6341,n:n,1992 to 1988
441229,6343,n:n,1992 to 1988
441229,6344,n:n,1992 to 1988
441291,6341,n:n,1992 to 1988
441291,6343,n:n,1992 to 1988
441291,6344,n:n,1992 to 1988
441299,6341,n:n,1992 to 1988
441299,6343,n:n,1992 to 1988
441299,6344,n:n,1992 to 1988
441300,6342,n:1,1992 to 1988
441400,6354,n:1,1992 to 1988
441510,6351,n:1,1992 to 1988
441520,6351,n:1,1992 to 1988
441600,6352,1:1,1992 to 1988
441700,6359,n:1,1992 to 1988
441810,6353,n:1,1992 to 1988
441820,6353,n:1,1992 to 1988
441830,6353,n:1,1992 to 1988
441840,6353,n:1,1992 to 1988
441850,6353,n:1,1992 to 1988
441890,6353,n:1,1992 to 1988
441900,6354,n:1,1992 to 1988
442010,6354,n:1,1992 to 1988
442090,6354,n:1,1992 to 1988
442110,6359,n:1,1992 to 1988
442190,6351,n:n,1992 to 1988
442190,6359,n:n,1992 to 1988
450110,2440,n:1,1992 to 1988
450190,2440,n:1,1992 to 1988
450200,2440,n:1,1992 to 1988
450310,6331,n:1,1992 to 1988
450390,6331,n:1,1992 to 1988
450410,6332,n:1,1992 to 1988
450490,6332,n:1,1992 to 1988
460110,8997,n:1,1992 to 1988
460120,8997,n:1,1992 to 1988
460191,8997,n:1,1992 to 1988
460199,8997,n:1,1992 to 1988
460210,8997,n:1,1992 to 1988
460290,8997,n:1,1992 to 1988
470100,2512,1:1,1992 to 1988
470200,2513,1:1,1992 to 1988
470311,2514,n:1,1992 to 1988
470319,2514,n:1,1992 to 1988
470321,2515,n:1,1992 to 1988
470329,2515,n:1,1992 to 1988
470411,2516,n:1,1992 to 1988
470419,2516,n:1,1992 to 1988
470421,2516,n:1,1992 to 1988
470429,2516,n:1,1992 to 1988
470500,2519,n:1,1992 to 1988
470610,2519,n:1,1992 to 1988
470691,2519,n:1,1992 to 1988
470692,2519,n:1,1992 to 1988
470693,2519,n:1,1992 to 1988
470710,2511,n:1,1992 to 1988
470720,2511,n:1,1992 to 1988
470730,2511,n:1,1992 to 1988
470790,2511,n:1,1992 to 1988
480100,6411,n:n,1992 to 1988
480100,6412,n:n,1992 to 1988
480100,6415,n:n,1992 to 1988
480100,6424,n:n,1992 to 1988
480210,6412,n:n,1992 to 1988
480210,6415,n:n,1992 to 1988
480220,6412,n:n,1992 to 1988
480220,6415,n:n,1992 to 1988
480220,6424,n:n,1992 to 1988
480230,6411,n:n,1992 to 1988
480230,6412,n:n,1992 to 1988
480230,6415,n:n,1992 to 1988
480230,6424,n:n,1992 to 1988
480240,6412,n:n,1992 to 1988
480240,6415,n:n,1992 to 1988
480240,6424,n:n,1992 to 1988
480251,6411,n:n,1992 to 1988
480251,6412,n:n,1992 to 1988
480251,6415,n:n,1992 to 1988
480251,6424,n:n,1992 to 1988
480252,6411,n:n,1992 to 1988
480252,6412,n:n,1992 to 1988
480252,6415,n:n,1992 to 1988
480252,6424,n:n,1992 to 1988
480253,6411,n:n,1992 to 1988
480253,6412,n:n,1992 to 1988
480253,6415,n:n,1992 to 1988
480253,6424,n:n,1992 to 1988
480260,6411,n:n,1992 to 1988
480260,6412,n:n,1992 to 1988
480260,6415,n:n,1992 to 1988
480260,6424,n:n,1992 to 1988
480300,6416,n:1,1992 to 1988
480411,6414,n:n,1992 to 1988
480411,6415,n:n,1992 to 1988
480411,6416,n:n,1992 to 1988
480411,6419,n:n,1992 to 1988
480411,6424,n:n,1992 to 1988
480411,6429,n:n,1992 to 1988
480411,6591,n:n,1992 to 1988
480419,6414,n:n,1992 to 1988
480419,6415,n:n,1992 to 1988
480419,6416,n:n,1992 to 1988
480419,6419,n:n,1992 to 1988
480419,6424,n:n,1992 to 1988
480419,6429,n:n,1992 to 1988
480419,6591,n:n,1992 to 1988
480421,6414,n:n,1992 to 1988
480421,6415,n:n,1992 to 1988
480421,6416,n:n,1992 to 1988
480421,6419,n:n,1992 to 1988
480421,6424,n:n,1992 to 1988
480421,6429,n:n,1992 to 1988
480421,6591,n:n,1992 to 1988
480429,6414,n:n,1992 to 1988
480429,6415,n:n,1992 to 1988
480429,6416,n:n,1992 to 1988
480429,6419,n:n,1992 to 1988
480429,6424,n:n,1992 to 1988
480429,6429,n:n,1992 to 1988
480429,6591,n:n,1992 to 1988
480431,6414,n:n,1992 to 1988
480431,6415,n:n,1992 to 1988
480431,6416,n:n,1992 to 1988
480431,6419,n:n,1992 to 1988
480431,6424,n:n,1992 to 1988
