code.after,code.before,Relationship,adjustment
720430,77812,n:n,1992 to 1988
720430,77889,n:n,1992 to 1988
720441,28232,1:1,1992 to 1988
720449,28239,1:n,1992 to 1988
720449,77649,n:n,1992 to 1988
720449,77812,n:n,1992 to 1988
720449,77889,n:n,1992 to 1988
720450,28233,1:1,1992 to 1988
720510,67131,1:1,1992 to 1988
720521,67132,n:1,1992 to 1988
720529,67132,n:1,1992 to 1988
720610,67241,1:1,1992 to 1988
720690,67245,1:1,1992 to 1988
720711,67261,1:1,1992 to 1988
720712,67262,1:1,1992 to 1988
720719,67269,1:1,1992 to 1988
720720,6727,1:1,1992 to 1988
720811,67311,n:n,1992 to 1988
720811,67312,n:n,1992 to 1988
720811,67321,n:n,1992 to 1988
720811,67322,n:n,1992 to 1988
720812,67311,n:n,1992 to 1988
720812,67312,n:n,1992 to 1988
720812,67321,n:n,1992 to 1988
720812,67322,n:n,1992 to 1988
720813,67311,n:n,1992 to 1988
720813,67312,n:n,1992 to 1988
720813,67321,n:n,1992 to 1988
720813,67322,n:n,1992 to 1988
720814,67311,n:n,1992 to 1988
720814,67312,n:n,1992 to 1988
720814,67321,n:n,1992 to 1988
720814,67322,n:n,1992 to 1988
720821,67311,n:n,1992 to 1988
720821,67312,n:n,1992 to 1988
720821,67321,n:n,1992 to 1988
720821,67322,n:n,1992 to 1988
720822,67311,n:n,1992 to 1988
720822,67312,n:n,1992 to 1988
720822,67321,n:n,1992 to 1988
720822,67322,n:n,1992 to 1988
720823,67311,n:n,1992 to 1988
720823,67312,n:n,1992 to 1988
720823,67321,n:n,1992 to 1988
720823,67322,n:n,1992 to 1988
720824,67311,n:n,1992 to 1988
720824,67312,n:n,1992 to 1988
720824,67321,n:n,1992 to 1988
720824,67322,n:n,1992 to 1988
720831,67313,n:n,1992 to 1988
720831,67314,n:n,1992 to 1988
720831,67315,n:n,1992 to 1988
720831,67323,n:n,1992 to 1988
720831,67324,n:n,1992 to 1988
720831,67325,n:n,1992 to 1988
720832,67313,n:n,1992 to 1988
720832,67314,n:n,1992 to 1988
720832,67315,n:n,1992 to 1988
720832,67323,n:n,1992 to 1988
720832,67324,n:n,1992 to 1988
720832,67325,n:n,1992 to 1988
720833,67313,n:n,1992 to 1988
720833,67314,n:n,1992 to 1988
720833,67315,n:n,1992 to 1988
720833,67323,n:n,1992 to 1988
720833,67324,n:n,1992 to 1988
720833,67325,n:n,1992 to 1988
720834,67313,n:n,1992 to 1988
720834,67314,n:n,1992 to 1988
720834,67315,n:n,1992 to 1988
720834,67323,n:n,1992 to 1988
720834,67324,n:n,1992 to 1988
720834,67325,n:n,1992 to 1988
720835,67313,n:n,1992 to 1988
720835,67314,n:n,1992 to 1988
720835,67315,n:n,1992 to 1988
720835,67323,n:n,1992 to 1988
720835,67324,n:n,1992 to 1988
720835,67325,n:n,1992 to 1988
720841,67313,n:n,1992 to 1988
720841,67314,n:n,1992 to 1988
720841,67315,n:n,1992 to 1988
720841,67323,n:n,1992 to 1988
720841,67324,n:n,1992 to 1988
720841,67325,n:n,1992 to 1988
720842,67313,n:n,1992 to 1988
720842,67314,n:n,1992 to 1988
720842,67315,n:n,1992 to 1988
720842,67323,n:n,1992 to 1988
720842,67324,n:n,1992 to 1988
720842,67325,n:n,1992 to 1988
720843,67313,n:n,1992 to 1988
720843,67314,n:n,1992 to 1988
720843,67315,n:n,1992 to 1988
720843,67323,n:n,1992 to 1988
720843,67324,n:n,1992 to 1988
720843,67325,n:n,1992 to 1988
720844,67313,n:n,1992 to 1988
720844,67314,n:n,1992 to 1988
720844,67315,n:n,1992 to 1988
720844,67323,n:n,1992 to 1988
720844,67324,n:n,1992 to 1988
720844,67325,n:n,1992 to 1988
720845,67313,n:n,1992 to 1988
720845,67314,n:n,1992 to 1988
720845,67315,n:n,1992 to 1988
720845,67323,n:n,1992 to 1988
720845,67324,n:n,1992 to 1988
720845,67325,n:n,1992 to 1988
720890,67351,1:1,1992 to 1988
720911,67331,n:n,1992 to 1988
720911,67332,n:n,1992 to 1988
720911,67333,n:n,1992 to 1988
720911,67334,n:n,1992 to 1988
720911,67341,n:n,1992 to 1988
720911,67342,n:n,1992 to 1988
720911,67343,n:n,1992 to 1988
720911,67344,n:n,1992 to 1988
720912,67331,n:n,1992 to 1988
720912,67332,n:n,1992 to 1988
720912,67333,n:n,1992 to 1988
720912,67334,n:n,1992 to 1988
720912,67341,n:n,1992 to 1988
720912,67342,n:n,1992 to 1988
720912,67343,n:n,1992 to 1988
720912,67344,n:n,1992 to 1988
720913,67331,n:n,1992 to 1988
720913,67332,n:n,1992 to 1988
720913,67333,n:n,1992 to 1988
720913,67334,n:n,1992 to 1988
720913,67341,n:n,1992 to 1988
720913,67342,n:n,1992 to 1988
720913,67343,n:n,1992 to 1988
720913,67344,n:n,1992 to 1988
720914,67331,n:n,1992 to 1988
720914,67332,n:n,1992 to 1988
720914,67333,n:n,1992 to 1988
720914,67334,n:n,1992 to 1988
720914,67341,n:n,1992 to 1988
720914,67342,n:n,1992 to 1988
720914,67343,n:n,1992 to 1988
720914,67344,n:n,1992 to 1988
720921,67331,n:n,1992 to 1988
720921,67332,n:n,1992 to 1988
720921,67333,n:n,1992 to 1988
720921,67334,n:n,1992 to 1988
720921,67341,n:n,1992 to 1988
720921,67342,n:n,1992 to 1988
720921,67343,n:n,1992 to 1988
720921,67344,n:n,1992 to 1988
720922,67331,n:n,1992 to 1988
720922,67332,n:n,1992 to 1988
720922,67333,n:n,1992 to 1988
720922,67334,n:n,1992 to 1988
720922,67341,n:n,1992 to 1988
720922,67342,n:n,1992 to 1988
720922,67343,n:n,1992 to 1988
720922,67344,n:n,1992 to 1988
720923,67331,n:n,1992 to 1988
720923,67332,n:n,1992 to 1988
720923,67333,n:n,1992 to 1988
720923,67334,n:n,1992 to 1988
720923,67341,n:n,1992 to 1988
720923,67342,n:n,1992 to 1988
720923,67343,n:n,1992 to 1988
720923,67344,n:n,1992 to 1988
720924,67331,n:n,1992 to 1988
720924,67332,n:n,1992 to 1988
720924,67333,n:n,1992 to 1988
720924,67334,n:n,1992 to 1988
720924,67341,n:n,1992 to 1988
720924,67342,n:n,1992 to 1988
720924,67343,n:n,1992 to 1988
720924,67344,n:n,1992 to 1988
720931,67335,n:n,1992 to 1988
720931,67336,n:n,1992 to 1988
720931,67337,n:n,1992 to 1988
720931,67338,n:n,1992 to 1988
720931,67345,n:n,1992 to 1988
720931,67346,n:n,1992 to 1988
720931,67347,n:n,1992 to 1988
720931,67348,n:n,1992 to 1988
720932,67335,n:n,1992 to 1988
720932,67336,n:n,1992 to 1988
720932,67337,n:n,1992 to 1988
720932,67338,n:n,1992 to 1988
720932,67345,n:n,1992 to 1988
720932,67346,n:n,1992 to 1988
720932,67347,n:n,1992 to 1988
720932,67348,n:n,1992 to 1988
720933,67335,n:n,1992 to 1988
720933,67336,n:n,1992 to 1988
720933,67337,n:n,1992 to 1988
720933,67338,n:n,1992 to 1988
720933,67345,n:n,1992 to 1988
720933,67346,n:n,1992 to 1988
720933,67347,n:n,1992 to 1988
720933,67348,n:n,1992 to 1988
720934,67335,n:n,1992 to 1988
720934,67336,n:n,1992 to 1988
720934,67337,n:n,1992 to 1988
720934,67338,n:n,1992 to 1988
720934,67345,n:n,1992 to 1988
720934,67346,n:n,1992 to 1988
720934,67347,n:n,1992 to 1988
720934,67348,n:n,1992 to 1988
720941,67335,n:n,1992 to 1988
720941,67336,n:n,1992 to 1988
720941,67337,n:n,1992 to 1988
720941,67338,n:n,1992 to 1988
720941,67345,n:n,1992 to 1988
720941,67346,n:n,1992 to 1988
720941,67347,n:n,1992 to 1988
720941,67348,n:n,1992 to 1988
720942,67335,n:n,1992 to 1988
720942,67336,n:n,1992 to 1988
720942,67337,n:n,1992 to 1988
720942,67338,n:n,1992 to 1988
720942,67345,n:n,1992 to 1988
720942,67346,n:n,1992 to 1988
720942,67347,n:n,1992 to 1988
720942,67348,n:n,1992 to 1988
720943,67335,n:n,1992 to 1988
720943,67336,n:n,1992 to 1988
720943,67337,n:n,1992 to 1988
720943,67338,n:n,1992 to 1988
720943,67345,n:n,1992 to 1988
720943,67346,n:n,1992 to 1988
720943,67347,n:n,1992 to 1988
720943,67348,n:n,1992 to 1988
720944,67335,n:n,1992 to 1988
720944,67336,n:n,1992 to 1988
720944,67337,n:n,1992 to 1988
720944,67338,n:n,1992 to 1988
720944,67345,n:n,1992 to 1988
720944,67346,n:n,1992 to 1988
720944,67347,n:n,1992 to 1988
720944,67348,n:n,1992 to 1988
720990,67352,1:1,1992 to 1988
721011,67421,n:1,1992 to 1988
721012,67421,n:1,1992 to 1988
721020,67441,1:1,1992 to 1988
721031,67411,n:1,1992 to 1988
721039,67411,n:1,1992 to 1988
721041,67413,n:1,1992 to 1988
721049,67413,n:1,1992 to 1988
721050,67442,1:1,1992 to 1988
721060,67443,1:1,1992 to 1988
721070,67431,1:1,1992 to 1988
721090,67444,1:1,1992 to 1988
721111,67316,n:n,1992 to 1988
721111,67317,n:n,1992 to 1988
721111,67326,n:n,1992 to 1988
721111,67327,n:n,1992 to 1988
721112,67316,n:n,1992 to 1988
721112,67317,n:n,1992 to 1988
721112,67326,n:n,1992 to 1988
721112,67327,n:n,1992 to 1988
721119,67319,n:n,1992 to 1988
721119,67329,n:n,1992 to 1988
721121,67316,n:n,1992 to 1988
721121,67317,n:n,1992 to 1988
721121,67326,n:n,1992 to 1988
721121,67327,n:n,1992 to 1988
721122,67316,n:n,1992 to 1988
721122,67317,n:n,1992 to 1988
721122,67326,n:n,1992 to 1988
721122,67327,n:n,1992 to 1988
721129,67319,n:n,1992 to 1988
721129,67329,n:n,1992 to 1988
721129,67339,n:n,1992 to 1988
721129,67349,n:n,1992 to 1988
721130,67339,n:n,1992 to 1988
721130,67349,n:n,1992 to 1988
721141,67339,n:n,1992 to 1988
721141,67349,n:n,1992 to 1988
721149,67339,n:n,1992 to 1988
721149,67349,n:n,1992 to 1988
721190,67353,1:1,1992 to 1988
721210,67422,1:1,1992 to 1988
721221,67412,n:1,1992 to 1988
721229,67412,n:1,1992 to 1988
721230,67414,1:1,1992 to 1988
721240,67432,1:1,1992 to 1988
721250,67451,1:1,1992 to 1988
721260,67452,1:1,1992 to 1988
721310,67611,n:1,1992 to 1988
721320,67612,n:1,1992 to 1988
721331,67613,n:n,1992 to 1988
721331,67614,n:n,1992 to 1988
721331,67619,n:n,1992 to 1988
721331,67683,n:n,1992 to 1988
721331,67688,n:n,1992 to 1988
721339,67613,n:n,1992 to 1988
721339,67614,n:n,1992 to 1988
721339,67619,n:n,1992 to 1988
721339,67683,n:n,1992 to 1988
721339,67688,n:n,1992 to 1988
721341,67613,n:n,1992 to 1988
721341,67614,n:n,1992 to 1988
721341,67619,n:n,1992 to 1988
721341,67683,n:n,1992 to 1988
721341,67688,n:n,1992 to 1988
721349,67613,n:n,1992 to 1988
721349,67614,n:n,1992 to 1988
721349,67619,n:n,1992 to 1988
721349,67683,n:n,1992 to 1988
721349,67688,n:n,1992 to 1988
721350,67613,n:n,1992 to 1988
721350,67614,n:n,1992 to 1988
721350,67619,n:n,1992 to 1988
721350,67683,n:n,1992 to 1988
721350,67688,n:n,1992 to 1988
721410,67643,n:n,1992 to 1988
721410,67685,n:n,1992 to 1988
721420,67621,n:n,1992 to 1988
721420,67683,n:n,1992 to 1988
721430,67622,n:n,1992 to 1988
721430,67683,n:n,1992 to 1988
721440,67623,n:n,1992 to 1988
721440,67624,n:n,1992 to 1988
721440,67629,n:n,1992 to 1988
721440,67683,n:n,1992 to 1988
721450,67623,n:n,1992 to 1988
721450,67624,n:n,1992 to 1988
721450,67629,n:n,1992 to 1988
721450,67683,n:n,1992 to 1988
721460,67623,n:n,1992 to 1988
721460,67624,n:n,1992 to 1988
721460,67629,n:n,1992 to 1988
721460,67683,n:n,1992 to 1988
721510,67631,n:n,1992 to 1988
721510,67684,n:n,1992 to 1988
721520,67632,n:n,1992 to 1988
721520,67633,n:n,1992 to 1988
721520,67684,n:n,1992 to 1988
721530,67632,n:n,1992 to 1988
721530,67633,n:n,1992 to 1988
721530,67684,n:n,1992 to 1988
721540,67632,n:n,1992 to 1988
721540,67633,n:n,1992 to 1988
721540,67684,n:n,1992 to 1988
721590,67644,n:n,1992 to 1988
721590,67685,n:n,1992 to 1988
721610,67681,n:1,1992 to 1988
721621,67681,n:1,1992 to 1988
721622,67681,n:1,1992 to 1988
721631,67682,n:1,1992 to 1988
721632,67682,n:1,1992 to 1988
721633,67682,n:1,1992 to 1988
721640,67682,n:1,1992 to 1988
721650,67611,n:n,1992 to 1988
721650,67612,n:n,1992 to 1988
721650,67613,n:n,1992 to 1988
721650,67614,n:n,1992 to 1988
721650,67619,n:n,1992 to 1988
721650,67621,n:n,1992 to 1988
721650,67622,n:n,1992 to 1988
721650,67623,n:n,1992 to 1988
721650,67624,n:n,1992 to 1988
721650,67629,n:n,1992 to 1988
721650,67683,n:n,1992 to 1988
721650,67688,n:n,1992 to 1988
721660,67631,n:n,1992 to 1988
721660,67632,n:n,1992 to 1988
721660,67633,n:n,1992 to 1988
721660,67684,n:n,1992 to 1988
721690,67643,n:n,1992 to 1988
721690,67644,n:n,1992 to 1988
721690,67685,n:n,1992 to 1988
721711,67811,n:n,1992 to 1988
721711,67812,n:n,1992 to 1988
721711,67813,n:n,1992 to 1988
721712,67811,n:n,1992 to 1988
721712,67812,n:n,1992 to 1988
721712,67813,n:n,1992 to 1988
721713,67811,n:n,1992 to 1988
721713,67812,n:n,1992 to 1988
721713,67813,n:n,1992 to 1988
721719,67811,n:n,1992 to 1988
721719,67812,n:n,1992 to 1988
721719,67813,n:n,1992 to 1988
721721,67811,n:n,1992 to 1988
721721,67812,n:n,1992 to 1988
721721,67813,n:n,1992 to 1988
721722,67811,n:n,1992 to 1988
721722,67812,n:n,1992 to 1988
721722,67813,n:n,1992 to 1988
721723,67811,n:n,1992 to 1988
721723,67812,n:n,1992 to 1988
721723,67813,n:n,1992 to 1988
721729,67811,n:n,1992 to 1988
721729,67812,n:n,1992 to 1988
721729,67813,n:n,1992 to 1988
721731,67811,n:n,1992 to 1988
721731,67812,n:n,1992 to 1988
721731,67813,n:n,1992 to 1988
721732,67811,n:n,1992 to 1988
721732,67812,n:n,1992 to 1988
721732,67813,n:n,1992 to 1988
721733,67811,n:n,1992 to 1988
721733,67812,n:n,1992 to 1988
721733,67813,n:n,1992 to 1988
721739,67811,n:n,1992 to 1988
721739,67812,n:n,1992 to 1988
721739,67813,n:n,1992 to 1988
721810,67247,1:1,1992 to 1988
721890,67281,1:1,1992 to 1988
721911,67531,n:1,1992 to 1988
721912,67531,n:1,1992 to 1988
721913,67532,1:1,1992 to 1988
721914,67533,1:1,1992 to 1988
721921,67534,n:1,1992 to 1988
721922,67534,n:1,1992 to 1988
721923,67535,1:1,1992 to 1988
721924,67536,1:1,1992 to 1988
721931,67551,1:1,1992 to 1988
721932,67552,1:1,1992 to 1988
721933,67553,1:1,1992 to 1988
721934,67554,1:1,1992 to 1988
721935,67555,1:1,1992 to 1988
721990,67571,1:1,1992 to 1988
722011,67537,1:1,1992 to 1988
722012,67538,1:1,1992 to 1988
722020,67556,1:1,1992 to 1988
722090,67572,1:1,1992 to 1988
722100,67615,n:n,1992 to 1988
722100,67687,n:n,1992 to 1988
722210,67625,n:n,1992 to 1988
722210,67687,n:n,1992 to 1988
722220,67634,n:n,1992 to 1988
722220,67687,n:n,1992 to 1988
722230,67645,n:n,1992 to 1988
722230,67687,n:n,1992 to 1988
722240,67615,n:n,1992 to 1988
722240,67625,n:n,1992 to 1988
722240,67634,n:n,1992 to 1988
722240,67645,n:n,1992 to 1988
722240,67687,n:n,1992 to 1988
722300,67821,1:1,1992 to 1988
722410,67249,1:1,1992 to 1988
722490,67282,1:1,1992 to 1988
722510,67511,1:1,1992 to 1988
722520,67521,n:n,1992 to 1988
722520,67541,n:n,1992 to 1988
722520,67542,n:n,1992 to 1988
722520,67561,n:n,1992 to 1988
722520,67573,n:n,1992 to 1988
722530,67521,n:n,1992 to 1988
722530,67541,n:n,1992 to 1988
722540,67521,n:n,1992 to 1988
722540,67542,n:n,1992 to 1988
722550,67521,n:n,1992 to 1988
722550,67561,n:n,1992 to 1988
722590,67521,n:n,1992 to 1988
722590,67573,n:n,1992 to 1988
722610,67512,1:1,1992 to 1988
722620,67522,1:1,1992 to 1988
722691,67543,1:1,1992 to 1988
722692,67562,1:1,1992 to 1988
722699,67574,1:1,1992 to 1988
722710,67617,n:n,1992 to 1988
722710,67688,n:n,1992 to 1988
722720,67613,n:n,1992 to 1988
722720,67614,n:n,1992 to 1988
722720,67619,n:n,1992 to 1988
722720,67683,n:n,1992 to 1988
722720,67688,n:n,1992 to 1988
722790,67613,n:n,1992 to 1988
722790,67614,n:n,1992 to 1988
722790,67619,n:n,1992 to 1988
722790,67683,n:n,1992 to 1988
722790,67688,n:n,1992 to 1988
722810,67641,n:n,1992 to 1988
722810,67688,n:n,1992 to 1988
722820,67629,n:n,1992 to 1988
722820,67639,n:n,1992 to 1988
722820,67642,n:n,1992 to 1988
722820,67646,n:n,1992 to 1988
722820,67647,n:n,1992 to 1988
722820,67688,n:n,1992 to 1988
722830,67623,n:n,1992 to 1988
722830,67624,n:n,1992 to 1988
722830,67629,n:n,1992 to 1988
722830,67639,n:n,1992 to 1988
722830,67642,n:n,1992 to 1988
722830,67646,n:n,1992 to 1988
722830,67647,n:n,1992 to 1988
722830,67683,n:n,1992 to 1988
722830,67688,n:n,1992 to 1988
722840,67629,n:n,1992 to 1988
722840,67639,n:n,1992 to 1988
722840,67642,n:n,1992 to 1988
722840,67646,n:n,1992 to 1988
722840,67647,n:n,1992 to 1988
722840,67688,n:n,1992 to 1988
722850,67629,n:n,1992 to 1988
722850,67639,n:n,1992 to 1988
722850,67642,n:n,1992 to 1988
722850,67646,n:n,1992 to 1988
722850,67647,n:n,1992 to 1988
722850,67688,n:n,1992 to 1988
722860,67629,n:n,1992 to 1988
722860,67639,n:n,1992 to 1988
722860,67642,n:n,1992 to 1988
722860,67646,n:n,1992 to 1988
722860,67647,n:n,1992 to 1988
722860,67688,n:n,1992 to 1988
722870,67613,n:n,1992 to 1988
722870,67614,n:n,1992 to 1988
722870,67617,n:n,1992 to 1988
722870,67619,n:n,1992 to 1988
722870,67623,n:n,1992 to 1988
722870,67624,n:n,1992 to 1988
722870,67629,n:n,1992 to 1988
722870,67639,n:n,1992 to 1988
722870,67641,n:n,1992 to 1988
722870,67642,n:n,1992 to 1988
722870,67646,n:n,1992 to 1988
722870,67647,n:n,1992 to 1988
722870,67683,n:n,1992 to 1988
722870,67688,n:n,1992 to 1988
722880,67648,1:1,1992 to 1988
722910,67829,n:1,1992 to 1988
722920,67829,n:1,1992 to 1988
722990,67829,n:1,1992 to 1988
730110,67686,n:1,1992 to 1988
730120,67686,n:1,1992 to 1988
730210,67701,1:1,1992 to 1988
730220,67709,n:1,1992 to 1988
730230,67709,n:1,1992 to 1988
730240,67709,n:1,1992 to 1988
730290,67709,n:1,1992 to 1988
730300,67911,1:1,1992 to 1988
730410,67912,1:1,1992 to 1988
730420,67913,1:1,1992 to 1988
730431,67914,n:1,1992 to 1988
730439,67914,n:1,1992 to 1988
730441,67915,n:1,1992 to 1988
730449,67915,n:1,1992 to 1988
730451,67916,n:1,1992 to 1988
730459,67916,n:1,1992 to 1988
730490,67917,1:1,1992 to 1988
730511,67931,n:1,1992 to 1988
730512,67931,n:1,1992 to 1988
730519,67931,n:1,1992 to 1988
730520,67932,1:1,1992 to 1988
730531,67933,n:1,1992 to 1988
730539,67933,n:1,1992 to 1988
730590,67939,1:1,1992 to 1988
730610,67941,1:1,1992 to 1988
730620,67942,1:1,1992 to 1988
730630,67943,n:1,1992 to 1988
730640,67943,n:1,1992 to 1988
730650,67943,n:1,1992 to 1988
730660,67944,1:1,1992 to 1988
730690,67949,1:1,1992 to 1988
730711,67951,1:1,1992 to 1988
730719,67952,1:1,1992 to 1988
730721,67953,1:1,1992 to 1988
730722,67954,1:1,1992 to 1988
730723,67955,1:1,1992 to 1988
730729,67956,1:1,1992 to 1988
730791,67959,n:1,1992 to 1988
730792,67959,n:1,1992 to 1988
730793,67959,n:1,1992 to 1988
730799,67959,n:1,1992 to 1988
730810,69111,1:1,1992 to 1988
730820,69112,1:1,1992 to 1988
730830,69113,1:1,1992 to 1988
730840,69114,1:1,1992 to 1988
730890,69119,1:1,1992 to 1988
730900,69211,1:1,1992 to 1988
731010,69241,n:1,1992 to 1988
731021,69241,n:1,1992 to 1988
731029,69241,n:1,1992 to 1988
731100,69243,1:1,1992 to 1988
731210,69311,n:1,1992 to 1988
731290,69311,n:1,1992 to 1988
731300,6932,1:1,1992 to 1988
731411,69351,n:1,1992 to 1988
731419,69351,n:1,1992 to 1988
731420,69351,n:1,1992 to 1988
731430,69351,n:1,1992 to 1988
731441,69351,n:1,1992 to 1988
731442,69351,n:1,1992 to 1988
731449,69351,n:1,1992 to 1988
731450,69351,n:1,1992 to 1988
731511,74831,1:1,1992 to 1988
731512,74832,1:1,1992 to 1988
731519,74839,1:1,1992 to 1988
731520,69921,1:1,1992 to 1988
731581,69922,n:1,1992 to 1988
731582,69922,n:1,1992 to 1988
731589,69922,n:1,1992 to 1988
731590,69922,n:1,1992 to 1988
731600,69961,1:1,1992 to 1988
731700,6941,1:1,1992 to 1988
731811,69421,n:1,1992 to 1988
731812,69421,n:1,1992 to 1988
731813,69421,n:1,1992 to 1988
731814,69421,n:1,1992 to 1988
731815,69421,n:1,1992 to 1988
731816,69421,n:1,1992 to 1988
731819,69421,n:1,1992 to 1988
731821,69422,n:1,1992 to 1988
731822,69422,n:1,1992 to 1988
731823,69422,n:1,1992 to 1988
731824,69422,n:1,1992 to 1988
731829,69422,n:1,1992 to 1988
731910,69931,n:1,1992 to 1988
731920,69932,n:1,1992 to 1988
731930,69932,n:1,1992 to 1988
731990,69931,n:1,1992 to 1988
732010,69941,n:1,1992 to 1988
732020,69941,n:1,1992 to 1988
732090,69941,n:1,1992 to 1988
732111,69731,n:1,1992 to 1988
732112,69731,n:1,1992 to 1988
732113,69731,n:1,1992 to 1988
732181,69732,n:1,1992 to 1988
732182,69732,n:1,1992 to 1988
732183,69732,n:1,1992 to 1988
732190,69733,1:1,1992 to 1988
732211,81211,n:1,1992 to 1988
732219,81211,n:1,1992 to 1988
732290,81215,1:1,1992 to 1988
732310,69744,1:1,1992 to 1988
732391,69741,n:1,1992 to 1988
732392,69741,n:1,1992 to 1988
732393,69741,n:1,1992 to 1988
732394,69741,n:1,1992 to 1988
732399,69741,n:1,1992 to 1988
732410,69751,n:1,1992 to 1988
732421,69751,n:1,1992 to 1988
732429,69751,n:1,1992 to 1988
732490,69751,n:1,1992 to 1988
732510,69962,1:1,1992 to 1988
732591,69963,n:1,1992 to 1988
732599,69963,n:1,1992 to 1988
732611,69965,n:1,1992 to 1988
732619,69965,n:1,1992 to 1988
732620,69967,1:1,1992 to 1988
732690,69969,1:1,1992 to 1988
740110,28321,n:n,1992 to 1988
740110,28322,n:n,1992 to 1988
740120,28321,n:n,1992 to 1988
740120,28322,n:n,1992 to 1988
740200,68211,1:1,1992 to 1988
740311,68212,n:1,1992 to 1988
740312,68212,n:1,1992 to 1988
740313,68212,n:1,1992 to 1988
740319,68212,n:1,1992 to 1988
740321,68214,n:1,1992 to 1988
740322,68214,n:1,1992 to 1988
740323,68214,n:1,1992 to 1988
740329,68214,n:1,1992 to 1988
740400,28821,1:n,1992 to 1988
740400,77649,n:n,1992 to 1988
740400,77812,n:n,1992 to 1988
740400,77889,n:n,1992 to 1988
740500,68213,1:1,1992 to 1988
740610,68262,n:1,1992 to 1988
740620,68262,n:1,1992 to 1988
740710,68231,1:1,1992 to 1988
740721,68232,n:1,1992 to 1988
740722,68232,n:1,1992 to 1988
740729,68232,n:1,1992 to 1988
740811,68241,n:1,1992 to 1988
740819,68241,n:1,1992 to 1988
740821,68242,n:1,1992 to 1988
740822,68242,n:1,1992 to 1988
740829,68242,n:1,1992 to 1988
740911,68251,n:1,1992 to 1988
740919,68251,n:1,1992 to 1988
740921,68252,n:1,1992 to 1988
740929,68252,n:1,1992 to 1988
740931,68252,n:1,1992 to 1988
740939,68252,n:1,1992 to 1988
740940,68252,n:1,1992 to 1988
740990,68252,n:1,1992 to 1988
741011,68261,n:1,1992 to 1988
741012,68261,n:1,1992 to 1988
741021,68261,n:1,1992 to 1988
741022,68261,n:1,1992 to 1988
741110,68271,n:1,1992 to 1988
741121,68271,n:1,1992 to 1988
741122,68271,n:1,1992 to 1988
741129,68271,n:1,1992 to 1988
741210,68272,n:1,1992 to 1988
741220,68272,n:1,1992 to 1988
741300,69312,1:1,1992 to 1988
741410,69352,n:n,1992 to 1988
741410,69734,n:n,1992 to 1988
741410,69942,n:n,1992 to 1988
741410,69973,n:n,1992 to 1988
741490,69352,n:n,1992 to 1988
741490,69734,n:n,1992 to 1988
741490,69942,n:n,1992 to 1988
741490,69973,n:n,1992 to 1988
741510,69431,1:1,1992 to 1988
741521,69432,n:1,1992 to 1988
741529,69432,n:1,1992 to 1988
741531,69433,n:1,1992 to 1988
741532,69433,n:1,1992 to 1988
741539,69433,n:1,1992 to 1988
741600,69352,n:n,1992 to 1988
741600,69734,n:n,1992 to 1988
741600,69942,n:n,1992 to 1988
741600,69973,n:n,1992 to 1988
741700,69352,n:n,1992 to 1988
741700,69734,n:n,1992 to 1988
741700,69742,n:n,1992 to 1988
741700,69942,n:n,1992 to 1988
741700,69973,n:n,1992 to 1988
741810,69734,n:n,1992 to 1988
741810,69742,n:n,1992 to 1988
741820,69752,1:1,1992 to 1988
741910,69971,1:1,1992 to 1988
741991,66391,n:n,1992 to 1988
741991,69352,n:n,1992 to 1988
741991,69734,n:n,1992 to 1988
741991,69942,n:n,1992 to 1988
741991,69973,n:n,1992 to 1988
741991,89399,n:n,1992 to 1988
741999,66391,n:n,1992 to 1988
741999,69352,n:n,1992 to 1988
741999,69734,n:n,1992 to 1988
741999,69942,n:n,1992 to 1988
741999,69973,n:n,1992 to 1988
741999,89399,n:n,1992 to 1988
750110,28421,1:1,1992 to 1988
750120,28422,1:1,1992 to 1988
750210,68311,1:1,1992 to 1988
750220,68312,1:1,1992 to 1988
750300,28822,1:n,1992 to 1988
750300,77649,n:n,1992 to 1988
750300,77812,n:n,1992 to 1988
750300,77889,n:n,1992 to 1988
750400,68323,1:1,1992 to 1988
750511,68321,n:1,1992 to 1988
750512,68321,n:1,1992 to 1988
750521,68321,n:1,1992 to 1988
750522,68321,n:1,1992 to 1988
750610,68324,n:1,1992 to 1988
750620,68324,n:1,1992 to 1988
750711,68322,n:1,1992 to 1988
750712,68322,n:1,1992 to 1988
750720,68322,n:1,1992 to 1988
750800,69975,1:1,1992 to 1988
760110,68411,1:1,1992 to 1988
760120,68412,1:1,1992 to 1988
760200,28823,1:1,1992 to 1988
760310,68425,n:1,1992 to 1988
760320,68425,n:1,1992 to 1988
760410,68421,n:1,1992 to 1988
760421,68421,n:1,1992 to 1988
760429,68421,n:1,1992 to 1988
760511,68422,n:1,1992 to 1988
760519,68422,n:1,1992 to 1988
760521,68422,n:1,1992 to 1988
760529,68422,n:1,1992 to 1988
760611,68423,n:1,1992 to 1988
760612,68423,n:1,1992 to 1988
760691,68423,n:1,1992 to 1988
760692,68423,n:1,1992 to 1988
760711,68424,n:1,1992 to 1988
760719,68424,n:1,1992 to 1988
760720,68424,n:1,1992 to 1988
760810,68426,n:1,1992 to 1988
760820,68426,n:1,1992 to 1988
760900,68427,1:1,1992 to 1988
761010,69121,1:1,1992 to 1988
761090,69129,1:1,1992 to 1988
761100,69212,1:1,1992 to 1988
761210,69242,n:1,1992 to 1988
